State,School District or Name,County,Age Group,Old Rate,New Rate,Difference
CA,KAISER EARLY CHILDHOOD CENTER,ALAMEDA,KINDERGARTEN,87.0,66.0,-21.0
CA,KIPP BRIDGE ACADEMY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,KNOWLEDGE ENLIGHTENS YOU (KEY) ACADEMY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,LA ESCUELITA,ALAMEDA,KINDERGARTEN,97.0,89.0,-8.0
CA,LAUREL ELEMENTARY,ALAMEDA,KINDERGARTEN,78.0,82.0,4.0
CA,LAWRENCE ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,LAZEAR CHARTER ACADEMY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,LEARNING WITHOUT LIMITS,ALAMEDA,KINDERGARTEN,95.0,98.0,3.0
CA,LEO R. CROCE ELEMENTARY,ALAMEDA,KINDERGARTEN,97.0,98.0,1.0
CA,LIGHTHOUSE COMMUNITY CHARTER,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,LILA BRINGHURST ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,LOCKWOOD STEAM ACADEMY ELEMENTARY,ALAMEDA,KINDERGARTEN,94.0,98.0,4.0
CA,LODESTAR: A LIGHTHOUSE COMMUNITY CHARTER PUBLIC,ALAMEDA,KINDERGARTEN,95.0,98.0,3.0
CA,LONGWOOD ELEMENTARY,ALAMEDA,KINDERGARTEN,96.0,98.0,2.0
CA,LORENZO MANOR ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,LORIN A. EDEN ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,98.0,3.0
CA,LOVE ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,LYDIKSEN ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,MADISON ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,99.0,4.0
CA,MADISON PARK ACADEMY ELEMENTARY,ALAMEDA,KINDERGARTEN,33.0,88.0,55.0
CA,MALCOLM X ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,96.0,-2.0
CA,MANZANITA COMMUNITY ELEMENTARY,ALAMEDA,KINDERGARTEN,96.0,96.0,0.0
CA,MANZANITA SEED ELEMENTARY,ALAMEDA,KINDERGARTEN,90.0,92.0,2.0
CA,MARIN ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,MARKHAM ELEMENTARY,ALAMEDA,KINDERGARTEN,73.0,82.0,9.0
CA,MARSHALL ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,MARTIN LUTHER KING JR. ELEMENTARY,ALAMEDA,KINDERGARTEN,65.0,71.0,6.0
CA,MARYLIN AVENUE ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,99.0,1.0
CA,MAYA LIN,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,MCKINLEY ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,MELROSE LEADERSHIP ACADEMY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,MISSION HILLS MIDDLE SCHOOL,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,MISSION HILLS SCHOOL,ALAMEDA,KINDERGARTEN,49.0,97.0,48.0
CA,MISSION SAN JOSE ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,MISSION VALLEY ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,98.0,3.0
CA,MONROE ELEMENTARY,ALAMEDA,KINDERGARTEN,91.0,98.0,7.0
CA,MONTCLAIR ELEMENTARY,ALAMEDA,KINDERGARTEN,92.0,87.0,-5.0
CA,MURRAY ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,NEA COMMUNITY LEARNING CENTER,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,NILES ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,O. N. HIRSCH ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,92.0,-3.0
CA,OAKLAND ACADEMY OF KNOWLEDGE ELEMENTARY,ALAMEDA,KINDERGARTEN,64.0,87.0,23.0
CA,OAKLAND HEBREW DAY SCHOOL,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,OCEAN VIEW ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,OLIVEIRA ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,98.0,-1.0
CA,OUR SAVIOR LUTHERAN SCHOOL,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,OXFORD ELEMENTARY AT WEST CAMPUS,ALAMEDA,KINDERGARTEN,95.0,94.0,-1.0
CA,PALMA CEIA ELEMENTARY,ALAMEDA,KINDERGARTEN,96.0,98.0,2.0
CA,PALOMARES ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,PARK DAY SCHOOL,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,PARK ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,PARKMONT ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,96.0,-3.0
CA,PATTERSON ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,PEACE TERRACE ACADEMY,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,PERALTA ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,PHOEBE APPERSON HEARST ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,PIEDMONT AVENUE ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,94.0,-4.0
CA,PIONEER ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,PRESCOTT ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,88.0,-7.0
CA,PROCTOR ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,99.0,1.0
CA,RANCHO LAS POSITAS ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,REACH ACADEMY ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,REDWOOD CHRISTIAN ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,98.0,3.0
CA,REDWOOD DAY SCHOOL,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,REDWOOD HEIGHTS ELEMENTARY,ALAMEDA,KINDERGARTEN,26.0,98.0,72.0
CA,ROOSEVELT ELEMENTARY,ALAMEDA,KINDERGARTEN,93.0,98.0,5.0
CA,ROSA PARKS ENVIRONMENTAL SCIENCE,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,RUBY BRIDGES ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,94.0,-4.0
CA,RUTH ACTY ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,RUUS ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,SAINT CLEMENT CATHOLIC SCHOOL,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,SANKOFA UNITED ELEMENTARY,ALAMEDA,KINDERGARTEN,32.0,82.0,50.0
CA,SCHAFER PARK ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,SEARLES ELEMENTARY,ALAMEDA,KINDERGARTEN,97.0,95.0,-2.0
CA,SEQUOIA ELEMENTARY,ALAMEDA,KINDERGARTEN,96.0,93.0,-3.0
CA,SOUTHGATE ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,97.0,-1.0
CA,ST PAUL'S EPISCOPAL SCHOOL,ALAMEDA,KINDERGARTEN,95.0,93.0,-2.0
CA,ST. EDWARD PARISH,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,ST. FELICITAS CATHOLIC SCHOOL,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,ST. JOACHIM'S ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,ST. MICHAEL SCHOOL,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,ST. PHILIP NERI ELEMENTARY,ALAMEDA,KINDERGARTEN,84.0,95.0,11.0
CA,ST. RAYMOND,ALAMEDA,KINDERGARTEN,95.0,45.0,-50.0
CA,ST. VINCENT'S DAY HOME,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,STANTON ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,99.0,1.0
CA,STEVEN MILLARD ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,STONEBRAE ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,STRATFORD SCHOOL DUBLIN,ALAMEDA,KINDERGARTEN,98.0,95.0,-3.0
CA,SUNOL GLEN ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,SUNSET ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,SYLVIA MENDEZ ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,THE ACADEMY OF ALAMEDA,ALAMEDA,KINDERGARTEN,98.0,97.0,-1.0
CA,THINK COLLEGE NOW ELEMENTARY,ALAMEDA,KINDERGARTEN,96.0,98.0,2.0
CA,THORNHILL ELEMENTARY,ALAMEDA,KINDERGARTEN,97.0,95.0,-2.0
CA,THOUSAND OAKS ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,TOM KITAYAMA ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,TOM MALONEY ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,95.0,-4.0
CA,TREEVIEW ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,97.0,-1.0
CA,TYRRELL ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,URBAN MONTESSORI CHARTER,ALAMEDA,KINDERGARTEN,97.0,99.0,2.0
CA,VALLEJO MILL ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,VALLEY CHRISTIAN ELEMENTARY SCHOOL,ALAMEDA,KINDERGARTEN,98.0,95.0,-3.0
CA,VALLEY VIEW ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,98.0,-1.0
CA,VANNOY ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,98.0,-1.0
CA,VINTAGE HILLS ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,WALNUT GROVE ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,WARWICK ELEMENTARY,ALAMEDA,KINDERGARTEN,99.0,95.0,-4.0
CA,WILDWOOD ELEMENTARY,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,WILLIAM G. PADEN ELEMENTARY,ALAMEDA,KINDERGARTEN,98.0,98.0,0.0
CA,WOODROE WOODS SCHOOL,ALAMEDA,KINDERGARTEN,95.0,95.0,0.0
CA,YU MING CHARTER,ALAMEDA,KINDERGARTEN,99.0,99.0,0.0
CA,COMMUNITY CHRISTIAN SCHOOL,AMADOR,KINDERGARTEN,92.0,95.0,3.0
CA,IONE ELEMENTARY,AMADOR,KINDERGARTEN,99.0,95.0,-4.0
CA,JACKSON ELEMENTARY,AMADOR,KINDERGARTEN,97.0,97.0,0.0
CA,PINE GROVE ELEMENTARY STEM MAGNET,AMADOR,KINDERGARTEN,94.0,90.0,-4.0
CA,PIONEER MAGNET SCHOOL FOR THE VISUAL AND PERFORMING ARTS,AMADOR,KINDERGARTEN,95.0,92.0,-3.0
CA,PLYMOUTH ELEMENTARY,AMADOR,KINDERGARTEN,86.0,95.0,9.0
CA,SUTTER CREEK ELEMENTARY,AMADOR,KINDERGARTEN,98.0,98.0,0.0
CA,ACHIEVE CHARTER SCHOOL OF CHICO,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,ACHIEVE CHARTER SCHOOL OF PARADISE INC.,BUTTE,KINDERGARTEN,95.0,92.0,-3.0
CA,BIGGS ELEMENTARY,BUTTE,KINDERGARTEN,95.0,98.0,3.0
CA,BLUE OAK CHARTER,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,CEDARWOOD ELEMENTARY,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,CHAPMAN ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,CHICO COUNTRY DAY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,CHILDREN'S COMMUNITY CHARTER,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,CITRUS AVENUE ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,CORE BUTTE CHARTER,BUTTE,KINDERGARTEN,49.0,47.0,-2.0
CA,DURHAM ELEMENTARY,BUTTE,KINDERGARTEN,98.0,99.0,1.0
CA,EMMA WILSON ELEMENTARY,BUTTE,KINDERGARTEN,99.0,99.0,0.0
CA,HELEN M. WILCOX ELEMENTARY,BUTTE,KINDERGARTEN,98.0,95.0,-3.0
CA,HOOKER OAK ELEMENTARY,BUTTE,KINDERGARTEN,98.0,97.0,-1.0
CA,LITTLE CHICO CREEK ELEMENTARY,BUTTE,KINDERGARTEN,98.0,99.0,1.0
CA,MANZANITA ELEMENTARY,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,MARIGOLD ELEMENTARY,BUTTE,KINDERGARTEN,99.0,99.0,0.0
CA,MCKINLEY ELEMENTARY,BUTTE,KINDERGARTEN,99.0,99.0,0.0
CA,MCMANUS (JOHN A.) ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,NEAL DOW ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,NORD COUNTRY,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,NOTRE DAME SCHOOL,BUTTE,KINDERGARTEN,94.0,95.0,1.0
CA,OAKDALE HEIGHTS ELEMENTARY,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,OPHIR ELEMENTARY,BUTTE,KINDERGARTEN,98.0,99.0,1.0
CA,PARADISE RIDGE ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,PARKVIEW ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,PINE RIDGE,BUTTE,KINDERGARTEN,95.0,87.0,-8.0
CA,PLUMAS AVENUE ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,POPLAR AVENUE ELEMENTARY,BUTTE,KINDERGARTEN,98.0,95.0,-3.0
CA,ROSEDALE ELEMENTARY,BUTTE,KINDERGARTEN,99.0,99.0,0.0
CA,SHASTA ELEMENTARY,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,SHERWOOD MONTESSORI,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,SIERRA AVENUE ELEMENTARY,BUTTE,KINDERGARTEN,95.0,98.0,3.0
CA,SIERRA VIEW ELEMENTARY,BUTTE,KINDERGARTEN,97.0,98.0,1.0
CA,SISKIYOU AVENUE ELEMENTARY,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,STANFORD AVENUE ELEMENTARY,BUTTE,KINDERGARTEN,97.0,98.0,1.0
CA,STREAM CHARTER,BUTTE,KINDERGARTEN,98.0,98.0,0.0
CA,WILDFLOWER OPEN CLASSROOM,BUTTE,KINDERGARTEN,95.0,95.0,0.0
CA,WYANDOTTE ACADEMY,BUTTE,KINDERGARTEN,95.0,98.0,3.0
CA,ALBERT A. MICHELSON ELEMENTARY,CALAVERAS,KINDERGARTEN,95.0,95.0,0.0
CA,COPPEROPOLIS ELEMENTARY,CALAVERAS,KINDERGARTEN,91.0,95.0,4.0
CA,HAZEL FISCHER ELEMENTARY,CALAVERAS,KINDERGARTEN,95.0,95.0,0.0
CA,JENNY LIND ELEMENTARY,CALAVERAS,KINDERGARTEN,98.0,98.0,0.0
CA,MARK TWAIN ELEMENTARY,CALAVERAS,KINDERGARTEN,89.0,97.0,8.0
CA,MOKELUMNE HILL ELEMENTARY,CALAVERAS,KINDERGARTEN,95.0,95.0,0.0
CA,MOUNTAIN OAKS,CALAVERAS,KINDERGARTEN,43.0,57.0,14.0
CA,SAN ANDREAS ELEMENTARY,CALAVERAS,KINDERGARTEN,98.0,98.0,0.0
CA,VALLEY SPRINGS ELEMENTARY,CALAVERAS,KINDERGARTEN,98.0,97.0,-1.0
CA,WEST POINT ELEMENTARY,CALAVERAS,KINDERGARTEN,95.0,95.0,0.0
CA,ARBUCKLE ELEMENTARY,COLUSA,KINDERGARTEN,99.0,92.0,-7.0
CA,JAMES M. BURCHFIELD PRIMARY,COLUSA,KINDERGARTEN,99.0,98.0,-1.0
CA,MAXWELL ELEMENTARY,COLUSA,KINDERGARTEN,84.0,95.0,11.0
CA,WILLIAMS PRIMARY ELEMENTARY,COLUSA,KINDERGARTEN,99.0,99.0,0.0
CA,ALAMO ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,ALL GOD'S CHILDREN CHRISTIAN SCHOOL,CONTRA COSTA,KINDERGARTEN,91.0,88.0,-3.0
CA,ALMOND GROVE ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,ANTIOCH CHARTER ACADEMY,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,ANTIOCH CHARTER ACADEMY II,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,ASPIRE RICHMOND TECHNOLOGY ACADEMY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,AYERS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,BANCROFT ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,98.0,-1.0
CA,BAY CHRISTIAN SCHOOL,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,BAYVIEW ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,BEL AIR ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,98.0,3.0
CA,BELLA VISTA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,BELSHAW ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,BOLLINGER CANYON ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,BRENTWOOD ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,BUENA VISTA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,BURTON VALLEY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,CALIBER: BETA ACADEMY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,CAMBRIDGE ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,CAMINO PABLO ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,CARMEN DRAGON ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,91.0,-7.0
CA,CESAR E. CHAVEZ ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,CHRIST THE KING ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,COLLINS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,CONTRA COSTA CHRISTIAN SCHOOLS,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,CORNERSTONE CHRISTIAN SCHOOL,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,CORONADO ELEMENTARY,CONTRA COSTA,KINDERGARTEN,96.0,98.0,2.0
CA,COUNTRY CLUB ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,COYOTE CREEK ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,CREEKSIDE ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,DEL REY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,DELTA VIEW ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,DIABLO VISTA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,93.0,98.0,5.0
CA,DISCOVERY BAY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,98.0,1.0
CA,DONALD L. RHEEM ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,DORRIS-EATON SCHOOL THE,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,DOVER ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,97.0,0.0
CA,EDWARD M. DOWNER ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,95.0,-3.0
CA,EL MONTE ELEMENTARY,CONTRA COSTA,KINDERGARTEN,96.0,99.0,3.0
CA,ELLERHORST ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,96.0,1.0
CA,FAIR OAKS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,FAIRMONT ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,97.0,0.0
CA,FOOTHILL ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,FORD ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,97.0,0.0
CA,GARIN ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,GLORIETTA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,GOLDEN HILLS CHRISTIAN SCHOOL,CONTRA COSTA,KINDERGARTEN,95.0,94.0,-1.0
CA,GOLDEN VIEW ELEMENTARY,CONTRA COSTA,KINDERGARTEN,96.0,98.0,2.0
CA,GREEN VALLEY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,GREENBROOK ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,GREGORY GARDENS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,99.0,2.0
CA,HANNA RANCH ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,98.0,3.0
CA,HAPPY VALLEY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,HARDING ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,HEIGHTS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,96.0,-1.0
CA,HIDDEN HILLS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,HIDDEN VALLEY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,98.0,1.0
CA,HIGHLAND ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,95.0,-3.0
CA,HOLBROOK LANGUAGE ACADEMY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,INDIAN VALLEY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,IRON HOUSE ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,93.0,-5.0
CA,JACK LONDON ELEMENTARY,CONTRA COSTA,KINDERGARTEN,93.0,98.0,5.0
CA,JOHN BALDWIN ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,JOHN MUIR ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,JOHN SWETT ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,98.0,-1.0
CA,KENSINGTON ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,KIMBALL ELEMENTARY,CONTRA COSTA,KINDERGARTEN,91.0,94.0,3.0
CA,KING'S VALLEY CHRISTIAN SCHOOL,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,KNIGHTSEN ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,LAFAYETTE ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,LAKE ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,95.0,0.0
CA,LAS JUNTAS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,98.0,3.0
CA,LAUREL ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,LINCOLN ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,LIVE OAK ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,LOMA VISTA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,LOS MEDANOS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,LOS PERALES ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,LUPINE HILLS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,MADERA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,MARINA VISTA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,99.0,4.0
CA,MARSH CREEK ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,MARSH ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,95.0,-3.0
CA,MARTIN LUTHER KING JR. ELEMENTARY,CONTRA COSTA,KINDERGARTEN,95.0,96.0,1.0
CA,MARY CASEY BLACK ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,98.0,-1.0
CA,MEADOW HOMES ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,MEHER SCHOOLS THE,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,MICHELLE OBAMA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,MIRA VISTA ELEMENTARY,CONTRA COSTA,KINDERGARTEN,94.0,96.0,2.0
CA,MISSION ELEMENTARY,CONTRA COSTA,KINDERGARTEN,94.0,97.0,3.0
CA,MONTAIR ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,MONTALVIN MANOR ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,MONTE GARDENS ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
CA,MONTEVIDEO ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,MORELLO PARK ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,99.0,1.0
CA,MOUNTAIN VIEW ELEMENTARY,CONTRA COSTA,KINDERGARTEN,93.0,92.0,-1.0
CA,MT. DIABLO ELEMENTARY,CONTRA COSTA,KINDERGARTEN,99.0,99.0,0.0
CA,MUIR (JOHN) ELEMENTARY,CONTRA COSTA,KINDERGARTEN,97.0,97.0,0.0
CA,MURPHY ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,97.0,-1.0
CA,MURWOOD ELEMENTARY,CONTRA COSTA,KINDERGARTEN,98.0,98.0,0.0
