Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Chehalem Elementary,,Washington,95.2,K-12
,,City View Charter School,,Washington,92.2,K-12
,,Community High School - Merlo Station,,Washington,98.2,K-12
,,Conestoga Middle,,Washington,97.8,K-12
,,Cooper Mountain Elementary,,Washington,96.9,K-12
,,Cor Deo Christian Academy,,Washington,67.9,K-12
,,Cornelius Elementary,,Washington,97.6,K-12
,,Creekside High School,,Washington,97.2,K-12
,,Crescent Islamic Montessori School,,Washington,81.8,K-12
,,Deer Creek Elementary,,Washington,94.6,K-12
,,Dilley Elementary,,Washington,96.2,K-12
,,Durham Elementary,,Washington,95.0,K-12
,,Early Learning Community at Pacific University,,Washington,98.5,K-12
,,Eastwood Elementary,,Washington,99.1,K-12
,,Echo Shaw Elementary,,Washington,99.0,K-12
,,Edison High School,,Washington,97.7,K-12
,,Elmonica Elementary,,Washington,96.4,K-12
,,Errol Hassell Elementary,,Washington,96.9,K-12
,,Evergreen Middle School,,Washington,98.2,K-12
,,Faith Bible Christian School 6th-12th (Secondary),,Washington,91.9,K-12
,,Faith Bible Christian School PK-5th (Primary),,Washington,82.1,K-12
,,Farmington View Elementary,,Washington,94.1,K-12
,,Fern Hill Elementary,,Washington,98.3,K-12
,,Findley Elementary,,Washington,97.0,K-12
,,Fir Grove Elementary,,Washington,97.9,K-12
,,Five Oaks Middle School,,Washington,98.5,K-12
,,FLEX Online School,,Washington,97.4,K-12
,,Forest Grove Community School,,Washington,89.9,K-12
,,Forest Grove High School,,Washington,98.0,K-12
,,Forest Hills Lutheran School,,Washington,90.9,K-12
,,Fowler Middle School,,Washington,96.6,K-12
,,Free Orchards Elementary,,Washington,97.6,K-12
,,Gaarde Christian School & Daycare/PK,,Washington,75.0,K-12
,,Gaston Elementary,,Washington,88.5,K-12
,,Gaston Jr. Sr High School,,Washington,96.6,K-12
,,German International School - Murray,,Washington,98.3,K-12
,,Glencoe High School,,Washington,98.1,K-12
,,Goodtime Chinese School,,Washington,100.0,K-12
,,Greenway Elementary,,Washington,95.9,K-12
,,Groner Elementary,,Washington,97.9,K-12
,,Harvey Clarke Elementary,,Washington,96.8,K-12
,,Hawks View Elementary School,,Washington,95.4,K-12
,,Hazelbrook Middle School,,Washington,98.1,K-12
,,Hazeldale Elementary,,Washington,96.6,K-12
,,Highland Park Middle School,,Washington,98.1,K-12
,,Hillsboro Big Picture,,Washington,100.0,K-12
,,Hillsboro High School,,Washington,98.0,K-12
,,Hillsboro Online Academy,,Washington,91.0,K-12
,,Hiteon Elementary,,Washington,95.1,K-12
,,Holy Trinity Catholic School,,Washington,97.1,K-12
,,Hope Chinese Charter School,,Washington,95.2,K-12
,,Horizon Christian Elementary and Middle School,,Washington,84.7,K-12
,,Horizon Christian High School,,Washington,91.4,K-12
,,Imlay Elementary,,Washington,96.9,K-12
,,Indian Hills Elementary,,Washington,97.6,K-12
,,International School of Beaverton ( ISB ),,Washington,98.1,K-12
,,Islamic School of Muslim Educational Trust (ISMET),,Washington,96.8,K-12
,,Jackson Elementary,,Washington,96.3,K-12
,,Jacob Wismer Elementary,,Washington,98.9,K-12
,,Jesuit High School,,Washington,98.1,K-12
,,Joseph Gale Elementary School,,Washington,94.5,K-12
,,Kinnaman Elementary,,Washington,96.6,K-12
,,Ladd Acres Elementary,,Washington,97.4,K-12
,,Lenox Elementary,,Washington,95.9,K-12
,,Levi Anderson Learning Center - St. Mary's,,Washington,98.0,K-12
,,Liberty High School,,Washington,97.6,K-12
,,Life Christian School,,Washington,97.7,K-12
,,Lifeworks Day Treatment Program - K-12,,Washington,96.2,K-12
,,Lincoln Street Elementary,,Washington,98.4,K-12
,,Mary Woodward Elementary,,Washington,95.8,K-12
,,McKay Elementary,,Washington,97.9,K-12
,,McKinley Elementary,,Washington,96.0,K-12
,,McKinney Elementary,,Washington,97.1,K-12
,,Meadow Park Middle School,,Washington,98.2,K-12
,,Metzger Elementary School,,Washington,96.1,K-12
,,Middleton Elementary,,Washington,96.5,K-12
,,Minter Bridge Elementary,,Washington,98.0,K-12
,,Mitch Charter School,,Washington,96.8,K-12
,,Montclair Elementary,,Washington,96.4,K-12
,,Montessori School of Beaverton,,Washington,96.8,K-12
,,Mooberry Elementary,,Washington,97.5,K-12
,,Mountain View Middle School,,Washington,97.4,K-12
,,Mountainside High School,,Washington,98.0,K-12
,,Nancy Ryles Elementary,,Washington,95.0,K-12
,,Neil Armstrong Middle School,,Washington,98.5,K-12
,,North Plains Elementary,,Washington,93.2,K-12
,,Oak Grove Academy,,Washington,96.7,K-12
,,Oak Hills Elementary,,Washington,94.6,K-12
,,Oregon Episcopal School,,Washington,99.3,K-12
,,Orenco Elementary,,Washington,95.0,K-12
,,Pacific Academy,,Washington,100.0,K-12
,,Patterson Elementary,,Washington,96.5,K-12
,,Pilgrim Lutheran School,,Washington,90.1,K-12
,,Poynter Middle School,,Washington,97.1,K-12
,,Quatama Elementary,,Washington,97.0,K-12
,,Raleigh Hills Elementary,,Washington,97.2,K-12
,,Raleigh Park Elementary,,Washington,97.1,K-12
,,Reedville Elementary,,Washington,98.3,K-12
,,Ridges Elementary,,Washington,94.9,K-12
,,Ridgewood Elementary,,Washington,96.3,K-12
,,Rock Creek Elementary,,Washington,96.3,K-12
,,Rosedale Elementary,,Washington,98.2,K-12
,,Sato Elementary School,,Washington,96.8,K-12
,,Scholls Heights Elementary,,Washington,96.9,K-12
,,Sexton Mt. Elementary,,Washington,97.6,K-12
,,Sherwood Charter School,,Washington,88.6,K-12
,,Sherwood High School,,Washington,96.1,K-12
,,Sherwood Middle School,,Washington,94.8,K-12
,,South Meadows Middle School,,Washington,97.5,K-12
,,Southridge High School,,Washington,97.6,K-12
,,Southwest Christian School,,Washington,86.4,K-12
,,Springville School,,Washington,98.1,K-12
,,St. Anthony Catholic School,,Washington,95.0,K-12
,,St. Cecilia School,,Washington,97.7,K-12
,,St. Francis Catholic School,,Washington,94.1,K-12
,,St. Francis of Assisi Catholic School,,Washington,93.4,K-12
,,St. Matthew Catholic School,,Washington,92.9,K-12
,,St. Pius X School,,Washington,98.6,K-12
,,St. Stephen's Academy,,Washington,81.5,K-12
,,Stoller Middle School,,Washington,98.3,K-12
,,Sunset High School,,Washington,98.2,K-12
,,Swallowtail Waldorf School and Farm,,Washington,81.5,K-12
,,Tamarack Elementary School,,Washington,96.6,K-12
,,Templeton Elementary,,Washington,96.9,K-12
,,Terra Linda Elementary,,Washington,97.5,K-12
,,Tigard High School,,Washington,96.3,K-12
,,Timberline Learning Center/Timberline Christian Academy,,Washington,87.0,K-12
,,Tobias Elementary,,Washington,97.7,K-12
,,Tom McCall Upper Elementary,,Washington,97.6,K-12
,,TTSD Virtual Academy,,Washington,97.3,K-12
,,Tualatin Elementary,,Washington,97.2,K-12
,,Tualatin High School,,Washington,98.2,K-12
,,Tualatin Valley Academy,,Washington,93.1,K-12
,,Tuality Plains High School,,Washington,97.3,K-12
,,Tumwater Middle School,,Washington,96.7,K-12
,,Twality Middle School,,Washington,98.2,K-12
,,Valley Catholic Elementary School,,Washington,97.9,K-12
,,Valley Catholic High School,,Washington,97.9,K-12
,,Valley Catholic Middle School,,Washington,99.2,K-12
,,Valor Christian School International,,Washington,88.4,K-12
,,Visitation Catholic School,,Washington,87.6,K-12
,,Vose Elementary,,Washington,97.9,K-12
,,W.L. Henry Elementary,,Washington,97.9,K-12
,,West Tualatin View Elementary,,Washington,96.0,K-12
,,West Union Elementary School,,Washington,94.8,K-12
,,Westgate Christian School,,Washington,91.2,K-12
,,Westside Christian High School,,Washington,92.6,K-12
,,Westview High School,,Washington,98.0,K-12
,,Whitford Middle School,,Washington,98.0,K-12
,,William Walker Elementary,,Washington,97.9,K-12
,,WISE Transition Program - Tigard HS,,Washington,92.6,K-12
,,Witch Hazel Elementary,,Washington,97.5,K-12
,,Cascades Virtual Academy,,Wheeler,85.0,K-12
,,Destinations Career Academy of Oregon,,Wheeler,85.4,K-12
,,Fossil Elementary,,Wheeler,81.7,K-12
,,Insight School of Oregon Painted Hills,,Wheeler,94.5,K-12
,,Mitchell School District #55,,Wheeler,88.2,K-12
,,Spray School District #1,,Wheeler,95.7,K-12
,,Wheeler High School,,Wheeler,96.7,K-12
,,Alliance Academy,,Yamhill,66.5,K-12
,,Ambleside of the Willamette Valley,,Yamhill,78.1,K-12
,,Amity Elementary School,,Yamhill,88.1,K-12
,,Amity High School,,Yamhill,93.2,K-12
,,Amity Middle School,,Yamhill,93.2,K-12
,,Antonia Crater Elementary,,Yamhill,90.9,K-12
,,C.S. LEWIS ACADEMY,,Yamhill,79.9,K-12
,,Catalyst,,Yamhill,96.9,K-12
,,Chehalem Valley Middle School,,Yamhill,93.3,K-12
,,Dayton Grade School,,Yamhill,94.9,K-12
,,Dayton High School,,Yamhill,98.3,K-12
,,Dayton Junior High School,,Yamhill,97.5,K-12
,,Dundee Elementary School,,Yamhill,90.6,K-12
,,Duniway Middle School,,Yamhill,95.0,K-12
,,Edwards Elementary School,,Yamhill,97.3,K-12
,,Ewing Young Elementary School,,Yamhill,94.8,K-12
,,Faulconer-Champman Elementary School,,Yamhill,90.6,K-12
,,Faulconer-Chapman Middle School,,Yamhill,91.5,K-12
,,"Forge, an Acton Academy",,Yamhill,52.2,K-12
,,Grandhaven Elementary,,Yamhill,95.3,K-12
,,Heritage Christian School,,Yamhill,100.0,K-12
,,Joan Austin Elementary,,Yamhill,93.9,K-12
,,Life Christian Academy,,Yamhill,100.0,K-12
,,Mabel Rush Elementary,,Yamhill,90.9,K-12
,,McMinnville Adventist Christian School,,Yamhill,76.4,K-12
,,McMinnville Christian Academy,,Yamhill,84.6,K-12
,,McMinnville High School,,Yamhill,97.1,K-12
,,McMinnville Montessori School,,Yamhill,97.1,K-12
,,Memorial Elementary School,,Yamhill,92.7,K-12
,,Mountain View Middle School,,Yamhill,97.0,K-12
,,Newberg High School,,Yamhill,96.7,K-12
,,Newby Elementary School,,Yamhill,95.4,K-12
,,Patton Middle School,,Yamhill,97.1,K-12
,,Sheridan Baptist Christian School,,Yamhill,70.0,K-12
,,Sheridan High School,,Yamhill,96.2,K-12
,,St. James Catholic School,,Yamhill,92.6,K-12
,,Sue Buel Elementary School,,Yamhill,95.7,K-12
,,The Delphian School,,Yamhill,42.6,K-12
,,Veritas School,,Yamhill,86.5,K-12
,,Wascher Elementary School,,Yamhill,98.0,K-12
,,Willamette Elementary School,,Yamhill,95.1,K-12
,,Willamina Elementary School,,Yamhill,90.3,K-12
,,Willamina High School,,Yamhill,94.3,K-12
,,Willamina Middle School,,Yamhill,94.4,K-12
,,Yamhill Carlton Elementary School,,Yamhill,88.8,K-12
,,Yamhill Carlton High School,,Yamhill,97.4,K-12
,,Yamhill Carlton Intermediate School,,Yamhill,94.8,K-12
