Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
7220181101,Private School,Fort Worth Academy,"7301 Dutch Branch Rd, Fort Worth, TX, .",Tarrant,93.33,Kindergarten
7220296001,Private School,Fort Worth Christian School,"6200 Holiday Lane, North Richland Hills, TX, .",Tarrant,75.0,Kindergarten
7220182001,Private School,Fort Worth Country Day,"4200 Country Day Lane, Fort Worth, TX, .",Tarrant,100.0,Kindergarten
7246300001,Private School,Fortis Academy (NAUMS),"15611 W State Highway 29, Liberty Hill, TX, .",Williamson,63.64,Kindergarten
7101430001,Private School,Founders Christian School,"24724 Aldine Westfield Road, Spring, TX, .",Harris,57.89,Kindergarten
7174300001,Private School,Fredonia Hill Baptist Academy,"1711 South Street, Nacogdoches, TX, .",Nacogdoches,100.0,Kindergarten
7201120001,Private School,Full Armor Christian Academy,"2324 FM 3135 EAST, Henderson, TX, .",Rusk,27.27,Kindergarten
9049901000,Public School,GAINESVILLE ISD,"900 N GRAND AVE, GAINESVILLE, TX, .",Cooke,96.77,Kindergarten
9101910000,Public School,GALENA PARK ISD,"P O BOX 565, GALENA PARK, TX, .",Harris,98.17,Kindergarten
9084902000,Public School,GALVESTON ISD,"P O BOX 660, GALVESTON, TX, .",Galveston,95.72,Kindergarten
9120902000,Public School,GANADO ISD,"P O BOX 1200, GANADO, TX, .",Jackson,95.0,Kindergarten
9057909000,Public School,GARLAND ISD,"501 S JUPITER, GARLAND, TX, .",Dallas,96.2,Kindergarten
9184911000,Public School,GARNER ISD,"2222 GARNER SCHOOL RD, WEATHERFORD, TX, .",Parker,84.0,Kindergarten
9174903000,Public School,GARRISON ISD,"459 N US HWY 59, GARRISON, TX, .",Nacogdoches,85.71,Kindergarten
9183904000,Public School,GARY ISD,"132 BOBCAT TRAIL, GARY, TX, .",Panola,82.86,Kindergarten
9050902000,Public School,GATESVILLE ISD,"311 S LOVERS LN, GATESVILLE, TX, .",Coryell,96.39,Kindergarten
9166902000,Public School,GAUSE ISD,"P O BOX 38, GAUSE, TX, .",Milam,100.0,Kindergarten
7043111001,Private School,GEM Express Preschool & Kindergarten,"2005 Estates Parkway, Lucas, TX, .",Collin,76.47,Kindergarten
9015802000,Public School,GEORGE GERVIN ACADEMY,"6944 SUNBELT DR S, SAN ANTONIO, TX, .",Bexar,91.04,Kindergarten
9101804000,Public School,GEORGE I SANCHEZ CHARTER,"6001 GULF FWY BLDG B3, HOUSTON, TX, .",Harris,95.56,Kindergarten
9149901000,Public School,GEORGE WEST ISD,"913 HOUSTON ST, GEORGE WEST, TX, .",Live Oak,97.06,Kindergarten
9246904000,Public School,GEORGETOWN ISD,"507 E UNIVERSITY AVE, GEORGETOWN, TX, .",Williamson,91.13,Kindergarten
9161925000,Public School,GHOLSON ISD,"137 HAMILTON DR, WACO, TX, .",Mclennan,92.31,Kindergarten
9144901000,Public School,GIDDINGS ISD,"P O BOX 389, GIDDINGS, TX, .",Lee,96.8,Kindergarten
9230902000,Public School,GILMER ISD,"245 N BRADFORD ST, GILMER, TX, .",Upshur,88.38,Kindergarten
9092901000,Public School,GLADEWATER ISD,"200 E BROADWAY, GLADEWATER, TX, .",Gregg,94.19,Kindergarten
9087901000,Public School,GLASSCOCK COUNTY ISD,"P O BOX 9, GARDEN CITY, TX, .",Glasscock,79.17,Kindergarten
9213901000,Public School,GLEN ROSE ISD,"P O BOX 2129, GLEN ROSE, TX, .",Somervell,82.61,Kindergarten
9126911000,Public School,GODLEY ISD,"313 N PEARSON, GODLEY, TX, .",Johnson,88.19,Kindergarten
9057835000,Public School,GOLDEN RULE CHARTER SCHOOL,"135 W WINTERGREEN RD, DESOTO, TX, .",Dallas,90.23,Kindergarten
9167901000,Public School,GOLDTHWAITE ISD,"P O BOX 608, GOLDTHWAITE, TX, .",Mills,96.67,Kindergarten
9088902000,Public School,GOLIAD ISD,"P O BOX 830, GOLIAD, TX, .",Goliad,92.42,Kindergarten
9089901000,Public School,GONZALES ISD,"P O BOX 157, GONZALES, TX, .",Gonzales,97.21,Kindergarten
9187903000,Public School,GOODRICH ISD,"P O BOX 789, GOODRICH, TX, .",Polk,95.65,Kindergarten
9246802000,Public School,GOODWATER MONTESSORI SCHOOL,"710 STADIUM DR, GEORGETOWN, TX, .",Williamson,59.46,Kindergarten
9101911000,Public School,GOOSE CREEK CISD,"P O BOX 30, BAYTOWN, TX, .",Harris,93.75,Kindergarten
9182901000,Public School,GORDON ISD,"BOX 47, GORDON, TX, .",Palo Pinto,81.82,Kindergarten
9067904000,Public School,GORMAN ISD,"P O BOX 8, GORMAN, TX, .",Eastland,100.0,Kindergarten
9156905000,Public School,GRADY ISD,"3011 STATE HWY 176, LENORAH, TX, .",Martin,80.0,Kindergarten
9182902000,Public School,GRAFORD ISD,"400 W DIVISION, GRAFORD, TX, .",Palo Pinto,95.45,Kindergarten
9252901000,Public School,GRAHAM ISD,"400 3RD ST, GRAHAM, TX, .",Young,94.41,Kindergarten
9111901000,Public School,GRANBURY ISD,"217 N JONES, GRANBURY, TX, .",Hood,90.8,Kindergarten
9057910000,Public School,GRAND PRAIRIE ISD,"BOX 531170, GRAND PRAIRIE, TX, .",Dallas,95.22,Kindergarten
9234904000,Public School,GRAND SALINE ISD,"400 STADIUM DR, GRAND SALINE, TX, .",Van Zandt,85.9,Kindergarten
9238904000,Public School,GRANDFALLS-ROYALTY ISD,"P O BOX 10, GRANDFALLS, TX, .",Ward,100.0,Kindergarten
9126904000,Public School,GRANDVIEW ISD,"P O BOX 310, GRANDVIEW, TX, .",Johnson,91.21,Kindergarten
9090905000,Public School,GRANDVIEW-HOPKINS ISD,"11676 FM 293, GROOM, TX, .",Carson,100.0,Kindergarten
9246905000,Public School,GRANGER ISD,"P O BOX 578, GRANGER, TX, .",Williamson,90.62,Kindergarten
9226907000,Public School,GRAPE CREEK ISD,"8207 U S HWY 87 N, SAN ANGELO, TX, .",Tom Green,98.95,Kindergarten
9113902000,Public School,GRAPELAND ISD,"P O BOX 249, GRAPELAND, TX, .",Houston,77.78,Kindergarten
9220906000,Public School,GRAPEVINE-COLLEYVILLE ISD,"3051 IRA E WOODS AVE, GRAPEVINE, TX, .",Tarrant,92.93,Kindergarten
9015835000,Public School,GREAT HEARTS TEXAS,"12500 SAN PEDRO AVE, SAN ANTONIO, TX, .",Bexar,87.84,Kindergarten
9116905000,Public School,GREENVILLE ISD,"P O BOX 1022, GREENVILLE, TX, .",Hunt,95.53,Kindergarten
9165902000,Public School,GREENWOOD ISD,"2700 FM 1379, MIDLAND, TX, .",Midland,92.62,Kindergarten
9205902000,Public School,GREGORY-PORTLAND ISD,"1200 BROADWAY BLVD, PORTLAND, TX, .",San Patricio,95.89,Kindergarten
9147902000,Public School,GROESBECK ISD,"1202 N ELLIS, GROESBECK, TX, .",Limestone,89.69,Kindergarten
9033901000,Public School,GROOM ISD,"P O BOX 598, GROOM, TX, .",Carson,100.0,Kindergarten
9228901000,Public School,GROVETON ISD,"P O BOX 728, GROVETON, TX, .",Trinity,90.2,Kindergarten
9098901000,Public School,GRUVER ISD,"P O BOX 650, GRUVER, TX, .",Hansford,97.06,Kindergarten
9091917000,Public School,GUNTER ISD,"213 N PRESTON RD, GUNTER, TX, .",Grayson,81.91,Kindergarten
9047903000,Public School,GUSTINE ISD,"503 W MAIN ST, GUSTINE, TX, .",Comanche,90.91,Kindergarten
7057118001,Private School,Garland Christian Academy,"1516 Lavon Dr, Garland, TX, .",Dallas,80.0,Kindergarten
7101420001,Private School,Genesis Christian School,"9426 Telephone Road, Houston, TX, .",Harris,100.0,Kindergarten
7130191001,Private School,Geneva School of Boerne,"113 Cascade Caverns Road, Boerne, TX, .",Kendall,66.67,Kindergarten
7152300001,Private School,Glad Tidings Christian Academy,"5302 Ave. Q Ste. 12, Lubbock, TX, .",Lubbock,66.67,Kindergarten
7046111001,Private School,Gloria Deo Academy,"1100 BULVERDE ROAD, Bulverde, TX, .",Comal,45.0,Kindergarten
7057130101,Private School,Good Shepherd Episcopal School Dallas,"11110 Midway Rd, Dallas, TX, .",Dallas,95.89,Kindergarten
7101213001,Private School,Good Shepherd Episcopal School Kingwood,"2929 Woodland Hills Drive, Kingwood, TX, .",Harris,81.25,Kindergarten
7227210001,Private School,Good Shepherd Episcopal School of Austin,"2206 Exposition Blvd., Austin, TX, .",Travis,94.74,Kindergarten
7043113001,Private School,Good Tree Academy,"3600 K Ave, Plano, TX, .",Collin,100.0,Kindergarten
7057112001,Private School,Grace Academy of Dallas,"11306A Inwood Rd, Dallas, TX, .",Dallas,77.5,Kindergarten
7246900001,Private School,Grace Academy of Georgetown,"225 Grace Blvd., Georgetown, TX, .",Williamson,57.58,Kindergarten
7101105001,Private School,Grace Christian Academy,"14325 Crescent Landing Dr, Houston, TX, .",Harris,50.0,Kindergarten
7212121001,Private School,Grace Community School,"3025 University Blvd, Tyler, TX, .",Smith,79.22,Kindergarten
7043400001,Private School,Grace Covenant Academy (NAUMS),"8000 Santuary Drive, Frisco, TX, .",Collin,33.33,Kindergarten
7246210409,Private School,Grace Episcopal Preschool Georgetown,"1314 E. University Avenue, Georgetown, TX, .",Williamson,87.5,Kindergarten
7165150101,Private School,Grace Lutheran Early Child Midland,"3000 W Golf Course Rd, Midland, TX, .",Midland,83.33,Kindergarten
7239150101,Private School,Grace Lutheran School Brenham,"1212 W. Jefferson Street, Brenham, TX, .",Washington,77.78,Kindergarten
7220120001,Private School,Grapevine Faith Christian School,"730 E Worth St., Grapevine, TX, .",Tarrant,71.43,Kindergarten
7057198001,Private School,Greenhill School,"4141 Spring Valley, Addison, TX, .",Dallas,100.0,Kindergarten
7116120001,Private School,Greenville Christian School,"8420 Jack Finney Blvd, Greenville, TX, .",Hunt,92.86,Kindergarten
7043500001,Private School,Guidepost Montessori at Eldorado,"7508 Eldorado Pkwy, Mckinney, TX, .",Collin,100.0,Kindergarten
7043530001,Private School,Guidepost Montessori at Timber Ridge,"2550 Timber Ridge Drive, Frisco, TX, .",Collin,87.5,Kindergarten
9095903000,Public School,HALE CENTER ISD,"1210, HALE CENTER, TX, .",Hale,97.37,Kindergarten
9143901000,Public School,HALLETTSVILLE ISD,"P O BOX 368, HALLETTSVILLE, TX, .",Lavaca,97.56,Kindergarten
9161924000,Public School,HALLSBURG ISD,"2313 HALLSBURG RD, WACO, TX, .",Mclennan,100.0,Kindergarten
9102904000,Public School,HALLSVILLE ISD,"P O BOX 810, HALLSVILLE, TX, .",Harrison,96.55,Kindergarten
9097902000,Public School,HAMILTON ISD,"400 S COLLEGE, HAMILTON, TX, .",Hamilton,93.33,Kindergarten
9127903000,Public School,HAMLIN COLLEGIATE ISD,"P O BOX 338, HAMLIN, TX, .",Jones,100.0,Kindergarten
9123914000,Public School,HAMSHIRE-FANNETT ISD,"P O BOX 223, HAMSHIRE, TX, .",Jefferson,93.33,Kindergarten
9219901000,Public School,HAPPY ISD,"BOX 458, HAPPY, TX, .",Swisher,100.0,Kindergarten
9146904000,Public School,HARDIN ISD,"P O BOX 330, HARDIN, TX, .",Liberty,89.04,Kindergarten
9100905000,Public School,HARDIN-JEFFERSON ISD,"P O BOX 490, SOUR LAKE, TX, .",Hardin,85.43,Kindergarten
9015904000,Public School,HARLANDALE ISD,"102 GENEVIEVE ST, SAN ANTONIO, TX, .",Bexar,97.28,Kindergarten
9102905000,Public School,HARLETON ISD,"P O BOX 510, HARLETON, TX, .",Harrison,96.49,Kindergarten
9031903000,Public School,HARLINGEN CISD,"407 N 77 SUNSHINE STRIP, HARLINGEN, TX, .",Cameron,97.89,Kindergarten
9230905000,Public School,HARMONY ISD,"9788 STATE HWY 154 W, BIG SANDY, TX, .",Upshur,96.43,Kindergarten
9227816000,Public School,HARMONY PUBLIC SCHOOLS - CENTRAL TEXAS,"9601 Amberglen Blvd Ste 119, AUSTIN, TX, 78729",Travis,95.71,Kindergarten
9101858000,Public School,HARMONY PUBLIC SCHOOLS - HOUSTON NORTH,"3203 N Sam Houston Pwky W, HOUSTON, TX, 77038",Harris,92.83,Kindergarten
9101846000,Public School,HARMONY PUBLIC SCHOOLS - HOUSTON SOUTH,"13522 W Airport Blvd, SUGARLAND, TX, 77478",Harris,93.15,Kindergarten
9101862000,Public School,HARMONY PUBLIC SCHOOLS - HOUSTON WEST,"13522 W Airport Blvd, SUGARLAND, TX, 77478",Harris,96.97,Kindergarten
9161807000,Public School,HARMONY PUBLIC SCHOOLS - NORTH TEXAS,"12055 Forestgate Dr Ste 110, DALLAS, TX, 75243",Mclennan,92.37,Kindergarten
9015828000,Public School,HARMONY PUBLIC SCHOOLS - SOUTH TEXAS,"6812 Alamo Downs Pkwy, SAN ANTONIO, TX, 78238",Bexar,94.93,Kindergarten
9071806000,Public School,HARMONY PUBLIC SCHOOLS - WEST TEXAS,"5250 Fairbanks Dr, EL PASO, TX, 79924",El Paso,95.07,Kindergarten
9086902000,Public School,HARPER ISD,"P O BOX 68, HARPER, TX, .",Gillespie,83.33,Kindergarten
9244901000,Public School,HARROLD ISD,"18106 STEWART ST, HARROLD, TX, .",Wilbarger,85.71,Kindergarten
9035902000,Public School,HART ISD,"P O BOX 490, HART, TX, .",Castro,100.0,Kindergarten
9103902000,Public School,HARTLEY ISD,"P O BOX 408, HARTLEY, TX, .",Hartley,85.0,Kindergarten
9225907000,Public School,HARTS BLUFF ISD,"3506 FM 1402, MOUNT PLEASANT, TX, .",Titus,95.0,Kindergarten
9104901000,Public School,HASKELL CISD,"P O BOX 937, HASKELL, TX, .",Haskell,91.8,Kindergarten
9250902000,Public School,HAWKINS ISD,"P O BOX 1430, HAWKINS, TX, .",Wood,90.48,Kindergarten
9127904000,Public School,HAWLEY ISD,"P O BOX 440, HAWLEY, TX, .",Jones,97.92,Kindergarten
9105906000,Public School,HAYS CISD,"21003 INTERSTATE 35, KYLE, TX, .",Hays,96.66,Kindergarten
9198905000,Public School,HEARNE ISD,"900 WHEELOCK ST, HEARNE, TX, .",Robertson,100.0,Kindergarten
9065902000,Public School,HEDLEY ISD,"P O BOX 69, HEDLEY, TX, .",Donley,87.5,Kindergarten
9202903000,Public School,HEMPHILL ISD,"P O BOX 1950, HEMPHILL, TX, .",Sabine,93.94,Kindergarten
9237902000,Public School,HEMPSTEAD ISD,"P O BOX 1007, HEMPSTEAD, TX, .",Waller,98.98,Kindergarten
9201902000,Public School,HENDERSON ISD,"P O BOX 728, HENDERSON, TX, .",Rusk,91.83,Kindergarten
9039902000,Public School,HENRIETTA ISD,"1801 E CRAFTON, HENRIETTA, TX, .",Clay,88.68,Kindergarten
9059901000,Public School,HEREFORD ISD,"601 N 25 MILE AVE, HEREFORD, TX, .",Deaf Smith,98.85,Kindergarten
9015815000,Public School,HERITAGE ACADEMY,"6013 FOUNTAINWOOD DR, San Antonio, TX, .",Bexar,93.75,Kindergarten
9101879000,Public School,HERITAGE CLASSICAL ACADEMY,"1130 W 34TH ST, HOUSTON, TX, .",Harris,84.85,Kindergarten
9208901000,Public School,HERMLEIGH ISD,"8010 BUSINESS 84H, HERMLEIGH, TX, .",Scurry,100.0,Kindergarten
9097903000,Public School,HICO ISD,"P O BOX 218, HICO, TX, .",Hamilton,90.32,Kindergarten
9108905000,Public School,HIDALGO ISD,"P O BOX 8220, HIDALGO, TX, .",Hidalgo,98.58,Kindergarten
9084903000,Public School,HIGH ISLAND ISD,"P O BOX 246, HIGH ISLAND, TX, .",Galveston,45.45,Kindergarten
9177905000,Public School,HIGHLAND ISD,"6625 FM 608, ROSCOE, TX, .",Nolan,70.0,Kindergarten
9057911000,Public School,HIGHLAND PARK ISD,"7015 WESTCHESTER DR, DALLAS, TX, .",Dallas,93.02,Kindergarten
9188903000,Public School,HIGHLAND PARK ISD,"P O BOX 30430, AMARILLO, TX, .",Potter,92.86,Kindergarten
9109904000,Public School,HILLSBORO ISD,"121 E FRANKLIN ST, HILLSBORO, TX, .",Hill,92.31,Kindergarten
9084908000,Public School,HITCHCOCK ISD,"7801 NEVILLE AVENUE BUILDING B, HITCHCOCK, TX, .",Galveston,93.85,Kindergarten
9014905000,Public School,HOLLAND ISD,"P O BOX 217, HOLLAND, TX, .",Bell,85.29,Kindergarten
9005902000,Public School,HOLLIDAY ISD,"P O BOX 689, HOLLIDAY, TX, .",Archer,95.59,Kindergarten
9163904000,Public School,HONDO ISD,"P O BOX 308, HONDO, TX, .",Medina,97.22,Kindergarten
9074907000,Public School,HONEY GROVE ISD,"1206 N SEVENTEENTH ST, HONEY GROVE, TX, .",Fannin,76.19,Kindergarten
9019902000,Public School,HOOKS ISD,"100 E 5TH ST, HOOKS, TX, .",Bowie,95.83,Kindergarten
9108802000,Public School,HORIZON MONTESSORI PUBLIC SCHOOLS,"2402 E BUSINESS HWY 83, WESLACO, TX, .",Hidalgo,97.06,Kindergarten
9101878000,Public School,HOUSTON CLASSICAL CHARTER SCHOOL,"6403 ADDICKS CLODINE RD, HOUSTON, TX, .",Harris,98.65,Kindergarten
9101828000,Public School,HOUSTON GATEWAY ACADEMY INC,"3400 EVERGREEN, HOUSTON, TX, .",Harris,88.89,Kindergarten
9101912000,Public School,HOUSTON ISD,"4400 W 18TH ST, HOUSTON, TX, .",Harris,92.21,Kindergarten
9091905000,Public School,HOWE ISD,"105 W TUTT ST, HOWE, TX, .",Grayson,88.17,Kindergarten
7101745001,Private School,HQA Spring Academy,"5500 Farm to Market 2920, Spring, TX, .",Harris,77.78,Kindergarten
9019913000,Public School,HUBBARD ISD,"3347 HWY 259 S, DEKALB, TX, .",Bowie,100.0,Kindergarten
9109905000,Public School,HUBBARD ISD,"P O BOX 218, HUBBARD, TX, .",Hill,100.0,Kindergarten
9072908000,Public School,HUCKABAY ISD,"200 COUNTY RD 421, STEPHENVILLE, TX, .",Erath,83.33,Kindergarten
9003902000,Public School,HUDSON ISD,"6735 TED TROUT DR, LUFKIN, TX, .",Angelina,93.61,Kindergarten
9101925000,Public School,HUFFMAN ISD,"P O BOX 2390, HUFFMAN, TX, .",Harris,92.0,Kindergarten
9034903000,Public School,HUGHES SPRINGS ISD,"871 TAYLOR ST, HUGHES SPRINGS, TX, .",Cass,98.61,Kindergarten
9146905000,Public School,HULL-DAISETTA ISD,"P O BOX 477, DAISETTA, TX, .",Liberty,88.24,Kindergarten
9101913000,Public School,HUMBLE ISD,"10203 BIRCHRIDGE DR, HUMBLE, TX, .",Harris,91.9,Kindergarten
9133902000,Public School,HUNT ISD,"P O BOX 259, HUNT, TX, .",Kerr,59.09,Kindergarten
9003904000,Public School,HUNTINGTON ISD,"P O BOX 328, HUNTINGTON, TX, .",Angelina,85.32,Kindergarten
9236902000,Public School,HUNTSVILLE ISD,"441 FM 2821 E, HUNTSVILLE, TX, .",Walker,93.53,Kindergarten
9220916000,Public School,HURST-EULESS-BEDFORD ISD,"1849A CENTRAL DR, BEDFORD, TX, .",Tarrant,94.87,Kindergarten
9246906000,Public School,HUTTO ISD,"200 COLLEGE ST, HUTTO, TX, .",Williamson,94.63,Kindergarten
7220129001,Private School,Harvest Christian Academy - Keller,"225 Keller Parkway, Keller, TX, .",Tarrant,62.5,Kindergarten
7061410001,Private School,Harvest Christian Academy - Lantana Campus,"2200 East Jeter Road, Bartonville, TX, .",Denton,64.29,Kindergarten
7227133001,Private School,Headwaters School,"801 Rio Grande St, Austin, TX, .",Travis,85.29,Kindergarten
7199118001,Private School,Heritage Christian Academy,"1408 S. Goliad Street, Rockwall, TX, .",Rockwall,79.17,Kindergarten
7220430001,Private School,Heritage Christian Academy,"1200 FM 156, Haslet, TX, .",Tarrant,63.64,Kindergarten
7086178001,Private School,Heritage School Fredericksburg,"310 Smokehouse Rd, Fredericksburg, TX, .",Gillespie,68.18,Kindergarten
7057171101,Private School,Highland Park Presbyterian Day School,"3821 University Blvd, Dallas, TX, .",Dallas,93.1,Kindergarten
7101645001,Private School,Hijaz Academy,"15001 Beechnnut St, Houston, TX, .",Harris,91.3,Kindergarten
7227121001,Private School,Hill Country Christian School of Austin,"12124 Ranch Road 620 North, Austin, TX, .",Travis,93.33,Kindergarten
7027300001,Private School,Hill Country Educational Leadership - Live Oak Leadership Academy,"704 Hwy 281N, Marble Falls, TX, .",Burnet,75.0,Kindergarten
7130190001,Private School,Hill Country Montessori School,"50 Stone Wall Drive, Boerne, TX, .",Kendall,70.0,Kindergarten
7126120001,Private School,Holy Cross Christian Academy,"1233 Tarver Rd, Burleson, TX, .",Johnson,84.38,Kindergarten
7235100111,Private School,Holy Cross School - Bay City,"2001 Katy Ave, Bay City, TX, .",Matagorda,90.48,Kindergarten
7057100104,Private School,Holy Family Academy,"2323 Cheyenne, IRVING, TX, .",Dallas,100.0,Kindergarten
7101100042,Private School,Holy Family Catholic School,"2601 Ursuline Ave, Galveston, TX, .",Galveston,100.0,Kindergarten
7227100120,Private School,Holy Family Catholic School Austin,"9400 Neenah Ave, Austin, TX, .",Travis,100.0,Kindergarten
7220100102,Private School,Holy Family Catholic School Fort Worth,"6146 Pershing Avenue, Fort Worth, TX, .",Tarrant,100.0,Kindergarten
7101100108,Private School,Holy Ghost Catholic School,"6920 Chimney Rock, Houston, TX, .",Harris,100.0,Kindergarten
7015100104,Private School,Holy Name Catholic School,"3814 Nash Blvd, San Antonio, TX, .",Bexar,100.0,Kindergarten
7101100111,Private School,Holy Rosary Catholic School,"1426 George Street, Rosenburg, TX, .",Fort Bend,100.0,Kindergarten
7015100106,Private School,Holy Spirit Catholic School - San Antonio,"770 W Ramsey Rd, San Antonio, TX, .",Bexar,95.74,Kindergarten
7101136101,Private School,Holy Spirit Episcopal School Houston,"12535 Perthshire, Houston, TX, .",Harris,100.0,Kindergarten
7057266001,Private School,Holy Trinity Academy,"13555 Hillcrest Rd, Dallas, TX, .",Dallas,42.86,Kindergarten
7057100105,Private School,Holy Trinity Catholic School - Dallas,"3815 Oak Lawn Ave, Dallas, TX, .",Dallas,100.0,Kindergarten
7220100115,Private School,Holy Trinity Catholic School Grapevine,"3750 William D Tate Ave, Grapevine, TX, .",Tarrant,89.29,Kindergarten
7043450001,Private School,Hope Christian Academy (previously Kingdom Country),"2024 South Waco St., Van Alstyne, TX, .",Collin,83.33,Kindergarten
7101415001,Private School,Horizon Leadership Academy,"9301 W Belfort Ave, Houston, TX, .",Harris,62.5,Kindergarten
7101177104,Private School,Houston Adventist Academy,"11735 Grant Rd, Cypress, TX, .",Harris,100.0,Kindergarten
7101203001,Private School,Houston Peace Academy,"16700 Old Louetta Rd, Spring, TX, .",Harris,94.12,Kindergarten
7101221001,Private School,Humble Christian School,"16202 Old Humble Rd, Humble, TX, .",Harris,95.0,Kindergarten
7227111001,Private School,Hyde Park Baptist Elementary School,"3901 Speedway PO Box 4486, Austin, TX, .",Travis,97.22,Kindergarten
7057262032,Private School,IANT Quranic Academy,"840 Abrams Road, Richardson, TX, .",Dallas,94.12,Kindergarten
9152910000,Public School,IDALOU ISD,"601 S WALNUT, IDALOU, TX, .",Lubbock,95.18,Kindergarten
9108807000,Public School,IDEA PUBLIC SCHOOLS,"2115 W PIKE BLVD, WESLACO, TX, .",Hidalgo,96.77,Kindergarten
7101223001,Private School,ILM Academy,"1209 Conrad Sauer Dr, Houston, TX, .",Harris,100.0,Kindergarten
9043801000,Public School,IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS,"2860 VIRGINIA PRKWAY, MCKINNEY, TX, .",Collin,95.0,Kindergarten
9043802000,Public School,IMAGINE LONE STAR INTERNATIONAL ACADEMY,"5301 DEMOCRACY DR, PLANO, TX, .",Collin,93.1,Kindergarten
9120905000,Public School,INDUSTRIAL ISD,"P O BOX 369, VANDERBILT, TX, .",Jackson,89.61,Kindergarten
9205903000,Public School,INGLESIDE ISD,"2664 SAN ANGELO, INGLESIDE, TX, .",San Patricio,92.44,Kindergarten
9133904000,Public School,INGRAM ISD,"170 TOMAHAWK TRAIL W, INGRAM, TX, .",Kerr,83.72,Kindergarten
9015808000,Public School,INSPIRE ACADEMIES,"10325 BANDERA RD, SAN ANTONIO, TX, .",Bexar,83.54,Kindergarten
9057830000,Public School,INSPIRED VISION ACADEMY,"8225 BRUTON RD, DALLAS, TX, .",Dallas,93.62,Kindergarten
9093903000,Public School,IOLA ISD,"P O BOX 159, IOLA, TX, .",Grimes,80.95,Kindergarten
9243903000,Public School,IOWA PARK CISD,"P O BOX 898, IOWA PARK, TX, .",Wichita,94.2,Kindergarten
9208903000,Public School,IRA ISD,"6190 W FM 1606, IRA, TX, .",Scurry,95.24,Kindergarten
9186903000,Public School,IRAAN-SHEFFIELD COLLEGIATE ISD,"P O BOX 486, IRAAN, TX, .",Pecos,72.58,Kindergarten
9018906000,Public School,IREDELL ISD,"P O BOX 39, IREDELL, TX, .",Bosque,70.0,Kindergarten
9118902000,Public School,IRION COUNTY ISD,"P O BOX 469, MERTZON, TX, .",Irion,94.12,Kindergarten
9057912000,Public School,IRVING ISD,"P O BOX 152637, IRVING, TX, .",Dallas,98.34,Kindergarten
9070907000,Public School,ITALY ISD,"300 S COLLEGE, ITALY, TX, .",Ellis,91.89,Kindergarten
9109907000,Public School,ITASCA ISD,"123 N COLLEGE, ITASCA, TX, .",Hill,88.24,Kindergarten
7101298001,Private School,Iman Academy Southeast,"825 Jetstream, Webster, TX, .",Harris,95.38,Kindergarten
7220100116,Private School,Immaculate Conception Catholic School Denton,"2301 North Bonnie Brae, Denton, TX, .",Denton,100.0,Kindergarten
7057100106,Private School,Immaculate Conception School - Grand Prairie,"400 N. E. 17TH ST, Grand Prairie, TX, .",Dallas,100.0,Kindergarten
7071187001,Private School,Immanuel Christian School,"1201 Hawkins Blvd, El Paso, TX, .",El Paso,83.33,Kindergarten
7144151101,Private School,Immanuel Lutheran School Giddings,"382 N Grimes, Giddings, TX, .",Lee,94.12,Kindergarten
7178100105,Private School,Incarnate Word Academy Elementary Corpus Christi,"450 Chamberlain Street, Corpus Christi, TX, .",Nueces,100.0,Kindergarten
7101580001,Private School,"Institute for Girls Education, Inc. DBA Magnolia School","9902 Long Point Road, Houston, TX, .",Harris,57.14,Kindergarten
7015400001,Private School,International School of San Antonio,"6739 Callaghan Rd, San Antonio, TX, .",Bexar,94.44,Kindergarten
7227135001,Private School,International School of Texas,"15506 C State Hwy 71, Bee Cave, TX, .",Travis,93.75,Kindergarten
8000000041,Private School,Invictus: An Acton Academy,"10000 W State Hwy 29, Liberty Hill, TX, .",Williamson,66.67,Kindergarten
9119902000,Public School,JACKSBORO ISD,"750 W BELKNAP, JACKSBORO, TX, .",Jack,85.07,Kindergarten
9037904000,Public School,JACKSONVILLE ISD,"P O BOX 631, JACKSONVILLE, TX, .",Cherokee,97.78,Kindergarten
9246907000,Public School,JARRELL ISD,"504 N 5TH ST, JARRELL, TX, .",Williamson,93.82,Kindergarten
9121904000,Public School,JASPER ISD,"128 PARK ST, JASPER, TX, .",Jasper,93.71,Kindergarten
9132902000,Public School,JAYTON-GIRARD ISD,"P O BOX 168, JAYTON, TX, .",Kent,50.0,Kindergarten
9057819000,Public School,JEAN MASSIEU ACADEMY,"823 N CENTER ST, ARLINGTON, TX, .",Tarrant,94.44,Kindergarten
9155901000,Public School,JEFFERSON ISD,"1600 MLK, JEFFERSON, TX, .",Marion,92.42,Kindergarten
9124901000,Public School,JIM HOGG COUNTY ISD,"P O BOX 880, HEBBRONVILLE, TX, .",Jim Hogg,93.22,Kindergarten
9221911000,Public School,JIM NED CISD,"P O BOX 9, TUSCOLA, TX, .",Taylor,87.74,Kindergarten
9210902000,Public School,JOAQUIN ISD,"11109 US HWY 84 E, JOAQUIN, TX, .",Shelby,78.05,Kindergarten
9016901000,Public School,JOHNSON CITY ISD,"P O BOX 498, JOHNSON CITY, TX, .",Blanco,79.25,Kindergarten
