Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
280406179461.0,Private School,OUR LADY OF GRACE MONTESSORI SCHOOL,,Nassau,100.0,All Grades
280208030002.0,Public School,CENTENNIAL AVENUE SCHOOL,,Nassau,99.28,All Grades
621101060001.0,Public School,DUZINE SCHOOL,,Ulster,100.0,All Grades
241001060004.0,Public School,DANSVILLE PRIMARY SCHOOL,,Livingston,99.61,All Grades
190501040003.0,Public School,ATHENS ELEM SCHOOL,,Greene,99.3,All Grades
662001030011.0,Public School,SCARSDALE J H S,,Westchester,100.0,All Grades
441101040003.0,Public School,MINISINK VALLEY MIDDLE SCHOOL,,Orange,100.0,All Grades
241101040001.0,Public School,DALTON-NUNDA MIDDLE SCHOOL,,Livingston,99.35,All Grades
661800010003.0,Public School,OSBORN SCHOOL,,Westchester,100.0,All Grades
580601040004.0,Public School,SHOREHAM-WADING RIVER MID SCH,,Suffolk,99.78,All Grades
261600010046.0,Public School,SCHOOL 46 CHARLES CARROLL,,Monroe,100.0,All Grades
561006066500.0,Private School,SUNNY ACRES,,Seneca,31.82,All Grades
310200997852.0,Private School,CHURCHILL SCHOOL (THE),,New York,100.0,All Grades
620901060008.0,Public School,RONDOUT VALLEY INTERMEDIATE/JUNIOR HIGH SCHOOL,,Ulster,100.0,All Grades
491302060001.0,Public School,MILLER HILL SAND LAKE SCHOOL,,Rensselaer,100.0,All Grades
580404030008.0,Public School,NORTHPORT MS,,Suffolk,100.0,All Grades
41101040002.0,Public School,FRANKLINVILLE JSHS,,Cattaraugus,100.0,All Grades
220202040001.0,Public School,ALEXANDRIA CENTRAL ES,,Jefferson,99.55,All Grades
342900125935.0,Private School,SS JOACHIM & ANNE SCHOOL,,Queens,99.47,All Grades
521301060002.0,Public School,MALTA AVENUE ELEMENTARY SCHOOL,,Saratoga,100.0,All Grades
500402226130.0,Private School,AHAVAS BAIS YAAKOV,,Rockland,100.0,All Grades
441800808644.0,Private School,CALVARY CHRISTIAN SCHOOL,,Orange,100.0,All Grades
261901060002.0,Public School,DEWITT ROAD ELEM SCHOOL,,Monroe,99.78,All Grades
122000000001.0,Private School,BOVINA CENTER MONTESSORI SCHOOL,,Delaware,96.3,All Grades
500101060011.0,Public School,CLARKSTOWN NORTH S H S,,Rockland,100.0,All Grades
441800050006.0,Public School,PORT JERVIS S H S,,Orange,100.0,All Grades
580912060005.0,Public School,TUTTLE AVENUE SCHOOL,,Suffolk,100.0,All Grades
140600010320.0,Public School,PS 90 EARLY CHILDHOOD CENTER,,Erie,100.0,All Grades
401201060001.0,Public School,ROYALTON HARTLAND ELEMENTARY SCHOOL,,Niagara,99.81,All Grades
580212060001.0,Public School,C E WALTERS SCHOOL,,Suffolk,100.0,All Grades
140207060008.0,Public School,HERITAGE HEIGHTS ES,,Erie,100.0,All Grades
261801808866.0,Private School,CORNERSTONE CHRISTIAN ACADEMY,,Monroe,97.22,All Grades
280214226491.0,Private School,MESIVTA NETZACH HATORAH,,Nassau,100.0,All Grades
580801060013.0,Public School,ACCOMPSETT ELEM SCHOOL,,Suffolk,99.43,All Grades
49000000000.0,BOCES School,BOCES CATT-ALLEG-ERIE-WYOMING,,Cattaraugus,97.91,All Grades
460801060005.0,Public School,PAUL V MOORE H S,,Oswego,100.0,All Grades
580801060004.0,Public School,MILLS POND ES,,Suffolk,99.71,All Grades
491700010020.0,Public School,CARROLL HILL SCHOOL,,Rensselaer,100.0,All Grades
280502060011.0,Public School,HARRY B THOMPSON MIDDLE SCHOOL,,Nassau,99.89,All Grades
261600010110.0,Public School,ANDREW LANGSTON MIDDLE SCHOOL,,Monroe,100.0,All Grades
140203997683.0,Private School,GATEWAY-LONGVIEW THERAPEUTIC PRESCHOOL,,Erie,100.0,All Grades
412300189443.0,Private School,NOTRE DAME JSHS,,Oneida,100.0,All Grades
661601030005.0,Public School,PELHAM MEMORIAL S H S,,Westchester,100.0,All Grades
580103030008.0,Public School,NORTH BABYLON HIGH SCHOOL,,Suffolk,100.0,All Grades
140101060003.0,Public School,ALDEN PRIMARY SCHOOL,,Erie,99.67,All Grades
190301040001.0,Public School,CAIRO-DURHAM ELEMENTARY SCHOOL,,Greene,100.0,All Grades
280502060002.0,Public School,ALICE P WILLITS SCHOOL,,Nassau,100.0,All Grades
43200050005.0,Public School,SENECA ES,,Cattaraugus,99.75,All Grades
610801979416.0,"Schools, OCFS - 100",FINGERLAKES RESIDENTIAL CENTER,,Tompkins,100.0,All Grades
280209030009.0,Public School,NEW VISIONS ES,,Nassau,98.83,All Grades
43001040002.0,Public School,RANDOLPH JSHS,,Cattaraugus,98.93,All Grades
51101658565.0,Private School,FOREST VIEW MENNONITE SCHOOL,,Cayuga,100.0,All Grades
140600010065.0,Public School,PS 65 ROOSEVELT EARLY CHILDHOOD CENTER,,Erie,100.0,All Grades
620600996089.0,Private School,MOUNT ACADEMY (THE),,Ulster,100.0,All Grades
580410997795.0,Private School,UNITED CEREBRAL PALSY -SMITHS LANE SCHOOL,,Suffolk,97.5,All Grades
151102996601.0,Private School,NORTHWOOD SCHOOL,,Essex,100.0,All Grades
662300010047.0,Public School,PEARLS HAWTHORNE SCHOOL,,Westchester,99.87,All Grades
90301060003.0,Public School,CUMBERLAND HEAD ELEM SCHOOL,,Clinton,99.79,All Grades
31501060002.0,Public School,GEORGE F. JOHNSON ES,,Broome,100.0,All Grades
660801060003.0,Public School,HAWTHORNE ELEM SCHOOL,,Westchester,100.0,All Grades
441000010015.0,Public School,MAPLE HILL ELEM SCHOOL,,Orange,99.9,All Grades
142801060005.0,Public School,WEST SENECA EAST MIDDLE SCHOOL,,Erie,100.0,All Grades
101300010001.0,Public School,HUDSON SENIOR HIGH SCHOOL (and MS for lead reporting),,Columbia,96.75,All Grades
130200996177.0,Private School,HUDSON HILLS ENRICHMENT,,Dutchess,100.0,All Grades
280410175547.0,Private School,ST AIDAN SCHOOL-UPPER DIVISION,,Nassau,100.0,All Grades
30701060004.0,Public School,PORT DICKINSON ES,,Broome,99.71,All Grades
331400227886.0,Private School,MOSDOS CHASIDEI SQUARE,,Kings,100.0,All Grades
421501060010.0,Public School,LIVERPOOL ELEMENTARY SCHOOL,,Onondaga,100.0,All Grades
310600996677.0,Private School,BIRCH FAMILY SERVICES - WASHINGTON HEIGHTS EDUCATION CENTER,,New York,100.0,All Grades
580405060012.0,Public School,PAUMANOK ELEM SCHOOL,,Suffolk,99.83,All Grades
280230020003.0,Public School,SHAW AVENUE SCHOOL,,Nassau,100.0,All Grades
580801060000.0,School District,SMITHTOWN CENTRAL SCHOOL DISTRICT,,Suffolk,99.92,All Grades
530600010011.0,Public School,LINCOLN SCHOOL,,Schenectady,99.67,All Grades
220301060001.0,Public School,ANTWERP PRIMARY SCHOOL,,Jefferson,100.0,All Grades
280227030003.0,Public School,CHESTNUT ST SCHOOL,,Nassau,100.0,All Grades
499000000801.0,BOCES School,TECH VALLEY HIGH SCHOOL,,Albany,100.0,All Grades
661401997756.0,Private School,CLEAR VIEW SCHOOL (THE),,Westchester,100.0,All Grades
421800010010.0,Public School,ROBERTS SCHOOL,,Onondaga,98.89,All Grades
420303060010.0,Public School,NORTH SYRACUSE JHS,,Onondaga,100.0,All Grades
261600861049.0,Charter School,ROCHESTER PREP CHARTER - ST JACOB,,Monroe,98.28,All Grades
512001185654.0,Private School,HOLY NAME OF JESUS ACADEMY,,St.Lawrence,100.0,All Grades
43011020001.0,Public School,RANDOLPH ACADEMY RANDOLPH CAMPUS,,Cattaraugus,100.0,All Grades
260101226476.0,Private School,HILLEL SCHOOL,,Monroe,100.0,All Grades
660402020000.0,School District,IRVINGTON UNION FREE SCHOOL,,Westchester,100.0,All Grades
331700229949.0,Private School,DARCHAI MENACHEM INC,,Kings,68.7,All Grades
330509201156.0,Private School,BASIS INDEPENDENT BROOKLYN LOWER SCHOOL,,Kings,100.0,All Grades
280201030007.0,Public School,HEMPSTEAD H S,,Nassau,98.85,All Grades
222201060005.0,Public School,CARTHAGE ELEM SCHOOL,,Jefferson,100.0,All Grades
261600010089.0,Public School,NORTHEAST COLLEGE PREPARATORY JUNIOR HIGH SCHOOL,,Monroe,100.0,All Grades
580107030008.0,Public School,JOHN F KENNEDY INTERMEDIATE SCHOOL,,Suffolk,99.89,All Grades
321000145270.0,Private School,FORDHAM PREPARATORY SCHOOL,,Bronx,99.89,All Grades
200601040001.0,Public School,LAKE PLEASANT SCHOOL,,Hamilton,100.0,All Grades
500402229165.0,Private School,YESHIVA DEGEL HATORAH,,Rockland,99.45,All Grades
10100010020.0,Public School,NORTH ALBANY ACADEMY,,Albany,99.82,All Grades
571800010001.0,Public School,HORNELL MIDDLE SCHOOL,,Steuben,100.0,All Grades
580513030002.0,Public School,FRANCIS J ONEILL SCHOOL,,Suffolk,100.0,All Grades
22001807067.0,Private School,HOUGHTON ACADEMY,,Allegany,100.0,All Grades
500402225056.0,Private School,MESIVTA MAAMAR MORDECHAI,,Rockland,95.24,All Grades
332000226225.0,Private School,YESHIVA TOLDOS YESUSCHER,,Kings,95.27,All Grades
441301147141.0,Private School,MOST PRECIOUS BLOOD SCHOOL,,Orange,100.0,All Grades
480503040002.0,Public School,PUTNAM VALLEY MS,,Putnam,99.78,All Grades
580507060010.0,Public School,RONKONKOMA MIDDLE SCHOOL,,Suffolk,100.0,All Grades
420807040002.0,Public School,ONONDAGA NATION SCHOOL,,Onondaga,99.07,All Grades
580212060007.0,Public School,LONGWOOD JHS,,Suffolk,99.78,All Grades
269100000000.0,BOCES School,MONROE BOCES-FORMAN FAIRPORT,,Monroe,100.0,All Grades
80101040003.0,Public School,AFTON CENTRAL SCHOOL K-12,,Chenango,99.76,All Grades
460801060007.0,Public School,HASTINGS MALLORY ELEM SCHOOL,,Oswego,100.0,All Grades
441800050001.0,Public School,PORT JERVIS MIDDLE SCHOOL,,Orange,100.0,All Grades
331300227040.0,Private School,BAIS RUCHEL DSATMAR BR1,,Kings,76.86,All Grades
310300996757.0,Private School,COLUMBIA GRAMMAR & PREP SCHOOL,,New York,99.91,All Grades
321100809031.0,Private School,NEW COVENANT CHRISTIAN SCHOOL,,Bronx,100.0,All Grades
421501060004.0,Public School,ELMCREST ELEM SCHOOL,,Onondaga,99.72,All Grades
660301030001.0,Public School,ANNE HUTCHINSON SCHOOL,,Westchester,100.0,All Grades
580506030007.0,Public School,HAUPPAUGE H S,,Suffolk,100.0,All Grades
180300010003.0,Public School,JACKSON SCHOOL,,Genesee,100.0,All Grades
580912060001.0,Public School,EASTPORT SOUTH MANOR CENTRAL JR SHS,,Suffolk,100.0,All Grades
421800185466.0,Private School,BLESSED SACRAMENT CATHOLIC SCHOOL,,Onondaga,100.0,All Grades
240801060001.0,Public School,LIVONIA ELEMENTARY SCHOOL,,Livingston,100.0,All Grades
491401040001.0,Public School,HOOSIC VALLEY ELEM SCHOOL,,Rensselaer,100.0,All Grades
131601145055.0,Private School,HOLY TRINITY SCHOOL,,Dutchess,100.0,All Grades
140203060002.0,Public School,DODGE ES,,Erie,99.5,All Grades
261801060006.0,Public School,HILL SCHOOL,,Monroe,99.8,All Grades
43011020002.0,Public School,RANDOLPH ACADEMY HAMBURG CAMPUS,,Cattaraugus,100.0,All Grades
280253070000.0,School District,BELLMORE-MERRICK CENT SCH,,Nassau,100.0,All Grades
10615020001.0,Public School,MENANDS SCHOOL,,Albany,99.31,All Grades
621101060004.0,Public School,NEW PALTZ MIDDLE SCHOOL,,Ulster,100.0,All Grades
260501060009.0,Public School,PADDY HILL ELEM SCHOOL,,Monroe,100.0,All Grades
580402060004.0,Public School,COLD SPRING HARBOR - K12,,Suffolk,99.86,All Grades
611001040001.0,Public School,RUSSELL I DOIG MIDDLE SCHOOL,,Tompkins,100.0,All Grades
240801060000.0,School District,LIVONIA CENTRAL SCHOOL,,Livingston,99.9,All Grades
260801060011.0,Public School,HELENDALE RD PRIMARY SCHOOL,,Monroe,100.0,All Grades
571000010005.0,Public School,ERWIN VALLEY ELEM SCHOOL,,Steuben,100.0,All Grades
70902060006.0,Public School,COHEN ELEMENTARY SCHOOL,,Chemung,98.29,All Grades
530600115681.0,Private School,NOTRE DAME-BISHOP GIBBONS H S,,Schenectady,99.45,All Grades
441301060002.0,Public School,MONTGOMERY ELEMENTARY SCHOOL,,Orange,99.82,All Grades
400900010008.0,Public School,OHIO SCHOOL (K-3),,Niagara,100.0,All Grades
353100145295.0,Private School,FATHER VINCENT CAPODANNO CATHOLIC ACADEMY,,Richmond,98.99,All Grades
450101060002.0,Public School,ALBION ELEMENTARY SCHOOL,,Orleans,100.0,All Grades
141301060007.0,Public School,ELMA PRIMARY,,Erie,100.0,All Grades
140600996459.0,Private School,ST MARYS SCHOOL FOR THE DEAF,,Erie,100.0,All Grades
521800010014.0,Public School,GEYSER ROAD ELEM SCHOOL,,Saratoga,100.0,All Grades
571000010003.0,Public School,CALVIN U SMITH ELEM SCHOOL,,Steuben,100.0,All Grades
500402060018.0,Public School,RAMAPO S H S,,Rockland,93.5,All Grades
10100115705.0,Private School,LA SALLE SCHOOL,,Albany,100.0,All Grades
130200010001.0,Public School,J V FORRESTAL ES,,Dutchess,99.53,All Grades
210800050001.0,Public School,BENTON HALL SCHOOL,,Herkimer,100.0,All Grades
460801060001.0,Public School,AA COLE ELEMENTARY,,Oswego,100.0,All Grades
660900861000.0,Charter School,AMANI PUBLIC CHARTER SCHOOL,,Westchester,100.0,All Grades
280502060003.0,Public School,BERRY HILL SCHOOL,,Nassau,100.0,All Grades
661904030003.0,Public School,JOHN F KENNEDY SCHOOL,,Westchester,100.0,All Grades
240201040001.0,Public School,CALEDONIA MUMFORD ELEM SCHOOL,,Livingston,100.0,All Grades
620901998943.0,Private School,HIGH MEADOW SCHOOL,,Ulster,100.0,All Grades
400900010007.0,Public School,NORTH TONAWANDA INTERMEDIATE,,Niagara,100.0,All Grades
280219030001.0,Public School,RHAME AVENUE ELEM SCHOOL,,Nassau,100.0,All Grades
442115020002.0,Public School,GOLDEN HILL ELEMENTARY SCHOOL,,Orange,99.32,All Grades
342900125993.0,Private School,SACRED HEART SCHOOL - CAMBRIA HEIGHTS,,Queens,100.0,All Grades
261600010005.0,Public School,SCHOOL 5 JOHN WILLIAMS,,Monroe,98.86,All Grades
280504060001.0,Public School,PASADENA ELEMENTARY SCHOOL,,Nassau,99.57,All Grades
620600010015.0,Public School,ER CROSBY ES,,Ulster,99.68,All Grades
332200226926.0,Private School,MIRRER YESHIVA H S,,Kings,100.0,All Grades
660301030005.0,Public School,EASTCHESTER MIDDLE SCHOOL,,Westchester,99.94,All Grades
430901060003.0,Public School,MARCUS WHITMAN MIDDLE SCHOOL,,Ontario,100.0,All Grades
342800999761.0,Private School,KEW-FOREST SCHOOL,,Queens,96.97,All Grades
580303020001.0,Public School,AMAGANSETT SCHOOL,,Suffolk,100.0,All Grades
580501030006.0,Public School,BAY SHORE S H S,,Suffolk,99.95,All Grades
500304030006.0,Public School,NYACK SENIOR HIGH SCHOOL,,Rockland,99.89,All Grades
22302040001.0,Public School,CUBA-RUSHFORD MS HS,,Allegany,94.94,All Grades
130200010005.0,Public School,BEACON HS,,Dutchess,99.76,All Grades
261600166178.0,Private School,HOLY CROSS SCHOOL,,Monroe,100.0,All Grades
511101060007.0,Public School,GOUVERNEUR MIDDLE SCHOOL,,St.Lawrence,100.0,All Grades
500402226190.0,Private School,CONGREGATION YESHUOS MOSHE VIZNITZ,,Rockland,87.89,All Grades
331700229743.0,Private School,YESHIVA BEIS CHAYA MUSHKA,,Kings,98.31,All Grades
570603040002.0,Public School,CAMPBELL JR SR HIGH SCHOOL,,Steuben,100.0,All Grades
332100225735.0,Private School,BNOT CHAYA ACADEMY,,Kings,100.0,All Grades
280220030001.0,Public School,KNDG CTR AT ATLANTIC AVE,,Nassau,100.0,All Grades
560701859281.0,Private School,FINGER LAKES CHRISTIAN SCHOOL,,Seneca,100.0,All Grades
142301060006.0,Public School,ORCHARD PARK H S,,Erie,99.85,All Grades
280517030013.0,Public School,EAST ST SCHOOL,,Nassau,99.74,All Grades
280401175576.0,Private School,OLD WESTBURY SCHOOL -HOLY CHILD ACADEMY,,Nassau,90.1,All Grades
570302060003.0,Public School,HAVERLING J S H S,,Steuben,99.77,All Grades
662300010045.0,Public School,SCHOOL 40 - CESAR CHAVEZ,,Westchester,99.63,All Grades
580507060007.0,Public School,CHEROKEE STREET ELEM SCHOOL,,Suffolk,99.68,All Grades
662300010043.0,Public School,ROOSEVELT H S,,Westchester,99.82,All Grades
600402040000.0,School District,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,,Tioga,99.35,All Grades
240401040002.0,Public School,GENESEO ELEM SCHOOL,,Livingston,99.89,All Grades
411603040003.0,Public School,SAUQUOIT VALLEY SHS,,Oneida,100.0,All Grades
580504030006.0,Public School,LINCOLN AVENUE ELEM SCHOOL,,Suffolk,100.0,All Grades
400701060009.0,Public School,EDWARD TOWN J H S,,Niagara,100.0,All Grades
332100995351.0,Private School,IMAGINE ACADEMY,,Kings,95.24,All Grades
251601060003.0,Public School,CHITTENANGO MIDDLE,,Madison,100.0,All Grades
321100145376.0,Private School,OUR LADY OF GRACE SCHOOL,,Bronx,100.0,All Grades
142801807920.0,Private School,CENTER ROAD CHRISTIAN ACADEMY,,Erie,100.0,All Grades
660410020002.0,Public School,MARTIN LUTHER KING HIGH SCHOOL,,Westchester,100.0,All Grades
580406060005.0,Public School,OLDFIELD J H S,,Suffolk,100.0,All Grades
521800999102.0,Private School,WALDORF SCHOOL OF SARATOGA SPRING,,Saratoga,100.0,All Grades
130200010003.0,Public School,GLENHAM SCHOOL,,Dutchess,100.0,All Grades
131301040003.0,Public School,COLD SPRING ES,,Dutchess,100.0,All Grades
280407226636.0,Private School,NORTH SHORE HEBREW ACADEMY,,Nassau,100.0,All Grades
500402229084.0,Private School,BAIS YAAKOV CHOFETZ CHAIM OF POMONA,,Rockland,99.68,All Grades
280403030009.0,Public School,ROSLYN J H S,,Nassau,100.0,All Grades
500402226104.0,Private School,BAIS YAAKOV ELEMENTARY SCHOOL OF ROCKLAND,,Rockland,97.79,All Grades
197566012422.0,BOCES School,MARILYN A. NOONAN SCHOOL - DURHAM,,Greene,100.0,All Grades
610301060003.0,Public School,DRYDEN JSHS (AND MS FOR LEAD RPTING),,Tompkins,100.0,All Grades
10100010027.0,Public School,EAGLE POINT ELEMENTARY SCHOOL,,Albany,99.64,All Grades
280214030003.0,Public School,OGDEN ELEM SCHOOL,,Nassau,100.0,All Grades
310300226796.0,Private School,MANHATTAN DAY SCHOOL,,New York,99.36,All Grades
261801060005.0,Public School,OLIVER MIDDLE SCHOOL,,Monroe,100.0,All Grades
331800229152.0,Private School,BAIS MEIR,,Kings,100.0,All Grades
21102040001.0,Public School,CANASERAGA SCHOOL,,Allegany,100.0,All Grades
660803020002.0,Public School,CEDAR KNOWLES ACADEMY ELEMENTARY/MIDDLE SCHOOL,,Westchester,100.0,All Grades
280503060005.0,Public School,ANNE MCARTHUR PRIMARY SCHOOL,,Nassau,100.0,All Grades
140600137113.0,Private School,NARDIN ACADEMY-ELEMENTARY,,Erie,100.0,All Grades
280209030002.0,Public School,BAYVIEW AVENUE SCHOOL,,Nassau,100.0,All Grades
280410030002.0,Public School,HAMPTON STREET SCHOOL,,Nassau,100.0,All Grades
440401060008.0,Public School,PAKANASINK ELEM SCHOOL,,Orange,100.0,All Grades
342800127163.0,Private School,OUR LADY OF MERCY SCHOOL,,Queens,99.07,All Grades
440102996173.0,Private School,BIRCH SCHOOL (THE),,Orange,95.65,All Grades
580224175573.0,Private School,HOLY ANGELS REGIONAL SCHOOL,,Suffolk,100.0,All Grades
580235060006.0,Public School,BELLPORT SHS,,Suffolk,99.85,All Grades
51301040001.0,Public School,MILLARD FILLMORE ES,,Cayuga,100.0,All Grades
331400226240.0,Private School,CONG YESHOUS MOSHE OF WILLIAMSBURG,,Kings,98.28,All Grades
630300010006.0,Public School,GLENS FALLS MIDDLE,,Warren,100.0,All Grades
310200996742.0,Private School,BROWNING SCHOOL (THE),,New York,100.0,All Grades
280409996453.0,Private School,HENRY VISCARDI SCHOOL,,Nassau,99.3,All Grades
222201155866.0,Private School,AUGUSTINIAN ACADEMY-ELEM,,Jefferson,100.0,All Grades
421501060012.0,Public School,MORGAN ROAD ELEMENTARY AND MIDDLE SCHOOL,,Onondaga,100.0,All Grades
140600010064.0,Public School,PS 64 FREDERICK LAW OLMSTEAD NORTH,,Erie,100.0,All Grades
331500606365.0,Private School,MARY MCDOWELL FRIENDS SCHOOL - MIDDLE SCHOOL,,Kings,100.0,All Grades
580102030004.0,Public School,SANTAPOGUE SCHOOL,,Suffolk,100.0,All Grades
580208020001.0,Public School,NORTH COUNTRY ROAD MIDDLE SCHOOL,,Suffolk,100.0,All Grades
449000000000.0,BOCES School,ORANGE-ULSTER BOCES,,Orange,99.8,All Grades
490101040001.0,Public School,BERLIN ELEMENTARY SCHOOL,,Rensselaer,100.0,All Grades
661301040003.0,Public School,NORTH SALEM MS/HS,,Westchester,99.8,All Grades
331400229492.0,Private School,TALMUD TORAH OF KASHO,,Kings,100.0,All Grades
250401040004.0,Public School,MORRISVILLE J S H S,,Madison,100.0,All Grades
280503060001.0,Public School,BAYVILLE INTERMEDIATE SCHOOL,,Nassau,99.4,All Grades
660411020000.0,School District,GREENBURGH ELEVEN UFSD,,Westchester,91.34,All Grades
460801060006.0,Public School,MILLARD HAWK ELEMENTARY SCHOOL,,Oswego,100.0,All Grades
130502020002.0,Public School,DOVER ES,,Dutchess,100.0,All Grades
591201040000.0,School District,TRI VALLEY CENTRAL SCHOOL,,Sullivan,100.0,All Grades
431301060004.0,Public School,MIDLAKES MIDDLE/HIGH SCHOOL,,Ontario,99.85,All Grades
660501060009.0,Public School,LOUIS M KLEIN MIDDLE SCHOOL,,Westchester,99.89,All Grades
520302060000.0,School District,SHENENDEHOWA CENTRAL SCHOOL,,Saratoga,100.0,All Grades
580224030004.0,Public School,MEDFORD AVENUE SCHOOL,,Suffolk,99.57,All Grades
280207020002.0,Public School,SHORE ROAD SCHOOL,,Nassau,100.0,All Grades
642212201236.0,Private School,KINGSWAY CHRISTIAN ACADEMY,,Washington,100.0,All Grades
591401229948.0,Private School,BAIS YISROEL SCHOOL,,Sullivan,99.38,All Grades
550301651234.0,Private School,HICKORY KNOLL - ATTN BARBARA BESLEY,,Schuyler,65.0,All Grades
421800010040.0,Public School,HENNINGER H S,,Onondaga,99.41,All Grades
261600010058.0,Public School,SCHOOL 58 WORLD OF INQUIRY SCHOOL,,Monroe,99.86,All Grades
280410030003.0,Public School,JACKSON AVENUE SCHOOL,,Nassau,100.0,All Grades
342500226479.0,Private School,RABBINICAL SEMINARY OF AMERICA,,Queens,100.0,All Grades
310100227822.0,Private School,BETH JACOB ELEM SCHOOL,,New York,100.0,All Grades
490301060008.0,Public School,HOWARD L GOFF SCHOOL,,Rensselaer,100.0,All Grades
140707137080.0,Private School,BEYOND LEARNING,,Erie,98.79,All Grades
131602020003.0,Public School,NASSAU SCHOOL,,Dutchess,100.0,All Grades
421501060016.0,Public School,DONLIN DRIVE,,Onondaga,99.75,All Grades
490301060003.0,Public School,GREEN MEADOW SCHOOL,,Rensselaer,100.0,All Grades
140600010122.0,Public School,PS 32 BENNETT PARK MONTESSORI SCHOOL,,Erie,98.28,All Grades
101401040004.0,Public School,ICHABOD CRANE PRIMARY SCHOOL,,Columbia,100.0,All Grades
630902030003.0,Public School,QUEENSBURY MIDDLE SCHOOL,,Warren,99.85,All Grades
620600010011.0,Public School,CHAMBERS SCHOOL,,Ulster,100.0,All Grades
421501060011.0,Public School,LIVERPOOL HIGH SCHOOL,,Onondaga,99.85,All Grades
280518030000.0,School District,PLAINEDGE UFSD,,Nassau,100.0,All Grades
580211060011.0,Public School,SELDEN J H S,,Suffolk,100.0,All Grades
661800010002.0,Public School,MILTON SCHOOL,,Westchester,100.0,All Grades
280219030002.0,Public School,EAST ROCKAWAY J S H S,,Nassau,100.0,All Grades
611001040002.0,Public School,CHARLES O DICKERSON H S,,Tompkins,100.0,All Grades
130801808737.0,Private School,MILLENNIAL KINGDOM FAMILY SCHOOL,,Dutchess,100.0,All Grades
90501040007.0,Public School,NORTHEASTERN CLINTON MIDDLE SCHOOL,,Clinton,100.0,All Grades
310200986779.0,Private School,HUNTER COLLEGE CAMPUS SCHOOLS,,New York,100.0,All Grades
261600861069.0,Charter School,VERTUS CHARTER SCHOOL,,Monroe,100.0,All Grades
260501060024.0,Public School,PINE BROOK ELEM SCHOOL,,Monroe,100.0,All Grades
260803060009.0,Public School,COLEBROOK SCHOOL,,Monroe,100.0,All Grades
590801996577.0,Private School,HOMESTEAD SCHOOL,,Sullivan,100.0,All Grades
610600010007.0,Public School,ENFIELD SCHOOL,,Tompkins,94.9,All Grades
580910080001.0,Public School,SAGAPONACK SCHOOL,,Suffolk,92.31,All Grades
20101040002.0,Public School,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL (and ES for lead reporting),,Allegany,100.0,All Grades
621601060005.0,Public School,SAUGERTIES JR. HS,,Ulster,100.0,All Grades
310100145336.0,Private School,LA SALLE ACADEMY,,New York,98.27,All Grades
332000126038.0,Private School,FONTBONNE HALL ACADEMY,,Kings,99.65,All Grades
321100996711.0,Private School,A PLACE OF MIRACLES LEARNING CENTER,,Bronx,100.0,All Grades
580102030000.0,School District,WEST BABYLON UNION FREE SCHOOL,,Suffolk,100.0,All Grades
180300010001.0,Public School,JOHN KENNEDY INTERMEDIATE SCHOOL,,Genesee,100.0,All Grades
280227030006.0,Public School,GEORGE WASHINGTON ELEMENTARY SCHOOL,,Nassau,98.82,All Grades
480101060006.0,Public School,FULMAR ROAD ELEM SCHOOL,,Putnam,100.0,All Grades
560701060003.0,Public School,MYNDERSE ACADEMY,,Seneca,100.0,All Grades
261201060006.0,Public School,PENFIELD S H S,,Monroe,99.93,All Grades
500401226135.0,Private School,CENTRAL UTA OF MONSEY-GIRLS,,Rockland,97.9,All Grades
441600010017.0,Public School,NEWBURGH FREE ACADEMY,,Orange,99.29,All Grades
10100115658.0,Private School,ST ANNE INSTITUTE,,Albany,100.0,All Grades
500402060006.0,Public School,EAST RAMAPO EARLY CHILDHOOD,,Rockland,97.84,All Grades
170600010004.0,Public School,PLEASANT AVENUE SCHOOL,,Fulton,100.0,All Grades
342700226221.0,Private School,BAIS YAAKOV ATERES MIRIAM,,Queens,95.2,All Grades
141800626108.0,Private School,AL-RASHEED ACADEMY,,Erie,98.29,All Grades
31502060006.0,Public School,JOHNSON CITY SENIOR HIGH SCHOOL,,Broome,100.0,All Grades
580513030006.0,Public School,CENTRAL ISLIP HIGH SCHOOL,,Suffolk,100.0,All Grades
280523030010.0,Public School,A. G. BERNER MIDDLE SCHOOL,,Nassau,99.93,All Grades
280503060003.0,Public School,LOCUST VALLEY HS/MS,,Nassau,99.8,All Grades
440301060004.0,Public School,CORNWALL ELEM SCHOOL,,Orange,100.0,All Grades
81200050001.0,Public School,PERRY BROWNE INTERMEDIATE SCHOOL,,Chenango,100.0,All Grades
332100229830.0,Private School,B'NOT RACHEL HS FOR GIRLS,,Kings,30.16,All Grades
261901060003.0,Public School,KLEM ROAD NORTH ELEM SCHOOL,,Monroe,100.0,All Grades
260803060014.0,Public School,LISTWOOD SCHOOL,,Monroe,100.0,All Grades
521701040003.0,Public School,SCHUYLERVILLE ELEM SCHOOL,,Saratoga,100.0,All Grades
420303060011.0,Public School,ROXBORO ROAD MIDDLE SCHOOL,,Onondaga,99.86,All Grades
662401060008.0,Public School,LAKELAND COPPER BEECH MIDDLE SCHOOL,,Westchester,100.0,All Grades
280209030006.0,Public School,JOHN W DODD MIDDLE SCHOOL,,Nassau,99.89,All Grades
