Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Public,Beall Elementary School,,Allegany,100.00,Kindergarten
,Public,Bel Air Elementary School,,Allegany,100.00,Kindergarten
,Private (non-public),Bishop Walsh School,,Allegany,90.00,Kindergarten
,Public,Cash Valley,,Allegany,100.00,Kindergarten
,Public,Cresaptown Elementary School,,Allegany,100.00,Kindergarten
,Public,Flintstone Elementary School,,Allegany,100.00,Kindergarten
,Public,Frost Elementary,,Allegany,100.00,Kindergarten
,Public,George's Creek Elementary ,,Allegany,100.00,Kindergarten
,Public,John Humbird Elementary,,Allegany,100.00,Kindergarten
,Private (non-public),Lighthouse Christian Academy ,,Allegany,100.00,Kindergarten
,Public,Mt. Savage Elementary Middle School,,Allegany,100.00,Kindergarten
,Public,Northeast Elementary School,,Allegany,100.00,Kindergarten
,Public,Parkside Elementary,,Allegany,100.00,Kindergarten
,Public,South Penn Elementary,,Allegany,99.00,Kindergarten
,Public,West Side Elementary,,Allegany,100.00,Kindergarten
,Public,Westernport Elementary School,,Allegany,100.00,Kindergarten
,Private (non-public),Annapolis Area Christian School Severn Lower School Campus,,Anne Arundel County,100.00,Kindergarten
,Public,Annapolis Elementary School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Arundel Christian School,,Anne Arundel County,94.00,Kindergarten
,Public,Belle Grove Elementary,,Anne Arundel County,97.00,Kindergarten
,Public,Benfield Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Bodkin Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Broadneck Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Brock Bridge Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Brooklyn Park Elementary,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Calvary Baptist Church Academy ,,Anne Arundel County,100.00,Kindergarten
,Public,Cape St. Claire Elementary School,,Anne Arundel County,99.00,Kindergarten
,Public,Central Elementary School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Chesapeake Montessori School,,Anne Arundel County,100.00,Kindergarten
,Public,Crofton Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Crofton Meadows Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Crofton Woods Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Davidsonville Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Deale Elementary School ,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Divine Mercy Academy,,Anne Arundel County,89.00,Kindergarten
,Public,Edgewater Elementary School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Elvaton Christian Academy,,Anne Arundel County,100.00,Kindergarten
,Public,Folger McKinsey ES,,Anne Arundel County,100.00,Kindergarten
,Public,Fort Smallwood Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Four Seasons Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Frank Hebron Harmon Elementary School,,Anne Arundel County,4.00,Kindergarten
,Public,Freetown Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,George Cromwell Elementary School,,Anne Arundel County,92.00,Kindergarten
,Public,Germantown Elementary Scool,,Anne Arundel County,100.00,Kindergarten
,Public,Glen Burnie Park Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Glendale Elementary School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Granite Baptist School,,Anne Arundel County,85.00,Kindergarten
,Public,High Point Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Hillsmere Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Hilltop Elementary School,,Anne Arundel County,99.00,Kindergarten
,Private (non-public),Indian Creek School,,Anne Arundel County,100.00,Kindergarten
,Public,Jacobsville Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Jones Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Lothian Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Marley Elementary School,,Anne Arundel County,99.00,Kindergarten
,Public,Mayo Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Meade Heights Elementary ,,Anne Arundel County,95.00,Kindergarten
,Public,Millersville Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Monarch Academy Annapolis,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Monsignor Slade Catholic School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Montessori International Children's House,,Anne Arundel County,100.00,Kindergarten
,Public,Nantucket Elementary,,Anne Arundel County,99.00,Kindergarten
,Private (non-public),Naval Academy Primary School,,Anne Arundel County,100.00,Kindergarten
,Public,North Glen Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Oak Hill Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Oakwood Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Odenton Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Park Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Pasadena Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Piney Orchard Elementary School,,Anne Arundel County,99.00,Kindergarten
,Public,Richard Henry Lee Elementary School,,Anne Arundel County,99.00,Kindergarten
,Public,Ridgeway Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Rippling Woods Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Riviera Beach Elementary School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Rockbridge Academy,,Anne Arundel County,100.00,Kindergarten
,Public,Rolling Knolls Elementary ,,Anne Arundel County,98.00,Kindergarten
,Public,Ruth Parker Eason School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Saint Andrew's United Methodist Day School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),School of the Incarnation,,Anne Arundel County,100.00,Kindergarten
,Public,Severn Elementary School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),Severn School Chesapeake Campus,,Anne Arundel County,100.00,Kindergarten
,Public,Severna Park Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Shady Side Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Shipley's Choice Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Solley Elementary School,,Anne Arundel County,99.00,Kindergarten
,Public,South Shore Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,Southgate Elementary,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),St Anne's School of Annapolis,,Anne Arundel County,89.00,Kindergarten
,Private (non-public),St Paul's Lutheran School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),St. John the Evangelist,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),St. Mary's Elementary and High School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),St. Philip Neri,,Anne Arundel County,100.00,Kindergarten
,Public,Sunset Elementary School,,Anne Arundel County,100.00,Kindergarten
,Private (non-public),The Key School,,Anne Arundel County,100.00,Kindergarten
,Public,Tracey's Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Tyler Heights Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Van Bokkelen Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Walter S. Mills Parole Elementary School,,Anne Arundel County,99.00,Kindergarten
,Public,Waugh Chapel Elementary,,Anne Arundel County,100.00,Kindergarten
,Public,West Annapolis Elementary School,,Anne Arundel County,97.00,Kindergarten
,Public,West Meade Early Education Center,,Anne Arundel County,100.00,Kindergarten
,Public,Windsor Farm Elementary School,,Anne Arundel County,100.00,Kindergarten
,Public,Woodside Elementary School,,Anne Arundel County,96.00,Kindergarten
,Public,Abbottston Elementary School ,,Baltimore City,100.00,Kindergarten
,Private (non-public),Archbishop Borders School,,Baltimore City,100.00,Kindergarten
,Public,Arlington Elementary School,,Baltimore City,100.00,Kindergarten
,Public,Armistead Gardens Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Arundel Elementary School,,Baltimore City,100.00,Kindergarten
,Public,Baltimore International Academy,,Baltimore City,100.00,Kindergarten
,Public,Baltimore International Academy West,,Baltimore City,100.00,Kindergarten
,Public,Baltimore Montessori Public Charter,,Baltimore City,100.00,Kindergarten
,Public,Barclay Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Bay-Brook Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Beechfield Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Private (non-public),Belair-Edison School #231,,Baltimore City,100.00,Kindergarten
,Public,Belmont Elementary,,Baltimore City,100.00,Kindergarten
,Public,Billie Holiday ,,Baltimore City,100.00,Kindergarten
,Private (non-public),Bnos Yisroel,,Baltimore City,100.00,Kindergarten
,Public,Callaway Elementary,,Baltimore City,100.00,Kindergarten
,Private (non-public),Calvert School ,,Baltimore City,100.00,Kindergarten
,Public,Calvin M. Rodwell Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Private (non-public),Cardinal Shehan School ,,Baltimore City,100.00,Kindergarten
,Public,Cecil Elementary,,Baltimore City,100.00,Kindergarten
,Public,Charles Carroll Barrister Elementary,,Baltimore City,100.00,Kindergarten
,Private (non-public),"Cheder Chabad, Inc",,Baltimore City,100.00,Kindergarten
,Private (non-public),Church of the Redeemer Parish Day School,,Baltimore City,100.00,Kindergarten
,Public,City Neighbors Charter School,,Baltimore City,100.00,Kindergarten
,Public,City Neighbors Hamilton,,Baltimore City,100.00,Kindergarten
,Public,City Springs Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Clay Hill Public Charter School,,Baltimore City,100.00,Kindergarten
,Public,Collington Square Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Commodore John Rodgers,,Baltimore City,100.00,Kindergarten
,Public,Creative City Public Charter School,,Baltimore City,100.00,Kindergarten
,Public,Cross Country Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Curtis Bay Elementary,,Baltimore City,100.00,Kindergarten
,Public,"Dallas F. Nicholas, Sr. Elementary",,Baltimore City,100.00,Kindergarten
,Public,Dickey Hill Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Dorothy I. Height Elementary School,,Baltimore City,100.00,Kindergarten
,Public,"Dr. Bernard Harris, Sr. Elementary",,Baltimore City,100.00,Kindergarten
,Public,Dr. Nathan A. Pitts-Ashburton Elementary,,Baltimore City,100.00,Kindergarten
,Public,Edgewood Elementary,,Baltimore City,100.00,Kindergarten
,Public,Elmer A. Henderson: A Johns Hopkins Partnership School,,Baltimore City,100.00,Kindergarten
,Public,Empowerment Academy,,Baltimore City,100.00,Kindergarten
,Public,Fallstaff Elementary/Middle School #241,,Baltimore City,100.00,Kindergarten
,Public,Federal Hill Preparatory School,,Baltimore City,100.00,Kindergarten
,Public,Fort Worthington Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Francis Scott Key Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Franklin Square Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Frederick Elementary,,Baltimore City,100.00,Kindergarten
,Private (non-public),Friends School of Baltimore,,Baltimore City,100.00,Kindergarten
,Public,Furley Elementary,,Baltimore City,100.00,Kindergarten
,Public,Furman L. Templeton Preparatory Academy,,Baltimore City,100.00,Kindergarten
,Public,Gardenville Elementary School #211,,Baltimore City,100.00,Kindergarten
,Public,Garrett Heights Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,George Washington Elementary,,Baltimore City,100.00,Kindergarten
,Private (non-public),Gilman School,,Baltimore City,100.00,Kindergarten
,Public,Glenmount Elementary/Middle School,,Baltimore City,100.00,Kindergarten
,Public,Govans Elementary School,,Baltimore City,100.00,Kindergarten
,Public,Graceland Park/O'Donnell Heights Elementary,,Baltimore City,100.00,Kindergarten
,Private (non-public),Greater Grace Christian Academy,,Baltimore City,100.00,Kindergarten
,Private (non-public),Greater Youth Academy,,Baltimore City,100.00,Kindergarten
,Public,Gwynns Falls Elementary,,Baltimore City,100.00,Kindergarten
,Public,Hamilton Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Hampden Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Hampstead Hill Academy Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Harford Heights Elementary,,Baltimore City,100.00,Kindergarten
,Public,Harlem Park Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Hazelwood Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Highlandtown Elementary/Middle #215,,Baltimore City,100.00,Kindergarten
,Public,Highlandtown Elementary/Middle #237,,Baltimore City,100.00,Kindergarten
,Public,Hilton Elementary,,Baltimore City,100.00,Kindergarten
,Public,Holabird Academy,,Baltimore City,100.00,Kindergarten
,Public,James Mchenry Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,John Ruhrah Elementary/Middle School ,,Baltimore City,100.00,Kindergarten
,Public,Johnston Square Elementary School,,Baltimore City,100.00,Kindergarten
,Public,K.I.P.P. Harmony Academy,,Baltimore City,100.00,Kindergarten
,Public,Lakeland Elementary Middle School,,Baltimore City,100.00,Kindergarten
,Private (non-public),Lakewood Early Learning,,Baltimore City,100.00,Kindergarten
,Public,Lakewood Elementary,,Baltimore City,100.00,Kindergarten
,Public,Leith Walk Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Liberty Elementary,,Baltimore City,100.00,Kindergarten
,Public,Maree G. Farring Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Margaret Brent Elem/Middle,,Baltimore City,100.00,Kindergarten
,Public,Mary Ann Winterling Elementary,,Baltimore City,100.00,Kindergarten
,Public,Mary E. Rodman Elementary School,,Baltimore City,100.00,Kindergarten
,Public,Matthew A. Henson Elementary,,Baltimore City,100.00,Kindergarten
,Public,Medfield Heights Elementary,,Baltimore City,100.00,Kindergarten
,Public,"Midtown Academy, #321",,Baltimore City,100.00,Kindergarten
,Public,Montebello Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Moravia Park Elementary,,Baltimore City,100.00,Kindergarten
,Public,Morrell Park Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Private (non-public),Mother Mary Lange Catholic  School,,Baltimore City,100.00,Kindergarten
,Public,Mount Royal Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,New Song Academy,,Baltimore City,100.00,Kindergarten
,Public,North Bend Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Northwood Elementary School,,Baltimore City,100.00,Kindergarten
,Public,Park Heights Academy,,Baltimore City,100.00,Kindergarten
,Public,Patterson Park Public Charter School ,,Baltimore City,100.00,Kindergarten
,Public,Pimlico Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Robert W. Coleman Elementary,,Baltimore City,100.00,Kindergarten
,Public,Roland Park Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Rosemont Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Sandtown-Winchester Achievement Academy,,Baltimore City,100.00,Kindergarten
,Public,Sinclair Lane Elementary,,Baltimore City,100.00,Kindergarten
,Public,Southwest Baltimore Charter School,,Baltimore City,100.00,Kindergarten
,Private (non-public),St. Casimir Catholic School,,Baltimore City,100.00,Kindergarten
,Private (non-public),St. David's Day School,,Baltimore City,100.00,Kindergarten
,Private (non-public),St. Francis Of Assisi School,,Baltimore City,100.00,Kindergarten
,Public,Tench Tilghman EMS #13,,Baltimore City,100.00,Kindergarten
,Public,The Belair-Edison School,,Baltimore City,100.00,Kindergarten
,Private (non-public),The Bryn Mawr School for Girls,,Baltimore City,100.00,Kindergarten
,Public,The Green School,,Baltimore City,100.00,Kindergarten
,Private (non-public),The GreenMount School,,Baltimore City,100.00,Kindergarten
,Private (non-public),The H.O.P.E. Academy,,Baltimore City,100.00,Kindergarten
,Public,The Historic Samuel Coleridge-Taylor El,,Baltimore City,100.00,Kindergarten
,Public,The Mount Washington School,,Baltimore City,100.00,Kindergarten
,Private (non-public),The School of the Cathedral of Mary our Queen,,Baltimore City,100.00,Kindergarten
,Public,Thomas Jefferson Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Thomas Johnson Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Tunbridge School,,Baltimore City,100.00,Kindergarten
,Public,Violetville School,,Baltimore City,100.00,Kindergarten
,Private (non-public),Waldorf School of Baltimore,,Baltimore City,100.00,Kindergarten
,Public,Walter P. Carter Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Waverly Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Westport Academy,,Baltimore City,100.00,Kindergarten
,Public,Wildwood Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,William Paca Elementary,,Baltimore City,100.00,Kindergarten
,Public,William S. Baer School,,Baltimore City,100.00,Kindergarten
,Public,Windsor Hills Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Wolfe Street Academy,,Baltimore City,100.00,Kindergarten
,Public,Woodhome Elementary/Middle,,Baltimore City,100.00,Kindergarten
,Public,Yorkwood Elementary,,Baltimore City,100.00,Kindergarten
,Public,Arbutus Elementary,,Baltimore County,98.00,Kindergarten
,Private (non-public),Arlington Baptist School ,,Baltimore County,42.00,Kindergarten
,Private (non-public),Bais Yaakov School for Girls (Elementary),,Baltimore County,100.00,Kindergarten
,Public,Baltimore Highlands Elementary,,Baltimore County,100.00,Kindergarten
,Public,Battle Grove Elementary,,Baltimore County,100.00,Kindergarten
,Public,Berkshire Elementary,,Baltimore County,96.00,Kindergarten
,Private (non-public),Beth Tfiloh Community School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Cambridge School,,Baltimore County,100.00,Kindergarten
,Public,Campfield ELC,,Baltimore County,98.00,Kindergarten
,Public,Carroll Manor Elementary,,Baltimore County,100.00,Kindergarten
,Public,Cedarmere Elementary,,Baltimore County,97.00,Kindergarten
,Public,Chadwick Elementary,,Baltimore County,99.00,Kindergarten
,Public,Chapel Hill Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Chase Elementary School,,Baltimore County,98.00,Kindergarten
,Public,Chatsworth School,,Baltimore County,100.00,Kindergarten
,Public,Chesapeake Terrace Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Church Lane Elementary,,Baltimore County,100.00,Kindergarten
,Public,Colgate Elementary,,Baltimore County,99.00,Kindergarten
,Public,Cromwell Valley,,Baltimore County,100.00,Kindergarten
,Public,Deep Creek Elementary School,,Baltimore County,97.00,Kindergarten
,Public,Deer Park Elementary,,Baltimore County,100.00,Kindergarten
,Public,Dogwood Elementary,,Baltimore County,99.00,Kindergarten
,Public,Dundalk Elementary School,,Baltimore County,99.00,Kindergarten
,Public,Edgemere Elementary,,Baltimore County,98.00,Kindergarten
,Public,Edmondson Heights Elementary,,Baltimore County,100.00,Kindergarten
,Public,Elmwood Elementary,,Baltimore County,100.00,Kindergarten
,Public,Featherbed Lane Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Fifth District Elementary,,Baltimore County,100.00,Kindergarten
,Public,Fort Garrison Elementary,,Baltimore County,100.00,Kindergarten
,Public,Franklin Elementary School,,Baltimore County,98.00,Kindergarten
,Private (non-public),Garrison Forest School,,Baltimore County,92.00,Kindergarten
,Public,Glenmar Elementary,,Baltimore County,100.00,Kindergarten
,Public,Glyndon Elementary School,,Baltimore County,98.00,Kindergarten
,Private (non-public),Good Shepherd School,,Baltimore County,100.00,Kindergarten
,Public,Grange Elementary,,Baltimore County,100.00,Kindergarten
,Public,Gunpowder Elementary,,Baltimore County,97.00,Kindergarten
,Public,Halethorpe Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Halstead Academy,,Baltimore County,100.00,Kindergarten
,Public,Hampton Elementary School,,Baltimore County,97.00,Kindergarten
,Public,Harford Hills Elementary School,,Baltimore County,75.00,Kindergarten
,Public,Hawthorne Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Hebbville Elementary,,Baltimore County,100.00,Kindergarten
,Public,Hernwood Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Hillcrest Elementary,,Baltimore County,100.00,Kindergarten
,Public,Honeygo Elementary,,Baltimore County,100.00,Kindergarten
,Private (non-public),Immaculate Conception School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Immaculate Heart of Mary,,Baltimore County,100.00,Kindergarten
,Public,Jacksonville Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Johnnycake Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Joppa View Elementary,,Baltimore County,100.00,Kindergarten
,Public,Kingsville Elementary,,Baltimore County,100.00,Kindergarten
,Private (non-public),Krieger Schechter Day School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Lamb of God School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Liberty Christian School,,Baltimore County,100.00,Kindergarten
,Public,Logan Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Lutherville Lab Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Lyons Mill Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Mays Chapel Elementary School,,Baltimore County,100.00,Kindergarten
,Public,McCormick Elementary,,Baltimore County,100.00,Kindergarten
,Private (non-public),McDonogh School,,Baltimore County,100.00,Kindergarten
,Public,Middleborough Elementary,,Baltimore County,100.00,Kindergarten
,Public,Middlesex Elementary School,,Baltimore County,100.00,Kindergarten
,Public,New Town Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Oakleigh Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Oliver Beach Elementary,,Baltimore County,100.00,Kindergarten
,Private (non-public),Open Bible Christian Academy,,Baltimore County,93.00,Kindergarten
,Public,Orems Elementary ,,Baltimore County,100.00,Kindergarten
,Private (non-public),Our Lady of Hope/St. Luke,,Baltimore County,100.00,Kindergarten
,Private (non-public),Our Lady of Mount Carmel School,,Baltimore County,100.00,Kindergarten
,Public,Owings Mills Elementary,,Baltimore County,100.00,Kindergarten
,Private (non-public),Park School of Baltimore,,Baltimore County,93.00,Kindergarten
,Private (non-public),Perry Hall Christian School,,Baltimore County,100.00,Kindergarten
,Public,Perry Hall Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Pine Grove Elementary,,Baltimore County,100.00,Kindergarten
,Public,Pinewood Elementary,,Baltimore County,100.00,Kindergarten
,Public,Pleasant Plains Elementary,,Baltimore County,100.00,Kindergarten
,Public,Pot Spring Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Powhatan Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Prettyboy Elementary,,Baltimore County,100.00,Kindergarten
,Public,Randallstown Elementary,,Baltimore County,100.00,Kindergarten
,Public,Red House Run Elementary School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Redeemer Classical Christian School,,Baltimore County,100.00,Kindergarten
,Public,Reisterstown Elementary,,Baltimore County,96.00,Kindergarten
,Public,Relay Elementary,,Baltimore County,100.00,Kindergarten
,Public,Riderwood Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Riverview Elementary School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Rock Church Academy ,,Baltimore County,100.00,Kindergarten
,Public,Rodgers Forge Elementary School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Rosedale Christian Academy,,Baltimore County,100.00,Kindergarten
,Public,Rossville Elementary School ,,Baltimore County,100.00,Kindergarten
,Private (non-public),Sacred Heart School of Glyndon,,Baltimore County,100.00,Kindergarten
,Private (non-public),"Saint John the Evangelist, LGV",,Baltimore County,100.00,Kindergarten
,Private (non-public),Saint Stephen School,,Baltimore County,100.00,Kindergarten
,Public,Saint Ursula School ,,Baltimore County,100.00,Kindergarten
,Public,Sandalwood Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Sandy Plains Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Seneca Elementary School,,Baltimore County,98.00,Kindergarten
,Public,Seventh District Elementary,,Baltimore County,100.00,Kindergarten
,Private (non-public),Shady Spring Elementary,,Baltimore County,100.00,Kindergarten
,Public,Sparks Elementary School,,Baltimore County,100.00,Kindergarten
,Private (non-public),St. Paul Lutheran Sschool,,Baltimore County,92.00,Kindergarten
,Private (non-public),St. Peter's Lutheran School ,,Baltimore County,93.00,Kindergarten
,Private (non-public),St. Agnes Catholic School,,Baltimore County,100.00,Kindergarten
,Private (non-public),St. James Academy,,Baltimore County,97.00,Kindergarten
,Private (non-public),St. John's Lutheran School,,Baltimore County,100.00,Kindergarten
,Private (non-public),St. Joseph School Fullerton,,Baltimore County,100.00,Kindergarten
,Private (non-public),St. Joseph's School,,Baltimore County,100.00,Kindergarten
,Private (non-public),St. Michael- St. Clement School,,Baltimore County,92.00,Kindergarten
,Private (non-public),St. Paul's Pre and Lower School,,Baltimore County,100.00,Kindergarten
,Private (non-public),St. Thomas' Preschool and Kindergarten,,Baltimore County,100.00,Kindergarten
,Private (non-public),St. Mark School,,Baltimore County,100.00,Kindergarten
,Public,Summit Park Elementary School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Talmudical Academy of Baltimore,,Baltimore County,100.00,Kindergarten
,Public,Timonium Elementary School,,Baltimore County,100.00,Kindergarten
,Private (non-public),Torah Institute of Baltimore,,Baltimore County,100.00,Kindergarten
,Public,Victory Villa Elementary ,,Baltimore County,100.00,Kindergarten
,Public,Vincent Farm Elementary,,Baltimore County,100.00,Kindergarten
,Public,Warren Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Watershed Public Charter School,,Baltimore County,98.00,Kindergarten
,Public,Wellwood International School,,Baltimore County,100.00,Kindergarten
,Public,West Towson Elementary,,Baltimore County,100.00,Kindergarten
,Public,Westchester Elementary,,Baltimore County,100.00,Kindergarten
,Public,Westowne Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Winand Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Winfield Elementary,,Baltimore County,100.00,Kindergarten
,Public,Woodbridge Elementary,,Baltimore County,96.00,Kindergarten
,Public,Woodholme Elementary School,,Baltimore County,100.00,Kindergarten
,Public,Barstow Elementary School,,Calvert County,100.00,Kindergarten
,Public,Beach Elementary School,,Calvert County,100.00,Kindergarten
,Public,Calvert Elementary,,Calvert County,100.00,Kindergarten
,Private (non-public),Cardinal Hickey Academy,,Calvert County,100.00,Kindergarten
,Public,Dowell Elementary,,Calvert County,100.00,Kindergarten
,Public,Fullerton Elementary,,Calvert County,100.00,Kindergarten
,Public,Huntingtown Elementary,,Calvert County,100.00,Kindergarten
,Public,Mount Harmony Elementary School,,Calvert County,100.00,Kindergarten
,Public,Mutual Elementary ,,Calvert County,100.00,Kindergarten
,Private (non-public),Our Lady Star of the Sea School ,,Calvert County,100.00,Kindergarten
,Public,Patuxent Elementary School Appeal Campus,,Calvert County,100.00,Kindergarten
,Public,Plum Point Elementary,,Calvert County,100.00,Kindergarten
,Public,St. Leonard Elementary,,Calvert County,100.00,Kindergarten
,Public,Sunderland Elementary,,Calvert County,100.00,Kindergarten
,Private (non-public),The Tidewater School ,,Calvert County,100.00,Kindergarten
,Private (non-public),The Wesley School,,Calvert County,100.00,Kindergarten
,Public,Windy Hill Elementary,,Calvert County,100.00,Kindergarten
,Public,Denton Elementary School,,Caroline County,99.00,Kindergarten
,Public,Federalsburg Elementary School,,Caroline County,100.00,Kindergarten
,Public,Greensboro Elementary School,,Caroline County,100.00,Kindergarten
,Public,Preston Elementary School,,Caroline County,100.00,Kindergarten
,Public,Ridgely Elementary School,,Caroline County,98.00,Kindergarten
,Private (non-public),Carroll Christian Schools,,Carroll County,93.00,Kindergarten
,Private (non-public),Carroll Lutheran School (CLS),,Carroll County,90.00,Kindergarten
,Public,Carrolltowne Elementary School,,Carroll County,100.00,Kindergarten
,Private (non-public),Christian Preschool & Kindergarten Program,,Carroll County,100.00,Kindergarten
,Public,Cranberry Station Elementary School,,Carroll County,98.00,Kindergarten
,Public,Ebb Valley Elementary,,Carroll County,100.00,Kindergarten
