Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,SHAKOPEE AREA CATHOLIC,,Scott,81.67,Kindergarten
,,SUN PATH EL.,,Scott,81.25,Kindergarten
,,SWEENEY EL.,,Scott,76.99,Kindergarten
,,SIBLEY EAST-GAYLORD EL.,,Sibley,80.0,Kindergarten
,,SLEEPY EYE EL.,,Brown,93.55,Kindergarten
,,ST MARYS CATHOLIC,,Brown,76.92,Kindergarten
,,SOJOURNER TRUTH ACADEMY,,Hennepin,78.38,Kindergarten
,,NORTHOME EL.,,Koochiching,63.64,Kindergarten
,,KAPOSIA EDUCATION CENTER EL.,,Dakota,93.67,Kindergarten
,,LINCOLN CENTER EL.,,Dakota,91.46,Kindergarten
,,ARMSTRONG ELEMENTARY,,Washington,95.0,Kindergarten
,,COTTAGE GROVE ELEMENTARY,,Washington,93.44,Kindergarten
,,CRESTVIEW EL.,,Washington,91.07,Kindergarten
,,GORDON BAILEY EL.,,Washington,88.07,Kindergarten
,,GREY CLOUD EL.,,Washington,91.59,Kindergarten
,,HILLSIDE EL.,,Washington,92.06,Kindergarten
,,LIBERTY RIDGE ELEMENTARY,,Washington,92.98,Kindergarten
,,MIDDLETON EL.,,Washington,88.73,Kindergarten
,,NEW LIFE ACADEMY,,Washington,63.64,Kindergarten
,,NEWPORT EL.,,Washington,82.5,Kindergarten
,,NUEVAS FRONTERAS SPANISH IMMERSION,,Washington,96.74,Kindergarten
,,PINE HILL EL.,,Washington,93.33,Kindergarten
,,"PRIMROSE SCHOOL OF WOODBURY TALL GIRAFFE, INC.",,Washington,91.67,Kindergarten
,,PULLMAN EL.,,Washington,93.65,Kindergarten
,,RED ROCK ELEMENTARY,,Washington,95.24,Kindergarten
,,ROYAL OAKS EL.,,Washington,93.94,Kindergarten
,,SAINT AMBROSE OF WOODBURY,,Washington,88.73,Kindergarten
,,VALLEY CROSSING ELEMENTARY,,Washington,97.56,Kindergarten
,,WOODBURY EL.,,Washington,94.25,Kindergarten
,,SOUTHLAND EL.,,Mower,92.86,Kindergarten
,,SPERO ACADEMY,,Hennepin,92.0,Kindergarten
,,SPERO ACADEMY BROOKLYN PARK,,Hennepin,77.27,Kindergarten
,,SPRING GROVE PUBLIC SCHOOLS,,Houston,80.95,Kindergarten
,,AVAIL ACADEMY K-8,,Anoka,70.0,Kindergarten
,,CENTERVIEW ELEMENTARY,,Anoka,91.89,Kindergarten
,,NORTHPOINT ELEMENTARY,,Anoka,93.15,Kindergarten
,,PARK TERRACE EL.,,Anoka,93.26,Kindergarten
,,WOODCREST EL.,,Anoka,94.44,Kindergarten
,,SPRINGFIELD PUBLIC SCHOOL,,Brown,89.74,Kindergarten
,,ST CROIX PREPARATORY ACADEMY,,Washington,94.44,Kindergarten
,,ST CHARLES BORROMEO,,Hennepin,88.46,Kindergarten
,,WILSHIRE PARK EL.,,Hennepin,93.97,Kindergarten
,,ST. CHARLES EL.,,Winona,95.77,Kindergarten
,,ST. CLAIR EL.,,Blue Earth,84.78,Kindergarten
,,ALL SAINTS ACADEMY - ST CLOUD CAMPUS,,Stearns,95.0,Kindergarten
,,CLEARVIEW EL.,,Sherburne,92.31,Kindergarten
,,DISCOVERY COMMUNITY EL.,,Stearns,74.36,Kindergarten
,,KENNEDY EL.,,Stearns,86.27,Kindergarten
,,MADISON EL.,,Stearns,81.48,Kindergarten
,,OAK HILL COMMUNITY EL.,,Stearns,55.42,Kindergarten
,,PRINCE OF PEACE LUTHERAN,,Stearns,92.31,Kindergarten
,,ST CLOUD CHRISTIAN,,Benton,50.0,Kindergarten
,,ST ELIZABETH ANN SETON SCHOOL,,Stearns,93.33,Kindergarten
,,ST WENDELIN,,Stearns,62.5,Kindergarten
,,ST. JOSEPH CATHOLIC SCHOOL,,Stearns,92.0,Kindergarten
,,ST. KATHARINE DREXEL SCHOOL,,Benton,87.5,Kindergarten
,,TALAHI COMMUNITY EL.,,Sherburne,76.05,Kindergarten
,,WESTWOOD EL.,,Stearns,92.23,Kindergarten
,,ST. CLOUD MATH & SCIENCE ACADEMY,,Stearns,41.86,Kindergarten
,,CEDAR CREEK COMMUNITY EL.,,Anoka,85.71,Kindergarten
,,EAST BETHEL COMMUNITY EL.,,Anoka,86.67,Kindergarten
,,ST. FRANCIS EL.,,Anoka,88.54,Kindergarten
,,ST. JAMES NORTHSIDE EL.,,Watonwan,96.84,Kindergarten
,,CHERRY EL.,,St. Louis,65.52,Kindergarten
,,NORTHWOODS ELEMENTARY AND SECONDARY,,St. Louis,83.33,Kindergarten
,,SOUTH RIDGE ELEMENTARY AND SOUTH RIDGE HIGH SCHOOL,,St. Louis,85.71,Kindergarten
,,AQUILA EL.,,Hennepin,88.1,Kindergarten
,,HEILICHER MINNEAPOLIS JEWISH DAY SCHOOL,,Hennepin,95.0,Kindergarten
,,HOLY FAMILY ACADEMY,,Hennepin,91.3,Kindergarten
,,PARK SPANISH IMMERSION EL.,,Hennepin,94.74,Kindergarten
,,PETER HOBART EL.,,Hennepin,96.67,Kindergarten
,,SUSAN LINDGREN EL.,,Hennepin,92.05,Kindergarten
,,TORAH ACADEMY,,Hennepin,81.58,Kindergarten
,,ALBERTVILLE PRIMARY EL.,,Wright,90.05,Kindergarten
,,ST MICHAEL CATHOLIC SCHOOL,,Wright,42.55,Kindergarten
,,ADAMS,,Ramsey,95.76,Kindergarten
,,AMERICAN INDIAN,,Ramsey,96.67,Kindergarten
,,BARACK AND MICHELLE OBAMA MONTESSORI,,Ramsey,98.0,Kindergarten
,,BATTLE CREEK EL.,,Ramsey,95.31,Kindergarten
,,BENJAMIN MAYS,,Ramsey,86.96,Kindergarten
,,BRUCE VENTO,,Ramsey,89.19,Kindergarten
,,CHELSEA HEIGHTS,,Ramsey,95.74,Kindergarten
,,CHEROKEE HEIGHTS,,Ramsey,83.72,Kindergarten
,,COMO PARK EL.,,Ramsey,85.19,Kindergarten
,,CROSSROADS MONTESSORI,,Ramsey,86.49,Kindergarten
,,CROSSROADS SCIENCE,,Ramsey,93.75,Kindergarten
,,DAYTONS BLUFF,,Ramsey,97.5,Kindergarten
,,EAST AFRICAN CULTURE AND LEARNING PROGRAM,,Ramsey,50.0,Kindergarten
,,EASTERN HEIGHTS,,Ramsey,97.78,Kindergarten
,,EXPO,,Ramsey,93.33,Kindergarten
,,FARNSWORTH LOWER,,Ramsey,94.29,Kindergarten
,,FOUR SEASONS,,Ramsey,82.05,Kindergarten
,,FRIENDS SCHOOL OF MINNESOTA,,Ramsey,95.0,Kindergarten
,,FROST LAKE,,Ramsey,96.84,Kindergarten
,,GLOBAL ARTS LOWER,,Ramsey,93.06,Kindergarten
,,GROVELAND PARK,,Ramsey,98.0,Kindergarten
,,HAMLINE,,Ramsey,86.89,Kindergarten
,,HAZEL PARK,,Ramsey,86.67,Kindergarten
,,HEIGHTS,,Ramsey,96.55,Kindergarten
,,HIGHLAND CATHOLIC,,Ramsey,98.0,Kindergarten
,,HIGHLAND PARK EL.,,Ramsey,90.91,Kindergarten
,,HIGHWOOD HILLS,,Ramsey,90.7,Kindergarten
,,HOLY SPIRIT,,Ramsey,94.44,Kindergarten
,,HORACE MANN,,Ramsey,92.0,Kindergarten
,,JEAN LYLE CHILDRENS CENTER,,Ramsey,95.0,Kindergarten
,,JIE MING,,Ramsey,94.2,Kindergarten
,,LETOILE DU NORD,,Ramsey,95.74,Kindergarten
,,MAXFIELD,,Ramsey,76.27,Kindergarten
,,MISSISSIPPI,,Ramsey,89.66,Kindergarten
,,NATIVITY,,Ramsey,93.55,Kindergarten
,,NOKOMIS NORTH,,Ramsey,98.0,Kindergarten
,,NOKOMIS SOUTH,,Ramsey,95.35,Kindergarten
,,RANDOLPH HEIGHTS,,Ramsey,94.74,Kindergarten
,,RIVERVIEW,,Ramsey,90.0,Kindergarten
,,ST. AGNES,,Ramsey,64.86,Kindergarten
,,ST. ANTHONY PARK,,Ramsey,84.93,Kindergarten
,,ST. PASCAL REGIONAL,,Ramsey,90.0,Kindergarten
,,ST. PAUL ACADEMY - SUMMIT (LOWER),,Ramsey,97.22,Kindergarten
,,ST. PAUL MUSIC ACADEMY,,Ramsey,95.06,Kindergarten
,,ST. THOMAS MORE,,Ramsey,97.06,Kindergarten
,,SUNNY HOLLOW MONTESSORI,,Ramsey,95.0,Kindergarten
,,TXUJ CI HMONG LANGUAGE AND CULTURE LOWER,,Ramsey,98.0,Kindergarten
,,WELLSTONE,,Ramsey,95.89,Kindergarten
,,ST. PAUL CITY SCHOOL -PRIMARY SCHOOL,,Ramsey,60.0,Kindergarten
,,ST. PAUL SCHOOL OF NORTHERN LIGHTS,,Ramsey,76.67,Kindergarten
,,SOUTH EL.,,Nicollet,90.37,Kindergarten
,,ST PETER EVANGELICAL LUTHERAN,,Nicollet,95.0,Kindergarten
,,SACRED HEART,,Todd,70.0,Kindergarten
,,STAPLES EL.,,Todd,83.87,Kindergarten
,,STAR OF THE NORTH ACADEMY - COON RAPIDS CAMPUS,,Anoka,56.52,Kindergarten
,,STAR OF THE NORTH ACADEMY - EAST BETHEL CAMPUS,,Anoka,41.18,Kindergarten
,,STEAM ACADEMY CHARTER SCHOOL,,Dakota,45.0,Kindergarten
,,STEP ACADEMY ELEMENTARY,,Ramsey,61.54,Kindergarten
,,STEP ACADEMY ELEMENTARY - BURNSVILLE,,Dakota,21.05,Kindergarten
,,ARGYLE ELEMENTARY,,Marshall,80.77,Kindergarten
,,BONNER EL.,,Olmsted,92.59,Kindergarten
,,AFTON-LAKELAND EL.,,Washington,94.23,Kindergarten
,,ANDERSEN EL.,,Washington,88.57,Kindergarten
,,BROOKVIEW ELEMENTARY,,Washington,93.51,Kindergarten
,,LAKE ELMO EL.,,Washington,91.13,Kindergarten
,,LIBERTY CLASSICAL ACADEMY - HUGO CAMPUS,,Washington,57.89,Kindergarten
,,LILY LAKE EL.,,Washington,89.29,Kindergarten
,,RUTHERFORD EL.,,Washington,98.0,Kindergarten
,,SALEM LUTHERAN,,Washington,55.56,Kindergarten
,,ST CROIX CATHOLIC,,Washington,63.27,Kindergarten
,,ST CROIX MONTESSORI,,Washington,80.0,Kindergarten
,,STONEBRIDGE EL.,,Washington,95.24,Kindergarten
,,STONEBRIDGE WORLD SCHOOL,,Hennepin,75.0,Kindergarten
,,STRIDE ACADEMY ELEMENTARY,,Stearns,33.33,Kindergarten
,,SUCCESS ACADEMY - BLOOMINGTON - ELEMENTARY,,Hennepin,23.53,Kindergarten
,,SUCCESS ACADEMY SAINT CLOUD,,Stearns,22.22,Kindergarten
,,SURAD ACADEMY,,Rice,25.93,Kindergarten
,,SWAN RIVER MONTESSORI CHARTER SCH,,Wright,31.43,Kindergarten
,,SWANVILLE EL.,,Morrison,86.67,Kindergarten
,,TEAM ACADEMY,,Waseca,72.73,Kindergarten
,,THE JOURNEY SCHOOL,,Ramsey,80.0,Kindergarten
,,CHALLENGER EL.,,Pennington,95.0,Kindergarten
,,ST BERNARD,,Pennington,94.44,Kindergarten
,,THREE RIVERS MONTESSORI SCHOOL,,Sherburne,46.43,Kindergarten
,,TRACY ELEMENTARY,,Lyon,91.11,Kindergarten
,,LECENTER K-8,,Le Sueur,89.47,Kindergarten
,,LONSDALE K-4,,Rice,87.5,Kindergarten
,,MONTGOMERY K-8,,Le Sueur,95.35,Kindergarten
,,KARLSTAD ELEMENTARY,,Kittson,86.67,Kindergarten
,,TRITON PRIMARY EL.,,Dodge,86.3,Kindergarten
,,TRUMAN PUBLIC SCHOOL,,Martin,95.0,Kindergarten
,,TWIN CITIES GERMAN IMMERSION CHRTR,,Ramsey,93.44,Kindergarten
,,TWIN CITIES INTERNATIONAL SCHOOLS,,Hennepin,50.0,Kindergarten
,,TWIN LAKES STEM ACADEMY,,Anoka,33.33,Kindergarten
,,ULEN-HITTERDAL EL.,,Clay,77.78,Kindergarten
,,UNDERWOOD EL.,,Otter Tail,85.71,Kindergarten
,,USC SCHOOL,,Faribault,93.75,Kindergarten
,,UNIVERSAL ACADEMY CHARTER SCHOOL,,Hennepin,22.45,Kindergarten
,,UNIVERSAL ACADEMY SOUTH ELEMENTARY,,Dakota,22.58,Kindergarten
,,UPSALA AREA SCHOOLS,,Morrison,73.08,Kindergarten
,,URBAN ACADEMY CHARTER SCHOOL,,Ramsey,77.78,Kindergarten
,,VERNDALE EL.,,Wadena,83.87,Kindergarten
,,ST FELIX,,Wabasha,95.0,Kindergarten
,,WABASHA-KELLOGG EL.,,Wabasha,95.0,Kindergarten
,,WABASSO PUBLIC SCHOOL,,Redwood,77.78,Kindergarten
,,BAYVIEW ELEMENTARY,,Carver,96.63,Kindergarten
,,LAKETOWN ELEMENTARY,,Carver,82.54,Kindergarten
,,SOUTHVIEW EL.,,Carver,82.56,Kindergarten
,,ST JOSEPH,,Carver,79.17,Kindergarten
,,TRINITY LUTHERAN,,Carver,67.65,Kindergarten
,,WADENA-DEER CREEK EL.,,Wadena,82.05,Kindergarten
,,W.H.A. EL.,,Cass,82.76,Kindergarten
,,WARREN EL.,,Marshall,89.47,Kindergarten
,,WARROAD EL.,,Roseau,77.78,Kindergarten
,,HARTLEY ELEMENTARY,,Waseca,97.7,Kindergarten
,,SACRED HEART,,Waseca,81.82,Kindergarten
,,CHRIST COMMUNITY,,Carver,68.18,Kindergarten
,,WATERTOWN-MAYER EL.,,Carver,90.59,Kindergarten
,,ZION LUTHERAN-MAYER,,Carver,71.43,Kindergarten
,,WATERVILLE EL.,,Le Sueur,92.5,Kindergarten
,,OGEMA ELEMENTARY,,Becker,88.64,Kindergarten
,,BIRCHVIEW EL.,,Hennepin,86.52,Kindergarten
,,FOURTH BAPTIST,,Hennepin,50.0,Kindergarten
,,GLEASON LAKE EL.,,Hennepin,96.39,Kindergarten
,,GREENWOOD EL.,,Hennepin,92.21,Kindergarten
,,HAND IN HAND MONTESSORI-WEST CAMPUS,,Hennepin,40.91,Kindergarten
,,KIMBERLY LANE EL.,,Hennepin,93.41,Kindergarten
,,MEADOW RIDGE ELEMENTARY,,Hennepin,89.92,Kindergarten
,,NORTH WOODS ELEMENTARY SCHOOL,,Hennepin,93.6,Kindergarten
,,OAKWOOD EL.,,Hennepin,87.34,Kindergarten
,,PLYMOUTH CREEK ELEMENTARY,,Hennepin,97.06,Kindergarten
,,PROVIDENCE ACADEMY,,Hennepin,82.69,Kindergarten
,,REDEEMER CHRISTIAN ACADEMY,,Hennepin,41.18,Kindergarten
,,SUNSET HILL EL.,,Hennepin,86.49,Kindergarten
,,WEST CENTRAL AREA NORTH ELEMENTARY,,Grant,81.82,Kindergarten
,,WEST CENTRAL AREA SOUTH ELEMENTARY,,Grant,81.82,Kindergarten
,,COMMUNITY OF SAINTS,,Dakota,94.44,Kindergarten
,,CONVENT OF THE VISITATION,,Dakota,95.0,Kindergarten
,,CROWN OF LIFE,,Dakota,80.0,Kindergarten
,,GARLOUGH EL.,,Dakota,92.5,Kindergarten
,,MENDOTA EL.,,Dakota,94.44,Kindergarten
,,MORELAND EL.,,Dakota,95.38,Kindergarten
,,PILOT KNOB STEM MAGNET SCHOOL,,Dakota,89.74,Kindergarten
,,SOMERSET EL.,,Dakota,94.44,Kindergarten
,,ST JOSEPH,,Dakota,83.33,Kindergarten
,,TRINITY LONE OAK LUTHERAN,,Dakota,81.25,Kindergarten
,,WALNUT GROVE ELEMENTARY,,Redwood,83.33,Kindergarten
,,HILLTOP PRIMARY SCHOOL,,Hennepin,89.25,Kindergarten
,,OUR LADY OF THE LAKE,,Hennepin,80.0,Kindergarten
,,SHIRLEY HILLS PRIMARY SCHOOL,,Hennepin,93.88,Kindergarten
,,BIRCH LAKE EL.,,Ramsey,86.49,Kindergarten
,,FRASSATI CATHOLIC ACADEMY,,Washington,95.0,Kindergarten
,,LAKEAIRES EL.,,Ramsey,94.23,Kindergarten
,,LINCOLN EL.,,Ramsey,89.13,Kindergarten
,,MAGNUSON CHRISTIAN SCHOOL,,Ramsey,55.56,Kindergarten
,,MATOSKA INTERNATIONAL,,Ramsey,93.68,Kindergarten
,,NORTH STAR ELEMENTARY,,Washington,89.19,Kindergarten
,,ONEKA,,Washington,88.89,Kindergarten
,,OTTER LAKE EL.,,Ramsey,96.15,Kindergarten
,,VADNAIS HEIGHTS EL.,,Ramsey,97.14,Kindergarten
,,WHITE BEAR MONTESSORI SCHOOL,,Ramsey,75.0,Kindergarten
,,WILLOW LANE EL.,,Ramsey,98.0,Kindergarten
,,COMMUNITY CHRISTIAN,,Kandiyohi,75.0,Kindergarten
,,KENNEDY EL.,,Kandiyohi,89.0,Kindergarten
,,LAKELAND ELEMENTARY SCHOOL,,Kandiyohi,85.71,Kindergarten
,,WILLOW RIVER EL.,,Pine,95.0,Kindergarten
,,WINDOM ELEMENTARY,,Cottonwood,93.75,Kindergarten
,,WIN-E-MAC SCHOOL,,Polk,75.0,Kindergarten
,,COTTER SCHOOLS (K-6),,Winona,90.91,Kindergarten
,,GOODVIEW ELEMENTARY,,Winona,86.67,Kindergarten
,,ST MATTHEWS LUTHERAN,,Winona,95.0,Kindergarten
,,WOODBURY LEADERSHIP ACADEMY,,Washington,82.86,Kindergarten
,,PRAIRIE EL.,,Nobles,96.15,Kindergarten
,,VIRTUAL INSTRUCTION BY EXCELLENCE ELEMENTARY,,Nobles,41.86,Kindergarten
,,WORTHINGTON CHRISTIAN,,Nobles,80.0,Kindergarten
,,WRENSHALL EL.,,Carlton,95.0,Kindergarten
,,BERT RANEY EL.,,Yellow Medicine,92.86,Kindergarten
,,YINGHUA ACADEMY,,Hennepin,91.96,Kindergarten
,,ZUMBROATA-MAZEPPA PRIMARY,,Goodhue,92.05,Kindergarten
,,A.C.G.C. SEC.,,Meeker,93.44,7th Grade
,,ACADEMIAS LA PAZ,,Ramsey,94.44,7th Grade
,,ACHIEVE LANGUAGE ACADEMY,,Ramsey,92.31,7th Grade
,,ADRIAN MIDDLE SHOOL,,Nobles,98.0,7th Grade
,,AFSA HIGH SCHOOL (7-12),,Ramsey,93.33,7th Grade
,,AGAMIM CLASSICAL ACADEMY,,Hennepin,86.67,7th Grade
,,AIM ACADEMY OF SCIENCE AND TECHNOLOGY,,Hennepin,37.5,7th Grade
,,AITKIN SEC.,,Aitkin,74.24,7th Grade
,,ALBANY MIDDLE SCHOOL,,Stearns,96.75,7th Grade
,,ALBERT LEA ALTERNATIVE LEARNING CENTER(ALC),,Freeborn,95.0,7th Grade
,,HOLLANDALE CHRISTIAN,,Freeborn,64.29,7th Grade
,,SOUTHWEST JR.,,Freeborn,95.65,7th Grade
,,ALDEN-CONGER SEC.,,Freeborn,97.62,7th Grade
,,DISCOVERY JR.,,Douglas,96.73,7th Grade
,,ZION LUTHERAN,,Douglas,95.0,7th Grade
,,ANNANDALE MID.,,Wright,95.51,7th Grade
,,ANOKA MIDDLE SCHOOL FOR THE ARTS - FRED MOORE CAMPUS,,Anoka,97.5,7th Grade
,,COMPASS BELL CENTER,,Anoka,72.73,7th Grade
,,COON RAPIDS MID.,,Anoka,97.18,7th Grade
,,EPIPHANY EDUC CENTER,,Anoka,88.24,7th Grade
,,JACKSON MIDDDLE SCHOOL,,Hennepin,97.77,7th Grade
,,LEGACY CHRISTIAN SCHOOL,,Anoka,84.38,7th Grade
,,NORTHDALE MIDDLE SCHOOL,,Anoka,96.33,7th Grade
,,OAK VIEW MID.,,Anoka,96.98,7th Grade
,,RIVER TRAIL LEARNING CENTER,,Anoka,95.0,7th Grade
,,ROOSEVELT MID.,,Anoka,98.0,7th Grade
,,ST STEPHEN,,Anoka,97.14,7th Grade
,,ARCADIA,,Rice,78.95,7th Grade
,,ART & SCIENCE ACADEMY MIDDLE SCHOOL,,Isanti,75.0,7th Grade
,,ASHBY SEC.,,Grant,87.5,7th Grade
,,ASPEN ACADEMY,,Scott,94.55,7th Grade
,,ATHLOS LEADERSHIP ACADEMY,,Hennepin,92.23,7th Grade
,,AURORA MIDDLE SCHOOL,,Hennepin,90.2,7th Grade
,,AUSTIN ALC,,Mower,95.0,7th Grade
,,ELLIS MID.,,Mower,98.0,7th Grade
,,PACELLI CATHOLIC SCHOOLS,,Mower,95.0,7th Grade
,,AVALON MIDDLE SCHOOL,,Ramsey,92.59,7th Grade
,,BADGER SEC.,,Roseau,95.0,7th Grade
,,BAGLEY SEC.,,Clearwater,92.86,7th Grade
,,BARNESVILLE SEC.,,Clay,97.3,7th Grade
,,BARNUM SEC.,,Carlton,94.0,7th Grade
,,BATTLE LAKE SECONDARY,,Otter Tail,95.0,7th Grade
,,BEACON ACADEMY,,Hennepin,92.31,7th Grade
,,BECKER MIDDLE SCHOOL,,Sherburne,95.22,7th Grade
,,BELGRADE-BROOTEN-ELROSA SEC.,,Stearns,97.62,7th Grade
,,BELLE PLAINE JR.,,Scott,95.24,7th Grade
,,BEMIDJI MID.,,Beltrami,96.4,7th Grade
,,ST PHILIP,,Beltrami,92.31,7th Grade
,,BENSON SEC.,,Swift,98.0,7th Grade
,,BERTHA-HEWITT PUBLIC SCHOOLS,,Todd,98.0,7th Grade
,,BEST ACADEMY,,Hennepin,93.75,7th Grade
,,WAKANDA VIRTUAL ACADEMY,,Hennepin,78.57,7th Grade
,,BIG LAKE MID.,,Sherburne,97.12,7th Grade
,,BOLD SR.,,Renville,93.85,7th Grade
,,ST MARY,,Renville,95.0,7th Grade
,,BLACKDUCK SEC.,,Beltrami,91.43,7th Grade
,,BLOOMING PRAIRIE SEC.,,Steele,92.75,7th Grade
,,BLOOMINGTON LUTHERAN,,Hennepin,82.35,7th Grade
,,NATIVITY OF MARY,,Hennepin,98.0,7th Grade
,,NEW CODE ACADEMY MIDDLE SCHOOL,,Hennepin,90.0,7th Grade
,,OAK GROVE MID.,,Hennepin,96.79,7th Grade
,,OLSON MID.,,Hennepin,95.44,7th Grade
,,UNITED CHRISTIAN ACADEMY,,Hennepin,89.66,7th Grade
,,VALLEY VIEW MID.,,Hennepin,94.12,7th Grade
,,BLUE EARTH AREA JR.,,Faribault,95.35,7th Grade
,,BLUESKY CHARTER SCHOOL,,Hennepin,97.62,7th Grade
,,BLUFFVIEW MONTESSORI,,Winona,90.0,7th Grade
,,BRAHAM AREA SEC.,,Isanti,95.71,7th Grade
,,FORESTVIEW MIDDLE SCHOOL,,Crow Wing,95.56,7th Grade
,,LAKE REGION CHRISTIAN,,Crow Wing,78.26,7th Grade
,,ST FRANCIS OF THE LAKES CATHOLIC SCHOOL,,Crow Wing,91.67,7th Grade
,,BRECKENRIDGE MIDDLE/HIGH SCHOOL,,Wilkin,98.0,7th Grade
,,ST MARY,,Wilkin,95.0,7th Grade
,,BROOKLYN CENTER MIDDLE SCHOOL,,Hennepin,95.73,7th Grade
,,INSIGHT SCHOOL OF MINNESOTA,,Hennepin,75.0,7th Grade
,,BROWERVILLE SEC.,,Todd,90.48,7th Grade
,,BROWNS VALLEY PUBLIC SCHOOL,,Traverse,95.0,7th Grade
,,BUFFALO COMMUNITY MID.,,Wright,96.43,7th Grade
,,ST FRANCIS XAVIER,,Wright,84.62,7th Grade
,,BUFFALO LAKE-HECTOR SEC.,,Renville,90.0,7th Grade
,,BULTUM ACADEMY,,Anoka,75.0,7th Grade
,,EAGLE RIDGE JR.,,Scott,98.0,7th Grade
,,NICOLLET JR.,,Dakota,95.31,7th Grade
,,ST JOHN THE BAPTIST-SAVAGE,,Scott,95.0,7th Grade
,,BUTTERFIELD SEC.,,Watonwan,93.33,7th Grade
,,BYRON MID.,,Olmsted,98.0,7th Grade
,,CALEDONIA MIDDLE,,Houston,93.75,7th Grade
,,ST MARYS ELEMENTARY,,Houston,95.0,7th Grade
,,CAMBRIDGE CHRISTIAN SCHOOL,,Isanti,80.0,7th Grade
,,CAMBRIDGE MIDDLE SCHOOL,,Isanti,95.71,7th Grade
,,ISANTI MIDDLE SCHOOL,,Isanti,95.65,7th Grade
,,CAMPBELL-TINTAH SEC.,,Wilkin,81.82,7th Grade
,,CANBY SEC.,,Yellow Medicine,97.78,7th Grade
,,CANNON FALLS SEC.,,Goodhue,97.06,7th Grade
,,CASS LAKE-BENA SEC.,,Cass,98.0,7th Grade
,,CEDAR MOUNTAIN SEC.,,Redwood,95.0,7th Grade
,,AS-SUFFAH ACADEMY,,Anoka,69.57,7th Grade
,,CENTENNIAL MID.,,Anoka,95.78,7th Grade
,,BREAKAWAY ACADEMY PRIMARY,,Carver,97.75,7th Grade
,,CHAPEL HILL ACADEMY,,Carver,87.18,7th Grade
,,CHASKA MIDDLE SCHOOL EAST,,Carver,96.02,7th Grade
,,CHASKA MIDDLE SCHOOL WEST,,Carver,98.0,7th Grade
,,PIONEER RIDGE MIDDLE SCHOOL,,Carver,97.37,7th Grade
,,ST HUBERT CATHOLIC SCHOOL,,Carver,93.33,7th Grade
,,ST JOHNS LUTHERAN-CHASKA,,Carver,90.0,7th Grade
,,MIDDLE SCHOOL AND HIGH SCHOOL,,Olmsted,98.0,7th Grade
,,CHISAGO LAKES MID.,,Chisago,96.2,7th Grade
,,CHISHOLM SEC.,,St. Louis,98.0,7th Grade
,,CHOKIO-ALBERTA PUBLIC SCHOOLS,,Stevens,95.0,7th Grade
,,CLEARBROOK-GONVICK SCHOOL,,Clearwater,87.5,7th Grade
,,CLEVELAND PUBLIC SCHOOL,,Le Sueur,90.38,7th Grade
,,CLIMAX SECONDARY,,Polk,95.0,7th Grade
,,CLINTON-GRACEVILLE-BEARDSLEY SR.,,Big Stone,95.0,7th Grade
,,CLOQUET MID.,,Carlton,96.84,7th Grade
,,QUEEN OF PEACE,,Carlton,95.0,7th Grade
,,COLOGNE ACADEMY,,Carver,91.14,7th Grade
,,COLUMBIA ACADEMY,,Anoka,97.83,7th Grade
,,IMMACULATE CONCEPTION,,Anoka,95.0,7th Grade
,,COMMUNITY OF PEACE ACADEMY MIDDLE SCHOOL,,Ramsey,95.89,7th Grade
,,COMMUNITY SCHOOL OF EXCELLENCE - MIDDLE,,Ramsey,97.9,7th Grade
,,COOK COUNTY MIDDLE SCHOOL,,Cook,93.1,7th Grade
,,CROMWELL-WRIGHT SEC.,,Carlton,95.0,7th Grade
,,CROOKSTON HIGH SCHOOL,,Polk,98.0,7th Grade
,,CROSBY-IRONTON SEC.,,Crow Wing,94.87,7th Grade
,,CROSSLAKE COMMUNITY CHARTER SCHOOL,,Crow Wing,76.19,7th Grade
,,DASSEL-COKATO MID.,,Wright,87.68,7th Grade
,,DAVINCI ACADEMY,,Anoka,92.73,7th Grade
,,DAWSON-BOYD SECONDARY,,Lac Qui Parle,94.74,7th Grade
,,DEER RIVER SEC.,,Itasca,94.34,7th Grade
,,DELANO SR.,,Wright,95.63,7th Grade
,,DETROIT LAKES MID.,,Becker,96.17,7th Grade
,,HOLY ROSARY,,Becker,91.67,7th Grade
,,DILWORTH-GLYNDON-FELTON JR.,,Clay,95.04,7th Grade
,,DISCOVERY CHARTER SCHOOL,,Dakota,86.67,7th Grade
,,DOVER-EYOTA SEC.,,Olmsted,98.0,7th Grade
,,LINCOLN PARK MIDDLE,,St. Louis,95.92,7th Grade
,,MANY RIVERS MONTESSORI,,St. Louis,90.91,7th Grade
,,ORDEAN-EAST,,St. Louis,96.36,7th Grade
,,STELLA MARIS HIGH SCHOOL,,St. Louis,96.08,7th Grade
,,NORTH STAR,,St. Louis,98.0,7th Grade
,,EAGLE RIDGE ACADEMY CHARTER SCHOOL,,Hennepin,90.48,7th Grade
,,EAST CENTRAL SR.,,Pine,92.16,7th Grade
,,CENTRAL MID.,,Polk,98.0,7th Grade
,,RIVERSIDE CHRISTIAN SCHOOL,,Polk,94.12,7th Grade
,,SACRED HEART SCHOOL,,Polk,95.83,7th Grade
,,CENTRAL MID.,,Hennepin,92.76,7th Grade
,,EDEN VALLEY SEC.,,Meeker,96.67,7th Grade
