Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
13471,Child Care/Preschool,Side Creek Elementary Preschool,,Arapahoe,95.74,Child Care/Preschool
13487,Child Care/Preschool,Small World Learning Center,,Arapahoe,93.33,Child Care/Preschool
13501,Child Care/Preschool,South Fellowship Early Learning Center,,Arapahoe,100,Child Care/Preschool
13521,Child Care/Preschool,St James Preschool,,Arapahoe,96.3,Child Care/Preschool
13525,Public School,Infinity Middle School,,Arapahoe,97.13,All ages
13547,Child Care/Preschool,Elkhart Elementary Preschool,,Arapahoe,100,Child Care/Preschool
13592,Public School,Colorado Early Colleges - Aurora,,Arapahoe,94.26,All ages
13682,Public School,Altitude Elementary School,,Arapahoe,98.46,Kindergarten
13682,Public School,Altitude Elementary School,,Arapahoe,97.96,All ages
13683,Child Care/Preschool,Altitude Elementary Preschool,,Arapahoe,100,Child Care/Preschool
13703,Public School,Academy of Advanced Learning,,Arapahoe,85.94,Kindergarten
13703,Public School,Academy of Advanced Learning,,Arapahoe,87.93,All ages
13735,Public School,Vega Collegiate Academy,,Arapahoe,61.4,Kindergarten
13735,Public School,Vega Collegiate Academy,,Arapahoe,76.92,All ages
13763,Child Care/Preschool,Our Lady of Loreto Preschool,,Arapahoe,97.53,Child Care/Preschool
13806,Child Care/Preschool,Cribs 2 Crayons,,Arapahoe,94.23,Child Care/Preschool
13812,Child Care/Preschool,Sagebrush Elementary Preschool,,Arapahoe,80,Child Care/Preschool
13820,Private School,Our Lady Of Lourdes Catholic Classical - South Campus,,Arapahoe,70.83,Kindergarten
13820,Private School,Our Lady Of Lourdes Catholic Classical - South Campus,,Arapahoe,71.62,All ages
14155,Child Care/Preschool,The Estate Preschool,,Arapahoe,94.12,Child Care/Preschool
14156,Child Care/Preschool,New Horizon Academy,,Arapahoe,95.79,Child Care/Preschool
14245,Public School,Aurora Science & Tech Middle School,,Arapahoe,93.18,All ages
14251,Public School,Cherry Creek Elevation,,Arapahoe,96.87,All ages
14259,Child Care/Preschool,Creative Options - Paris Center,,Arapahoe,100,Child Care/Preschool
14264,Private School,Chesterton Academy of Our Lady of Victory,,Arapahoe,60.53,All ages
14304,Public School,Harmony Ridge P-8,,Arapahoe,91.04,Kindergarten
14304,Public School,Harmony Ridge P-8,,Arapahoe,94.78,All ages
14323,Child Care/Preschool,Laredo Elementary Preschool,,Arapahoe,100,Child Care/Preschool
14326,Child Care/Preschool,Thrive Preschool,,Arapahoe,99.29,Child Care/Preschool
14410,Child Care/Preschool,Guidepost Montessori - Aurora,,Arapahoe,98.04,Child Care/Preschool
14410,Child Care/Preschool,Guidepost Montessori - Aurora,,Arapahoe,83.33,Kindergarten
14474,Public School,Dr. Justina Ford Elementary,,Arapahoe,95.41,Kindergarten
14474,Public School,Dr. Justina Ford Elementary,,Arapahoe,97.36,All ages
14510,Child Care/Preschool,Harmony Ridge P-8 School Preschool,,Arapahoe,97.83,Child Care/Preschool
14511,Child Care/Preschool,The Gardner School of DTC,,Arapahoe,100,Child Care/Preschool
14548,Public School,Colorado Summit Connections Academy,,Arapahoe,77.36,Kindergarten
14548,Public School,Colorado Summit Connections Academy,,Arapahoe,85.92,All ages
14581,Child Care/Preschool,Pine Ridge Elementary Preschool,,Arapahoe,81.82,Child Care/Preschool
14671,Public School,Woodland Elementary School,,Arapahoe,88.14,Kindergarten
14671,Public School,Woodland Elementary School,,Arapahoe,95.44,All ages
14677,Public School,Gudy Gaskill Elementary,,Arapahoe,93.02,Kindergarten
14677,Public School,Gudy Gaskill Elementary,,Arapahoe,95.21,All ages
14678,Child Care/Preschool,Everbrook Academy of Aurora,,Arapahoe,98.11,Child Care/Preschool
14726,Child Care/Preschool,Novastar Kids Co,,Arapahoe,87.1,Child Care/Preschool
14726,Child Care/Preschool,Novastar Kids Co,,Arapahoe,80,Kindergarten
14736,Child Care/Preschool,Centennial Preschool - 3306 W Berry Ave,,Arapahoe,100,Child Care/Preschool
14737,Child Care/Preschool,Highline Elementary Preschool,,Arapahoe,81.25,Child Care/Preschool
14738,Child Care/Preschool,Willows Child Learning Center at Homestead,,Arapahoe,91.3,Child Care/Preschool
14755,Child Care/Preschool,Guidepost Montessori at Centennial,,Arapahoe,100,Child Care/Preschool
14755,Child Care/Preschool,Guidepost Montessori at Centennial,,Arapahoe,100,Kindergarten
14791,Child Care/Preschool,Our Lady of Lourdes South Montessori Preschool,,Arapahoe,83.33,Child Care/Preschool
14793,Child Care/Preschool,The Garden Preschool & ELC,,Arapahoe,98.67,Child Care/Preschool
14808,Private School,Fusion Academy Denver,,Arapahoe,100,All ages
14831,Child Care/Preschool,Legacy Preschool,,Arapahoe,90.91,Child Care/Preschool
14851,Public School,Aurora Science & Tech High School,,Arapahoe,95.39,All ages
14852,Child Care/Preschool,Woodland Elementary Preschool,,Arapahoe,77.5,Child Care/Preschool
15912,Child Care/Preschool,Denver Jewish Day School Preschool,,Arapahoe,66.67,Child Care/Preschool
15912,Child Care/Preschool,Denver Jewish Day School Preschool,,Arapahoe,95.83,Kindergarten
15918,Child Care/Preschool,Southeast Center for Judaism Inc,,Arapahoe,100,Child Care/Preschool
15923,Child Care/Preschool,Mountain Juniper Montessori,,Arapahoe,91.67,Child Care/Preschool
15923,Child Care/Preschool,Mountain Juniper Montessori,,Arapahoe,100,Kindergarten
15955,Child Care/Preschool,Cimarron Preschool,,Arapahoe,100,Child Care/Preschool
15956,Child Care/Preschool,Antelope Ridge Preschool,,Arapahoe,95.35,Child Care/Preschool
15957,Child Care/Preschool,Dakota Valley Preschool,,Arapahoe,97.06,Child Care/Preschool
15958,Child Care/Preschool,Ponderosa Preschool,,Arapahoe,84.09,Child Care/Preschool
15959,Child Care/Preschool,Coyote Hills Preschool,,Arapahoe,93.75,Child Care/Preschool
15960,Child Care/Preschool,Buffalo Trail Preschool,,Arapahoe,97.87,Child Care/Preschool
15961,Child Care/Preschool,Homestead Preschool,,Arapahoe,100,Child Care/Preschool
15962,Child Care/Preschool,Rolling Hills Preschool,,Arapahoe,95.45,Child Care/Preschool
15963,Child Care/Preschool,Belleview Preschool,,Arapahoe,94.74,Child Care/Preschool
15964,Child Care/Preschool,Willow Creek Preschool,,Arapahoe,100,Child Care/Preschool
15965,Child Care/Preschool,Canyon Creek Preschool,,Arapahoe,96.88,Child Care/Preschool
15966,Child Care/Preschool,Village East Community Preschool,,Arapahoe,78.95,Child Care/Preschool
15967,Child Care/Preschool,High Plains Preschool,,Arapahoe,94.44,Child Care/Preschool
15968,Child Care/Preschool,Independence Preschool,,Arapahoe,93.1,Child Care/Preschool
15969,Child Care/Preschool,Cherry Hills Village Preschool,,Arapahoe,100,Child Care/Preschool
15970,Child Care/Preschool,Cottonwood Creek Preschool,,Arapahoe,94.12,Child Care/Preschool
9501,Private School,Our Savior Lutheran School,,Archuleta,90.91,Kindergarten
9501,Private School,Our Savior Lutheran School,,Archuleta,70.18,All ages
9762,Public School,Pagosa Springs Elementary School,,Archuleta,82.14,Kindergarten
9762,Public School,Pagosa Springs Elementary School,,Archuleta,84.42,All ages
9763,Public School,Pagosa Springs High School,,Archuleta,93.25,All ages
9764,Public School,Pagosa Springs Middle School,,Archuleta,91.53,All ages
12984,Child Care/Preschool,Pagosa Springs Head Start,,Archuleta,89.19,Child Care/Preschool
13449,Child Care/Preschool,Seeds Of Learning,,Archuleta,89.83,Child Care/Preschool
13724,Public School,Pagosa Peak Open School,,Archuleta,76.92,Kindergarten
13724,Public School,Pagosa Peak Open School,,Archuleta,63.54,All ages
13797,Private School,Pagosa Valor Academy,,Archuleta,77.78,Kindergarten
13797,Private School,Pagosa Valor Academy,,Archuleta,74.75,All ages
14327,Child Care/Preschool,Wings Early Childhood Center,,Archuleta,90,Child Care/Preschool
14408,Public School,San Juan Mountain School,,Archuleta,95.92,All ages
15906,Child Care/Preschool,Pagosa Springs Elementary Head Start,,Archuleta,85.71,Child Care/Preschool
9881,Public School,Pritchett K-12 Schools,,Baca,75,Kindergarten
9881,Public School,Pritchett K-12 Schools,,Baca,78.43,All ages
10307,Public School,Vilas K-12 Schools,,Baca,100,Kindergarten
10307,Public School,Vilas K-12 Schools,,Baca,92.98,All ages
10322,Public School,Walsh Elementary School,,Baca,100,Kindergarten
10322,Public School,Walsh Elementary School,,Baca,95.71,All ages
10323,Public School,Walsh High School,,Baca,97.78,All ages
10601,Public School,Campo Elementary School,,Baca,100,All ages
10602,Public School,Campo Undivided High School,,Baca,100,All ages
11774,Child Care/Preschool,Walsh Re 1 Preschool,,Baca,100,Child Care/Preschool
12040,Child Care/Preschool,Campo Child Care Center & Preschool,,Baca,100,Child Care/Preschool
13320,Child Care/Preschool,Pritchett School District Preschool,,Baca,91.67,Child Care/Preschool
9570,Public School,Mc Clave Elementary School,,Bent,83.33,Kindergarten
9570,Public School,Mc Clave Elementary School,,Bent,94.87,All ages
9571,Public School,Mc Clave Undivided High School,,Bent,97.14,All ages
12992,Child Care/Preschool,Mcclave Preschool And Day Care Center,,Bent,93.94,Child Care/Preschool
13192,Child Care/Preschool,Otero Junior College Child Development Services Head Start - Las Animas,,Bent,92.86,Child Care/Preschool
9427,Public School,Kohl Elementary School,,Boulder,100,Kindergarten
9427,Public School,Kohl Elementary School,,Boulder,96.06,All ages
9440,Public School,Lafayette Elementary School,,Boulder,95.24,Kindergarten
9440,Public School,Lafayette Elementary School,,Boulder,96.6,All ages
9465,Public School,Legacy Elementary School,,Boulder,94.29,Kindergarten
9465,Public School,Legacy Elementary School,,Boulder,94.76,All ages
9514,Public School,Longmont Estates Elementary School,,Boulder,85.71,Kindergarten
9514,Public School,Longmont Estates Elementary School,,Boulder,92.58,All ages
9515,Public School,Longmont High School,,Boulder,96.68,All ages
9516,Public School,Longs Peak Middle School,,Boulder,94.6,All ages
9520,Public School,Louisville Elementary School,,Boulder,93.22,Kindergarten
9520,Public School,Louisville Elementary School,,Boulder,96.7,All ages
9521,Public School,Louisville Middle School,,Boulder,96.71,All ages
9529,Public School,Lyons Elementary School,,Boulder,92.11,Kindergarten
9529,Public School,Lyons Elementary School,,Boulder,86.4,All ages
9530,Public School,Lyons Middle/Senior High School,,Boulder,93.79,All ages
9543,Public School,Manhattan Middle School Of The Arts And Academics,,Boulder,91.47,All ages
9583,Public School,Mead Elementary School,,Boulder,88.19,Kindergarten
9583,Public School,Mead Elementary School,,Boulder,95.07,All ages
9584,Public School,Mead High School,,Boulder,96.61,All ages
9585,Public School,Mead Middle School,,Boulder,96.5,All ages
9598,Public School,Mesa Elementary School,,Boulder,88.46,Kindergarten
9598,Public School,Mesa Elementary School,,Boulder,96.57,All ages
9623,Public School,Monarch High School,,Boulder,97.15,All ages
9624,Public School,Monarch K-8 School,,Boulder,91.67,Kindergarten
9624,Public School,Monarch K-8 School,,Boulder,96.45,All ages
9640,Private School,September School,,Boulder,100,All ages
9661,Private School,Mountain Shadows Montessori School,,Boulder,95.65,All ages
9667,Public School,Mountain View Elementary School,,Boulder,84.21,Kindergarten
9667,Public School,Mountain View Elementary School,,Boulder,92.26,All ages
9684,Public School,Nederland Elementary School,,Boulder,84,Kindergarten
9684,Public School,Nederland Elementary School,,Boulder,81.33,All ages
9685,Public School,Nederland Middle-senior High School,,Boulder,83.33,All ages
9687,Public School,Nevin Platt Middle School,,Boulder,95.23,All ages
9695,Public School,New Vista High School,,Boulder,90.97,All ages
9699,Public School,Niwot Elementary School,,Boulder,94.64,Kindergarten
9699,Public School,Niwot Elementary School,,Boulder,95.95,All ages
9700,Public School,Niwot High School,,Boulder,95.89,All ages
9725,Public School,Northridge Elementary School,,Boulder,90.24,Kindergarten
9725,Public School,Northridge Elementary School,,Boulder,94.58,All ages
9743,Public School,New Meridian,,Boulder,95.8,All ages
9793,Public School,Peak To Peak Charter School,,Boulder,97.1,Kindergarten
9793,Public School,Peak To Peak Charter School,,Boulder,98,All ages
9824,Public School,Pioneer Bilingual Elementary School,,Boulder,97.37,Kindergarten
9824,Public School,Pioneer Bilingual Elementary School,,Boulder,97.83,All ages
9867,Public School,Prairie Ridge Elementary School,,Boulder,98.51,Kindergarten
9867,Public School,Prairie Ridge Elementary School,,Boulder,97.1,All ages
9908,Public School,Red Hawk Elementary,,Boulder,93.02,Kindergarten
9908,Public School,Red Hawk Elementary,,Boulder,96.43,All ages
9951,Private School,Rocky Mountain Christian Academy,,Boulder,80,Kindergarten
9951,Private School,Rocky Mountain Christian Academy,,Boulder,73.2,All ages
9957,Public School,Rocky Mountain Elementary School,,Boulder,100,Kindergarten
9957,Public School,Rocky Mountain Elementary School,,Boulder,96.42,All ages
9981,Public School,Ryan Elementary School,,Boulder,95.83,Kindergarten
9981,Public School,Ryan Elementary School,,Boulder,96.28,All ages
9987,Private School,Sacred Heart Of Jesus,,Boulder,100,Kindergarten
9987,Private School,Sacred Heart Of Jesus,,Boulder,97.62,All ages
9999,Public School,Sanborn Elementary School,,Boulder,88.89,Kindergarten
9999,Public School,Sanborn Elementary School,,Boulder,93.09,All ages
10045,Public School,Silver Creek High School,,Boulder,95.87,All ages
10060,Public School,Skyline High School,,Boulder,95.47,All ages
10095,Public School,Southern Hills Middle School,,Boulder,96.74,All ages
10114,Private School,St Louis Catholic School,,Boulder,100,Kindergarten
10114,Private School,St Louis Catholic School,,Boulder,100,All ages
10121,Private School,St. John The Baptist Catholic School,,Boulder,66.67,Kindergarten
10121,Private School,St. John The Baptist Catholic School,,Boulder,93.3,All ages
10126,Public School,St. Vrain Community Montessori School,,Boulder,91.18,Kindergarten
10126,Public School,St. Vrain Community Montessori School,,Boulder,90.99,All ages
10127,Public School,St. Vrain Global Online Academy,,Boulder,93.42,All ages
10182,Public School,Summit Middle Charter School,,Boulder,98.88,All ages
10190,Public School,Sunset Middle School,,Boulder,97.99,All ages
10194,Public School,Superior Elementary School,,Boulder,98.65,Kindergarten
10194,Public School,Superior Elementary School,,Boulder,96.96,All ages
10213,Private School,Temple Grandin School,,Boulder,100,All ages
10244,Public School,Thunder Valley Pk-8,,Boulder,90.2,Kindergarten
10244,Public School,Thunder Valley Pk-8,,Boulder,95.98,All ages
10248,Public School,Timberline Pk-8,,Boulder,82.81,Kindergarten
10248,Public School,Timberline Pk-8,,Boulder,90.83,All ages
10254,Public School,Trail Ridge Middle School,,Boulder,98.28,All ages
10270,Public School,Twin Peaks Charter Academy,,Boulder,80.3,Kindergarten
10270,Public School,Twin Peaks Charter Academy,,Boulder,87.44,All ages
10277,Public School,University Hill Elementary School,,Boulder,92.31,Kindergarten
10277,Public School,University Hill Elementary School,,Boulder,96.21,All ages
10405,Public School,Alicia Sanchez International School,,Boulder,93.94,Kindergarten
10405,Public School,Alicia Sanchez International School,,Boulder,98.28,All ages
10408,Public School,Alpine Elementary School,,Boulder,98.51,Kindergarten
10408,Public School,Alpine Elementary School,,Boulder,98.85,All ages
10411,Public School,Altona Middle School,,Boulder,95.35,All ages
10417,Public School,Angevine Middle School,,Boulder,96.73,All ages
10425,Public School,Apex Home School Enrichment Program,,Boulder,74.51,Kindergarten
10425,Public School,Apex Home School Enrichment Program,,Boulder,78.99,All ages
10431,Public School,Arapahoe Ridge High School,,Boulder,93.58,All ages
10446,Public School,Aspen Creek K-8 School,,Boulder,88.52,Kindergarten
10446,Public School,Aspen Creek K-8 School,,Boulder,96.73,All ages
10451,Public School,Aspen Ridge Preparatory School,,Boulder,95.31,Kindergarten
10451,Public School,Aspen Ridge Preparatory School,,Boulder,93.75,All ages
10490,Public School,Bear Creek Elementary School,,Boulder,93.94,Kindergarten
10490,Public School,Bear Creek Elementary School,,Boulder,97.32,All ages
10528,Public School,Birch Elementary School,,Boulder,100,Kindergarten
10528,Public School,Birch Elementary School,,Boulder,96.13,All ages
10530,Private School,Bixby School,,Boulder,100,Kindergarten
10530,Private School,Bixby School,,Boulder,93.41,All ages
10532,Public School,Black Rock Elementary,,Boulder,97,Kindergarten
10532,Public School,Black Rock Elementary,,Boulder,97.28,All ages
10536,Public School,Blue Mountain Elementary,,Boulder,90.43,Kindergarten
10536,Public School,Blue Mountain Elementary,,Boulder,95.83,All ages
10542,Public School,Boulder Community School/integrated Studies,,Boulder,75.68,Kindergarten
10542,Public School,Boulder Community School/integrated Studies,,Boulder,79.09,All ages
10543,Private School,Boulder Country Day School,,Boulder,93.1,Kindergarten
10543,Private School,Boulder Country Day School,,Boulder,97.46,All ages
10545,Public School,Boulder High School,,Boulder,93.41,All ages
10546,Public School,Boulder Prep Charter High School,,Boulder,85.47,All ages
10547,Public School,Boulder Universal,,Boulder,33.33,Kindergarten
10547,Public School,Boulder Universal,,Boulder,93.25,All ages
10571,Public School,Broomfield Heights Middle School,,Boulder,95.37,All ages
10572,Public School,Broomfield High School,,Boulder,97.03,All ages
10583,Public School,Burlington Elementary School,,Boulder,89.58,Kindergarten
10583,Public School,Burlington Elementary School,,Boulder,93.7,All ages
10611,Public School,Carbon Valley Academy,,Boulder,81.82,Kindergarten
10611,Public School,Carbon Valley Academy,,Boulder,92.59,All ages
10624,Public School,Casey Middle School,,Boulder,93.61,All ages
10637,Public School,Centaurus High School,,Boulder,95.76,All ages
10641,Public School,Centennial Elementary,,Boulder,91.25,Kindergarten
10641,Public School,Centennial Elementary,,Boulder,97.11,All ages
10649,Public School,Centennial Middle School,,Boulder,95.97,All ages
10653,Public School,Central Elementary School,,Boulder,90.91,Kindergarten
10653,Public School,Central Elementary School,,Boulder,95.02,All ages
10705,Public School,Coal Creek Elementary School,,Boulder,92.11,Kindergarten
10705,Public School,Coal Creek Elementary School,,Boulder,95.71,All ages
10707,Public School,Coal Ridge Middle School,,Boulder,95.6,All ages
10737,Public School,Columbine Elementary School-St. Vrain Valley,,Boulder,91.18,Kindergarten
10737,Public School,Columbine Elementary School-St. Vrain Valley,,Boulder,93.49,All ages
10740,Public School,Columbine Elementary School-Boulder Valley,,Boulder,89.29,Kindergarten
10740,Public School,Columbine Elementary School-Boulder Valley,,Boulder,91.99,All ages
10746,Public School,Community Montessori School,,Boulder,88.1,Kindergarten
10746,Public School,Community Montessori School,,Boulder,87.72,All ages
10785,Public School,Creekside Elementary School At Martin Park,,Boulder,95.24,Kindergarten
10785,Public School,Creekside Elementary School At Martin Park,,Boulder,94.26,All ages
10789,Public School,Crest View Elementary School,,Boulder,94,Kindergarten
10789,Public School,Crest View Elementary School,,Boulder,97.36,All ages
10862,Public School,Douglass Elementary School,,Boulder,100,Kindergarten
10862,Public School,Douglass Elementary School,,Boulder,96.55,All ages
10893,Public School,Eagle Crest Elementary School,,Boulder,93.94,Kindergarten
10893,Public School,Eagle Crest Elementary School,,Boulder,93.78,All ages
10931,Public School,Eisenhower Elementary School,,Boulder,91.11,Kindergarten
10931,Public School,Eisenhower Elementary School,,Boulder,95.11,All ages
10935,Public School,Eldorado K-8 School,,Boulder,92.31,Kindergarten
10935,Public School,Eldorado K-8 School,,Boulder,96.42,All ages
10948,Public School,Emerald Elementary School,,Boulder,95.45,Kindergarten
10948,Public School,Emerald Elementary School,,Boulder,97.17,All ages
10957,Public School,Erie Elementary School,,Boulder,95.06,Kindergarten
10957,Public School,Erie Elementary School,,Boulder,96.36,All ages
10958,Public School,Erie High School,,Boulder,97.37,All ages
10959,Public School,Erie Middle School,,Boulder,96.51,All ages
10981,Public School,Fairview High School,,Boulder,95.88,All ages
10990,Public School,Fall River Elementary School,,Boulder,89.61,Kindergarten
10990,Public School,Fall River Elementary School,,Boulder,94.46,All ages
10991,Private School,Ziji Early Elementary School,,Boulder,100,Kindergarten
10991,Private School,Ziji Early Elementary School,,Boulder,100,All ages
10997,Public School,Fireside Elementary School,,Boulder,96.43,Kindergarten
10997,Public School,Fireside Elementary School,,Boulder,96.46,All ages
11002,Public School,Flagstaff Charter Academy,,Boulder,64.81,Kindergarten
11002,Public School,Flagstaff Charter Academy,,Boulder,90.2,All ages
11004,Public School,Flatirons Elementary School,,Boulder,96.15,Kindergarten
11004,Public School,Flatirons Elementary School,,Boulder,93.17,All ages
11013,Public School,Foothill Elementary School,,Boulder,97.22,Kindergarten
11013,Public School,Foothill Elementary School,,Boulder,96.8,All ages
11044,Public School,Frederick Senior High School,,Boulder,96.44,All ages
11052,Private School,Friends' School - South Campus: Elementary School,,Boulder,81.82,Kindergarten
11052,Private School,Friends' School - South Campus: Elementary School,,Boulder,81.48,All ages
11104,Public School,Gold Hill Elementary School,,Boulder,33.33,Kindergarten
11104,Public School,Gold Hill Elementary School,,Boulder,66.67,All ages
11167,Public School,Heatherwood Elementary School,,Boulder,94.59,Kindergarten
11167,Public School,Heatherwood Elementary School,,Boulder,96.46,All ages
11182,Public School,High Peaks Elementary School,,Boulder,100,Kindergarten
11182,Public School,High Peaks Elementary School,,Boulder,99.6,All ages
11235,Public School,Horizons K-8 School,,Boulder,81.25,Kindergarten
11235,Public School,Horizons K-8 School,,Boulder,89.39,All ages
11243,Public School,Hygiene Elementary School,,Boulder,93.18,Kindergarten
11243,Public School,Hygiene Elementary School,,Boulder,95.49,All ages
11259,Public School,Indian Peaks Elementary School,,Boulder,91.43,Kindergarten
11259,Public School,Indian Peaks Elementary School,,Boulder,94.95,All ages
11280,Public School,Jamestown Elementary School,,Boulder,60,Kindergarten
11280,Public School,Jamestown Elementary School,,Boulder,73.68,All ages
11282,Private School,Jarrow Montessori School,,Boulder,85,Kindergarten
11282,Private School,Jarrow Montessori School,,Boulder,91.43,All ages
11309,Public School,Justice High Charter School,,Boulder,84.47,All ages
11334,Public School,Westview Middle School,,Boulder,94.35,All ages
11337,Public School,Whittier Elementary School,,Boulder,95.45,Kindergarten
11337,Public School,Whittier Elementary School,,Boulder,94.88,All ages
11491,Private School,Boulder Valley Waldorf School,,Boulder,82.76,All ages
11507,Child Care/Preschool,St Louis Early Learning Center,,Boulder,100,Child Care/Preschool
11531,Child Care/Preschool,St. Vrain Community Montessori,,Boulder,90.91,Child Care/Preschool
11569,Child Care/Preschool,Sunflower Preschool,,Boulder,95.45,Child Care/Preschool
11572,Child Care/Preschool,Sunrise Early Learning Center,,Boulder,100,Child Care/Preschool
11575,Child Care/Preschool,Sunset Academy,,Boulder,98.96,Child Care/Preschool
11588,Child Care/Preschool,Take A Break,,Boulder,100,Child Care/Preschool
11588,Child Care/Preschool,Take A Break,,Boulder,100,Kindergarten
11607,Child Care/Preschool,The Acorn School For Early Childhood Dev.,,Boulder,96.33,Child Care/Preschool
11624,Child Care/Preschool,The Cottage School North,,Boulder,100,Child Care/Preschool
11648,Child Care/Preschool,The Goddard School - 380 Centennial Parkway,,Boulder,100,Child Care/Preschool
11672,Child Care/Preschool,The Patchwork School - 1428 Main Street,,Boulder,89.09,Child Care/Preschool
11683,Child Care/Preschool,TLC Learning Center,,Boulder,100,Child Care/Preschool
11702,Child Care/Preschool,Timberline Pk-8 Preschool,,Boulder,90.7,Child Care/Preschool
11706,Child Care/Preschool,Tiny Minders Daycare Preschool,,Boulder,100,Child Care/Preschool
11717,Child Care/Preschool,Treehouse Learning,,Boulder,96.51,Child Care/Preschool
11717,Child Care/Preschool,Treehouse Learning,,Boulder,80,Kindergarten
11739,Child Care/Preschool,University of Colorado Family Housing Children's Center,,Boulder,97.92,Child Care/Preschool
11838,Child Care/Preschool,Active Louisville Kids Llc,,Boulder,98.18,Child Care/Preschool
11860,Child Care/Preschool,Alaya Preschool Kindergarten,,Boulder,75.51,Child Care/Preschool
11865,Child Care/Preschool,Alpine Elementary Preschool,,Boulder,100,Child Care/Preschool
11885,Child Care/Preschool,Aspen Center For Child Development,,Boulder,100,Child Care/Preschool
11890,Child Care/Preschool,New Explorers Learning Center,,Boulder,84.21,Child Care/Preschool
11944,Child Care/Preschool,Bixby Preschool,,Boulder,93.75,Child Care/Preschool
11952,Child Care/Preschool,Blue Mountain Elementary Preschool,,Boulder,96.88,Child Care/Preschool
11961,Child Care/Preschool,Boulder Country Day Preschool,,Boulder,92.5,Child Care/Preschool
11962,Child Care/Preschool,Boulder County Head Start - 2800 Dagny Way,,Boulder,93.02,Child Care/Preschool
11963,Child Care/Preschool,Boulder County Head Start - 2675 Mapleton Avenue,,Boulder,97.14,Child Care/Preschool
11965,Child Care/Preschool,Boulder Day Nursery,,Boulder,94.44,Child Care/Preschool
11967,Child Care/Preschool,Boulder Montessori School,,Boulder,100,Child Care/Preschool
11969,Child Care/Preschool,BVSD Alicia Sanchez International Preschool,,Boulder,100,Child Care/Preschool
11970,Child Care/Preschool,Boulder Valley Waldorf Preschool,,Boulder,89.47,Child Care/Preschool
11970,Child Care/Preschool,Boulder Valley Waldorf Preschool,,Boulder,87.5,Kindergarten
11971,Child Care/Preschool,Boulder Waldorf Kindergarten,,Boulder,70.83,Child Care/Preschool
11979,Child Care/Preschool,Bright Horizons At East Longmont,,Boulder,93.42,Child Care/Preschool
12014,Child Care/Preschool,Burlington Elementary Preschool,,Boulder,95.74,Child Care/Preschool
12020,Child Care/Preschool,Nederland Elementary Preschool,,Boulder,100,Child Care/Preschool
12022,Child Care/Preschool,Lafayette Elementary Preschool,,Boulder,100,Child Care/Preschool
12024,Child Care/Preschool,Bvsd Heatherwood Preshool,,Boulder,96.67,Child Care/Preschool
12025,Child Care/Preschool,Bvsd Preschool @ Douglass,,Boulder,96.88,Child Care/Preschool
12026,Child Care/Preschool,Bvsd Preschool @ Monarch K-8,,Boulder,98.15,Child Care/Preschool
12028,Child Care/Preschool,Bvsd Preschool At Creekside,,Boulder,100,Child Care/Preschool
12029,Child Care/Preschool,Bvsd Preschool At University Hill,,Boulder,97.3,Child Care/Preschool
12084,Child Care/Preschool,Central Elementary Preschool,,Boulder,93.62,Child Care/Preschool
12104,Child Care/Preschool,Child Learning Center,,Boulder,100,Child Care/Preschool
12110,Child Care/Preschool,KinderCare Learning Center at UCAR,,Boulder,100,Child Care/Preschool
12172,Child Care/Preschool,Columbine Elementary Preschool,,Boulder,100,Child Care/Preschool
12177,Child Care/Preschool,Community Montessori Of Boulder Valley,,Boulder,92.16,Child Care/Preschool
12394,Child Care/Preschool,Dream Makers,,Boulder,83.33,Child Care/Preschool
12398,Child Care/Preschool,Eagle Crest Elementary Preschool,,Boulder,97.78,Child Care/Preschool
12477,Child Care/Preschool,Erie Elementary Preschool,,Boulder,97.78,Child Care/Preschool
12491,Child Care/Preschool,Exploring Minds Academy,,Boulder,97.44,Child Care/Preschool
12495,Child Care/Preschool,Fairview Montessori School,,Boulder,100,Child Care/Preschool
12504,Child Care/Preschool,Fall River Elementary Preschool,,Boulder,94.64,Child Care/Preschool
12513,Child Care/Preschool,Fireside Preschool,,Boulder,97.5,Child Care/Preschool
12534,Child Care/Preschool,Flagstaff Academy Preschool,,Boulder,93.83,Child Care/Preschool
12546,Child Care/Preschool,Forest Park Montessori School,,Boulder,100,Child Care/Preschool
12546,Child Care/Preschool,Forest Park Montessori School,,Boulder,100,Kindergarten
12561,Child Care/Preschool,Friends N Fun Childrens Center,,Boulder,100,Child Care/Preschool
12562,Child Care/Preschool,Friends' School Preschool,,Boulder,82.76,Child Care/Preschool
12576,Child Care/Preschool,Gateway Montessori Preschool,,Boulder,94.23,Child Care/Preschool
12576,Child Care/Preschool,Gateway Montessori Preschool,,Boulder,88.89,Kindergarten
12628,Child Care/Preschool,The Goddard School - Longmont,,Boulder,98.37,Child Care/Preschool
12635,Child Care/Preschool,Happy Hearts Development Center Inc.,,Boulder,87.82,Child Care/Preschool
12703,Child Care/Preschool,Hygiene Elementary Preschool,,Boulder,92.31,Child Care/Preschool
12731,Child Care/Preschool,Jarrow Montessori Preschool,,Boulder,96.97,Child Care/Preschool
12732,Child Care/Preschool,Jay & Rose Phillips Ecc @ The Boulder Jcc,,Boulder,99.4,Child Care/Preschool
12732,Child Care/Preschool,Jay & Rose Phillips Ecc @ The Boulder Jcc,,Boulder,100,Kindergarten
