Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,Private,WHITINSVILLE CHRISTIAN SCHOOL,,Worcester,97.0,12th Grade
,Public,NORTHBRIDGE HIGH,,Worcester,100.0,12th Grade
,Public,SHREWSBURY HIGH SCHOOL,,Worcester,99.0,12th Grade
,Public,SOUTHBRIDGE HIGH SCHOOL,,Worcester,97.0,12th Grade
,Public,DAVID PROUTY HIGH,,Worcester,100.0,12th Grade
,Public,TANTASQUA REGIONAL SR HIGH,,Worcester,99.0,12th Grade
,Public,SUTTON HIGH SCHOOL,,Worcester,95.0,12th Grade
,Public,NARRAGANSETT REGIONAL HIGH,,Worcester,99.0,12th Grade
,Public,BLACKSTONE VALLEY REGIONAL VOCATIONAL TECHNICAL SCHOOL,,Worcester,98.0,12th Grade
,Public,NIPMUC REGIONAL HIGH,,Worcester,100.0,12th Grade
,Public,UXBRIDGE HIGH,,Worcester,98.0,12th Grade
,Public,BARTLETT HIGH SCHOOL,,Worcester,100.0,12th Grade
,Public,WEST BOYLSTON JR/SR HIGH SCHOOL,,Worcester,98.0,12th Grade
,Public,WESTBOROUGH HIGH SCHOOL,,Worcester,100.0,12th Grade
,Public,MURDOCK MIDDLE/HIGH SCHOOL,,Worcester,98.0,12th Grade
,Private,ST. PAUL DIOCESAN JR SR HIGH SCHOOL,,Worcester,100.0,12th Grade
,Private,WORCESTER ACADEMY,,Worcester,99.0,12th Grade
,Public,BURNCOAT SENIOR HIGH,,Worcester,100.0,12th Grade
,Public,CLAREMONT ACADEMY,,Worcester,100.0,12th Grade
,Public,DOHERTY MEMORIAL HIGH,,Worcester,99.0,12th Grade
,Public,GERALD CREAMER CENTER,,Worcester,100.0,12th Grade
,Public,MA ACADEMY FOR MATH AND SCIENCE SCHOOL,,Worcester,96.0,12th Grade
,Public,NORTH HIGH,,Worcester,100.0,12th Grade
,Public,SOUTH HIGH COMMUNITY,,Worcester,100.0,12th Grade
,Public,UNIVERSITY PARK CAMPUS SCHOOL,,Worcester,100.0,12th Grade
,Public,WORCESTER TECHNICAL HIGH,,Worcester,99.0,12th Grade
,Public Charter,ABBY KELLEY FOSTER REG CHARTER SCH,,Worcester,100.0,12th Grade
