Facility Number,School Type,School District or Name,Facility Address,County,MMR Vaccination Rate,Age Group
,,Four Corners El,,Douglas,95.0,All Grades
,,Great Lakes El,,Douglas,95.0,All Grades
,,Maranatha Acad,,Douglas,47.0,All Grades
,,Northern Lights El,,Douglas,94.0,All Grades
,,Superior Community Preschool,,Douglas,95.0,All Grades
,,Superior Hi,,Douglas,95.0,All Grades
,,Superior Mid,,Douglas,95.0,All Grades
,,Boyceville Hi,,Dunn,94.0,All Grades
,,Boyceville Mid,,Dunn,91.0,All Grades
,,Tiffany Creek El,,Dunn,88.0,All Grades
,,Colfax El,,Dunn,90.0,All Grades
,,Colfax Hi,,Dunn,95.0,All Grades
,,Elk Mound Hi,,Dunn,95.0,All Grades
,,Elk Mound Mid,,Dunn,92.0,All Grades
,,Mound View El,,Dunn,91.0,All Grades
,,Knapp El- Knapp,,Dunn,94.0,All Grades
,,Menomonie Area 4K,,Dunn,95.0,All Grades
,,Menomonie Hi,,Dunn,95.0,All Grades
,,Menomonie Mid,,Dunn,95.0,All Grades
,,Oaklawn El- Menomonie,,Dunn,94.0,All Grades
,,River Heights El,,Dunn,95.0,All Grades
,,Saint Joseph Grade Sch- Menomonie,,Dunn,95.0,All Grades
,,Saint Paul's Lutheran School- Menomonie,,Dunn,63.0,All Grades
,,Summit Christian Academy,,Dunn,8.0,All Grades
,,Timothy Acad,,Dunn,95.0,All Grades
,,Wakanda El,,Dunn,95.0,All Grades
,,Altoona El,,Eau Claire,91.0,All Grades
,,Altoona Hi,,Eau Claire,95.0,All Grades
,,Altoona Intermediate,,Eau Claire,93.0,All Grades
,,Altoona Mid,,Eau Claire,93.0,All Grades
,,Saint Marys Grade Sch- Altoona,,Eau Claire,76.0,All Grades
,,Augusta El,,Eau Claire,91.0,All Grades
,,Augusta Hi,,Eau Claire,95.0,All Grades
,,Augusta Mid,,Eau Claire,94.0,All Grades
,,Wildlands Charter Sch,,Eau Claire,84.0,All Grades
,,Chippewa Valley Montessori,,Eau Claire,87.0,All Grades
,,Crestview Acad,,Eau Claire,82.0,All Grades
,,Davey El,,Eau Claire,95.0,All Grades
,,DeLong Mid,,Eau Claire,94.0,All Grades
,,Eau Claire Community Sites,,Eau Claire,95.0,All Grades
,,Eau Claire Virtual Sch,,Eau Claire,94.0,All Grades
,,Flynn El,,Eau Claire,92.0,All Grades
,,Immaculate Conception Gr Sch,,Eau Claire,94.0,All Grades
,,Immanuel Lutheran College Hi,,Eau Claire,85.0,All Grades
,,Lakeshore El- Eau Claire,,Eau Claire,90.0,All Grades
,,Locust Lane El,,Eau Claire,92.0,All Grades
,,Longfellow El- Eau Claire,,Eau Claire,91.0,All Grades
,,Manz El,,Eau Claire,95.0,All Grades
,,McKinley Charter Sch,,Eau Claire,95.0,All Grades
,,Meadowview El- Eau Claire,,Eau Claire,93.0,All Grades
,,Memorial Hi- Eau Claire,,Eau Claire,95.0,All Grades
,,Messiah Lutheran Sch- Eau Claire,,Eau Claire,63.0,All Grades
,,North Hi- Eau Claire,,Eau Claire,95.0,All Grades
,,Northstar Mid,,Eau Claire,95.0,All Grades
,,Northwoods El,,Eau Claire,91.0,All Grades
,,Prairie Ridge Early Learning,,Eau Claire,95.0,All Grades
,,Putnam Heights El,,Eau Claire,95.0,All Grades
,,Regis Hi,,Eau Claire,95.0,All Grades
,,Regis Mid,,Eau Claire,95.0,All Grades
,,Robbins El,,Eau Claire,95.0,All Grades
,,Roosevelt El- Eau Claire,,Eau Claire,95.0,All Grades
,,Saint James Grade Sch- Eau Claire,,Eau Claire,94.0,All Grades
,,Saint Mark Lutheran Sch- Eau Claire,,Eau Claire,86.0,All Grades
,,Sherman El- Eau Claire,,Eau Claire,93.0,All Grades
,,South Mid,,Eau Claire,95.0,All Grades
,,Fall Creek El,,Eau Claire,89.0,All Grades
,,Fall Creek Hi,,Eau Claire,94.0,All Grades
,,Fall Creek Mid,,Eau Claire,91.0,All Grades
,,Veritas Classical Academy,,Eau Claire,44.0,All Grades
,,Florence El,,Florence,86.0,All Grades
,,Florence Hi,,Florence,95.0,All Grades
,,Florence Mid,,Florence,94.0,All Grades
,,Campbellsport El,,Fond du Lac,92.0,All Grades
,,Campbellsport Hi,,Fond du Lac,93.0,All Grades
,,Campbellsport Mid,,Fond du Lac,91.0,All Grades
,,Saint Matthew Grade Sch,,Fond du Lac,84.0,All Grades
,,Trinity Lutheran- Campbellsport,,Fond du Lac,95.0,All Grades
,,Eden El,,Fond du Lac,95.0,All Grades
,,Shepherd of Hills,,Fond du Lac,93.0,All Grades
,,Chegwin El,,Fond du Lac,89.0,All Grades
,,ELF,,Fond du Lac,95.0,All Grades
,,Evans El,,Fond du Lac,90.0,All Grades
,,Faith Lutheran Sch- Fond du Lac,,Fond du Lac,84.0,All Grades
,,Fond du Lac Christian Sch,,Fond du Lac,75.0,All Grades
,,Fond du Lac Hi,,Fond du Lac,95.0,All Grades
,,Fond du Lac STEM Acad,,Fond du Lac,95.0,All Grades
,,Lakeshore El- Fond du Lac,,Fond du Lac,95.0,All Grades
,,Parkside El- Fond du Lac,,Fond du Lac,85.0,All Grades
,,Pier El,,Fond du Lac,95.0,All Grades
,,Redeemer Lutheran Grade Sch,,Fond du Lac,87.0,All Grades
,,Riverside El-Fond du Lac,,Fond du Lac,91.0,All Grades
,,Roberts El,,Fond du Lac,92.0,All Grades
,,Rosenow El,,Fond du Lac,94.0,All Grades
,,Sabish Mid,,Fond du Lac,95.0,All Grades
,,Saint Mary's Springs Acad,,Fond du Lac,94.0,All Grades
,,Saint Peters Lutheran Gr Sch- Fond du Lac,,Fond du Lac,94.0,All Grades
,,Theisen Mid,,Fond du Lac,95.0,All Grades
,,Treffert Way for Exceptnl Mind,,Fond du Lac,86.0,All Grades
,,Trinity Baptist Sch,,Fond du Lac,88.0,All Grades
,,Waters El,,Fond du Lac,94.0,All Grades
,,Winnebago Lutheran Acad,,Fond du Lac,94.0,All Grades
,,Woodworth Mid,,Fond du Lac,94.0,All Grades
,,SAGES,,Fond du Lac,86.0,All Grades
,,Saint John's Ev Lutheran Sch- Fox Lake,,Fond du Lac,87.0,All Grades
,,Saint Pauls Lutheran Sch- Mount Calvary,,Fond du Lac,80.0,All Grades
,,Bessie Allen Mid,,Fond du Lac,95.0,All Grades
,,Early Learning Center- North Fond du Lac,,Fond du Lac,95.0,All Grades
,,Friendship Learning El,,Fond du Lac,95.0,All Grades
,,Horace Mann Hi,,Fond du Lac,95.0,All Grades
,,Saint Pauls Evang Lutheran Sch- N Fond du Lac,,Fond du Lac,95.0,All Grades
,,Oakfield El,,Fond du Lac,91.0,All Grades
,,Oakfield Hi,,Fond du Lac,91.0,All Grades
,,Oakfield Mid,,Fond du Lac,90.0,All Grades
,,Saint Lukes Lutheran School- Oakfield,,Fond du Lac,88.0,All Grades
,,Journey,,Fond du Lac,92.0,All Grades
,,Murray Park El,,Fond du Lac,95.0,All Grades
,,Ripon Hi,,Fond du Lac,95.0,All Grades
,,Ripon Mid,,Fond du Lac,95.0,All Grades
,,Laconia El,,Fond du Lac,94.0,All Grades
,,Laconia Hi,,Fond du Lac,94.0,All Grades
,,Laconia Mid,,Fond du Lac,95.0,All Grades
,,Central WI Christian School,,Fond du Lac,89.0,All Grades
,,Meadow View Primary,,Fond du Lac,91.0,All Grades
,,Rock River Intermediate,,Fond du Lac,95.0,All Grades
,,Waupun Area Sr Hi,,Fond du Lac,95.0,All Grades
,,Crandon El,,Forest,95.0,All Grades
,,Crandon Hi,,Forest,95.0,All Grades
,,Crandon Mid,,Forest,95.0,All Grades
,,Laona Hi,,Forest,95.0,All Grades
,,Robinson El- Laona,,Forest,83.0,All Grades
,,Wabeno El,,Forest,95.0,All Grades
,,Wabeno Hi,,Forest,95.0,All Grades
,,Saint Mary Grade Sch- Bloomington,,Grant,70.0,All Grades
,,Boscobel El,,Grant,90.0,All Grades
,,Boscobel Hi,,Grant,93.0,All Grades
,,Boscobel Jr,,Grant,92.0,All Grades
,,Cassville El,,Grant,94.0,All Grades
,,Cassville Hi,,Grant,95.0,All Grades
,,Cuba City El,,Grant,95.0,All Grades
,,Cuba City Hi,,Grant,95.0,All Grades
,,Cuba City Mid,,Grant,95.0,All Grades
,,Saint Rose of Lima Sch,,Grant,78.0,All Grades
,,HolyGhostImmaculateConception- Dickeyville,,Grant,86.0,All Grades
,,Fennimore El,,Grant,77.0,All Grades
,,Fennimore Hi,,Grant,95.0,All Grades
,,Fennimore Mid,,Grant,95.0,All Grades
,,Saint Joseph Grade Sch- Hazel Green,,Grant,95.0,All Grades
,,Southwestern Wisconsin El,,Grant,95.0,All Grades
,,Southwestern Wisconsin Hi,,Grant,95.0,All Grades
,,Southwestern Wisconsin Mid,,Grant,95.0,All Grades
,,HolyGhostImmaculateConception- Kieler,,Grant,95.0,All Grades
,,Lancaster Hi,,Grant,95.0,All Grades
,,Lancaster Mid,,Grant,95.0,All Grades
,,Saint Clement Sch,,Grant,85.0,All Grades
,,Winskill El,,Grant,94.0,All Grades
,,Riverdale El,,Grant,93.0,All Grades
,,Riverdale Hi,,Grant,95.0,All Grades
,,Riverdale Jr Hi,,Grant,95.0,All Grades
,,River Ridge El,,Grant,95.0,All Grades
,,River Ridge Hi,,Grant,95.0,All Grades
,,River Ridge Mid,,Grant,95.0,All Grades
,,Neal Wilkins Early Learnng Ctr,,Grant,83.0,All Grades
,,Platteville Hi,,Grant,95.0,All Grades
,,Platteville Mid,,Grant,93.0,All Grades
,,Westview El,,Grant,90.0,All Grades
,,Potosi El,,Grant,95.0,All Grades
,,Potosi Hi,,Grant,95.0,All Grades
,,Potosi Mid,,Grant,95.0,All Grades
,,SS Andrew - Thomas Grade Sch,,Grant,93.0,All Grades
,,Albany Community Mid,,Green,93.0,All Grades
,,Albany El,,Green,92.0,All Grades
,,Albany Hi,,Green,95.0,All Grades
,,Brodhead Hi,,Green,95.0,All Grades
,,Brodhead Mid,,Green,95.0,All Grades
,,Clearview Amish Sch,,Green,5.0,All Grades
,,Pleasant View Mennonite Sch,,Green,26.0,All Grades
,,Ronald R Albrecht El,,Green,95.0,All Grades
,,Juda El,,Green,86.0,All Grades
,,Juda Hi,,Green,82.0,All Grades
,,Abraham Lincoln El,,Green,95.0,All Grades
,,Monroe Hi,,Green,95.0,All Grades
,,Monroe Mid,,Green,94.0,All Grades
,,Northside El- Monroe,,Green,95.0,All Grades
,,Parkside El- Monroe,,Green,94.0,All Grades
,,Saint Victor Grade Sch,,Green,91.0,All Grades
,,Monticello El,,Green,94.0,All Grades
,,Monticello Hi,,Green,95.0,All Grades
,,Monticello Mid,,Green,95.0,All Grades
,,New Glarus El,,Green,91.0,All Grades
,,New Glarus Hi,,Green,94.0,All Grades
,,New Glarus Mid,,Green,89.0,All Grades
,,All Saints Catholic Sch- Berlin,,Green Lake,85.0,All Grades
,,Berlin Hi,,Green Lake,95.0,All Grades
,,Berlin Mid,,Green Lake,95.0,All Grades
,,Clay Lamberton El,,Green Lake,93.0,All Grades
,,Saint John Lutheran Sch- Berlin,,Green Lake,92.0,All Grades
,,Green Lake El,,Green Lake,92.0,All Grades
,,Green Lake Hi,,Green Lake,95.0,All Grades
,,Peace Lutheran Sch- Green Lake,,Green Lake,95.0,All Grades
,,Faith Lutheran Sch- Markesan,,Green Lake,82.0,All Grades
,,Markesan Hi,,Green Lake,95.0,All Grades
,,Markesan Intermediate,,Green Lake,95.0,All Grades
,,Markesan Mid,,Green Lake,92.0,All Grades
,,Markesan Primary,,Green Lake,94.0,All Grades
,,Christ Alone Lutheran Academy- Princeton,,Green Lake,86.0,All Grades
,,Princeton Sch,,Green Lake,95.0,All Grades
,,Barneveld El,,Iowa,94.0,All Grades
,,Barneveld Hi,,Iowa,95.0,All Grades
,,Barneveld Mid,,Iowa,95.0,All Grades
,,Dodgeville El,,Iowa,89.0,All Grades
,,Dodgeville Hi,,Iowa,94.0,All Grades
,,Dodgeville Mid,,Iowa,95.0,All Grades
,,Saint Joseph Grade Sch- Dodgeville,,Iowa,83.0,All Grades
,,Highland Community El,,Iowa,95.0,All Grades
,,Highland Community Hi,,Iowa,95.0,All Grades
,,Highland Community Mid,,Iowa,95.0,All Grades
,,Iowa-Grant El/Mid,,Iowa,93.0,All Grades
,,Iowa-Grant Hi,,Iowa,95.0,All Grades
,,Mineral Point El,,Iowa,93.0,All Grades
,,Mineral Point Hi,,Iowa,95.0,All Grades
,,Mineral Point Mid,,Iowa,95.0,All Grades
,,Hurley El,,Iron,95.0,All Grades
,,Hurley Hi,,Iron,95.0,All Grades
,,Mercer Sch,,Iron,89.0,All Grades
,,Lincoln Jr/Sr High Sch,,Jackson,95.0,All Grades
,,Black River Falls Hi,,Jackson,95.0,All Grades
,,Black River Falls Mid,,Jackson,95.0,All Grades
,,Forrest Street Early Lrng Ctr,,Jackson,94.0,All Grades
,,Red Creek El,,Jackson,95.0,All Grades
,,Melrose-Mindoro El,,Jackson,91.0,All Grades
,,Melrose-Mindoro Jr/Sr Hi,,Jackson,95.0,All Grades
,,Lincoln El- Merrillan,,Jackson,95.0,All Grades
,,Eagle El,,Jefferson,93.0,All Grades
,,Barrie El,,Jefferson,95.0,All Grades
,,Crown of Life Christian Acad,,Jefferson,92.0,All Grades
,,Faith Community Christian Sch,,Jefferson,67.0,All Grades
,,Fort Atkinson 4K,,Jefferson,95.0,All Grades
,,Fort Atkinson Hi,,Jefferson,95.0,All Grades
,,Fort Atkinson Mid,,Jefferson,95.0,All Grades
,,Luther El,,Jefferson,95.0,All Grades
,,Purdy El,,Jefferson,94.0,All Grades
,,Rockwell El,,Jefferson,95.0,All Grades
,,Saint Joseph Grade Sch- Fort Atkinson,,Jefferson,89.0,All Grades
,,Saint Paul's Lutheran Sch- Fort Atkinson,,Jefferson,73.0,All Grades
,,Saint Peter's Lutheran School- Helenville,,Jefferson,77.0,All Grades
,,Saint Pauls Evang Lutheran Sch- Ixonia,,Jefferson,87.0,All Grades
,,East El- Jefferson,,Jefferson,95.0,All Grades
,,Jefferson Hi,,Jefferson,95.0,All Grades
,,Jefferson Mid- Jefferson,,Jefferson,94.0,All Grades
,,Saint John the Baptist Gr Sch- Jefferson,,Jefferson,95.0,All Grades
,,Saint John's Evang Luth Sch- Jefferson,,Jefferson,95.0,All Grades
,,West El- Jefferson,,Jefferson,94.0,All Grades
,,Johnson Creek Public Sch,,Jefferson,95.0,All Grades
,,Lake Mills El,,Jefferson,95.0,All Grades
,,Lake Mills Hi,,Jefferson,95.0,All Grades
,,Lake Mills Mid,,Jefferson,95.0,All Grades
,,Lakeside Lutheran High School,,Jefferson,92.0,All Grades
,,Saint Paul Evang Lutheran Sch- Lake Mills,,Jefferson,89.0,All Grades
,,Palmyra Eagle Montessori Sch,,Jefferson,92.0,All Grades
,,Palmyra-Eagle Hi,,Jefferson,94.0,All Grades
,,Palmyra-Eagle Mid,,Jefferson,95.0,All Grades
,,Sullivan El,,Jefferson,95.0,All Grades
,,Saint John Ev Lutheran Sch- Waterloo,,Jefferson,86.0,All Grades
,,Waterloo El,,Jefferson,95.0,All Grades
,,Waterloo Hi,,Jefferson,95.0,All Grades
,,Waterloo Mid,,Jefferson,95.0,All Grades
,,Calvary Baptist Christian Sch- Watertown,,Jefferson,77.0,All Grades
,,Douglas El,,Jefferson,85.0,All Grades
,,Endeavor Charter Sch,,Jefferson,95.0,All Grades
,,Faith Lutheran Sch- Watertown,,Jefferson,65.0,All Grades
,,Good Shepherd Lutheran Sch- Watertown,,Jefferson,91.0,All Grades
,,LEAP El,,Jefferson,91.0,All Grades
,,Lebanon Lutheran Sch,,Jefferson,91.0,All Grades
,,Lincoln El- Watertown,,Jefferson,84.0,All Grades
,,Luther Preparatory Sch,,Jefferson,95.0,All Grades
,,Maranatha Baptist Acad,,Jefferson,85.0,All Grades
,,Riverside Mid,,Jefferson,95.0,All Grades
,,Saint Henry Grade Sch,,Jefferson,89.0,All Grades
,,Saint John's Lutheran School- Watertown,,Jefferson,90.0,All Grades
,,Saint Mark's Ev Lutheran Sch,,Jefferson,95.0,All Grades
,,Schurz El,,Jefferson,94.0,All Grades
,,Trinity St. Luke's Luth Sch,,Jefferson,95.0,All Grades
,,Watertown 4 Kids,,Jefferson,95.0,All Grades
,,Watertown Hi,,Jefferson,95.0,All Grades
,,Webster El- Watertown,,Jefferson,95.0,All Grades
,,eCampus Acad Charter School,,Jefferson,84.0,All Grades
,,Royall El,,Juneau,92.0,All Grades
,,Royall Hi,,Juneau,95.0,All Grades
,,Royall Intermediate,,Juneau,94.0,All Grades
,,Grayside El,,Juneau,95.0,All Grades
,,Lemonweir Academy,,Juneau,95.0,All Grades
,,Mauston Hi,,Juneau,95.0,All Grades
,,Mauston Montessori Charter Sch,,Juneau,92.0,All Grades
,,Olson Mid,,Juneau,94.0,All Grades
,,Saint Patrick's Sch- Mauston,,Juneau,44.0,All Grades
,,West Side El- Mauston,,Juneau,89.0,All Grades
,,iLEAD Charter Sch,,Juneau,86.0,All Grades
,,N-Gage Acad,,Juneau,82.0,All Grades
,,N-Vision Learning Ctr,,Juneau,93.0,All Grades
,,Necedah El,,Juneau,89.0,All Grades
,,Necedah Hi,,Juneau,86.0,All Grades
,,Necedah Mid,,Juneau,95.0,All Grades
,,New Lisbon El,,Juneau,91.0,All Grades
,,New Lisbon Jr/Hi,,Juneau,95.0,All Grades
,,Saint Pauls Evang Lutheran Sch- Wonewoc,,Juneau,93.0,All Grades
,,Wonewoc-Center El,,Juneau,87.0,All Grades
,,Wonewoc-Center Hi,,Juneau,95.0,All Grades
,,Wonewoc-Center Jr Hi,,Juneau,92.0,All Grades
,,Bristol El,,Kenosha,93.0,All Grades
,,Randall Consolidated Sch,,Kenosha,95.0,All Grades
,,Wheatland Center El,,Kenosha,89.0,All Grades
,,Brighton El,,Kenosha,95.0,All Grades
,,All Saints Catholic Sch- Kenosha,,Kenosha,94.0,All Grades
,,Bose El,,Kenosha,84.0,All Grades
,,Bradford Hi,,Kenosha,94.0,All Grades
,,Brass Community Sch,,Kenosha,83.0,All Grades
,,Bullen Mid,,Kenosha,95.0,All Grades
,,Chavez Learning Station,,Kenosha,92.0,All Grades
,,Christian Life Sch,,Kenosha,77.0,All Grades
,,Forest Park El,,Kenosha,94.0,All Grades
,,Frank El,,Kenosha,80.0,All Grades
,,Grant El- Kenosha,,Kenosha,89.0,All Grades
,,Grewenow El,,Kenosha,91.0,All Grades
,,Harborside Acad,,Kenosha,95.0,All Grades
,,Harvey El,,Kenosha,95.0,All Grades
,,Hillcrest Sch,,Kenosha,95.0,All Grades
,,Indian Trail HS & Acad,,Kenosha,95.0,All Grades
,,Jeffery El,,Kenosha,86.0,All Grades
,,KTEC,,Kenosha,93.0,All Grades
,,Kenosha 4 Yr Old Kindergarten,,Kenosha,91.0,All Grades
,,Kenosha Christian Academy,,Kenosha,72.0,All Grades
,,Kenosha Lutheran Acad,,Kenosha,86.0,All Grades
,,Kenosha Montessori Sch,,Kenosha,79.0,All Grades
,,Kenosha School of Language,,Kenosha,90.0,All Grades
,,Lance Mid,,Kenosha,95.0,All Grades
,,Mahone Mid,,Kenosha,95.0,All Grades
,,Nash El,,Kenosha,95.0,All Grades
,,Open Wings Learning Community,,Kenosha,88.0,All Grades
,,Paris El,,Kenosha,93.0,All Grades
,,Reuther Central Hi,,Kenosha,95.0,All Grades
,,Roosevelt El- Kenosha,,Kenosha,89.0,All Grades
,,Ruth Harman Academy,,Kenosha,95.0,All Grades
,,Shoreland Lutheran High School,,Kenosha,94.0,All Grades
,,Somers El,,Kenosha,94.0,All Grades
,,Southport El,,Kenosha,90.0,All Grades
,,Strange El,,Kenosha,89.0,All Grades
,,Tall Oaks Academy Inc.,,Kenosha,72.0,All Grades
,,Tremper Hi,,Kenosha,95.0,All Grades
,,Washington Mid- Kenosha,,Kenosha,93.0,All Grades
,,Lakeview Technology Acad,,Kenosha,95.0,All Grades
,,Pleasant Prairie El,,Kenosha,95.0,All Grades
,,Prairie Lane El,,Kenosha,91.0,All Grades
,,Whittier El- Pleasant Prairie,,Kenosha,93.0,All Grades
,,Central Hi- Salem,,Kenosha,95.0,All Grades
,,Salem El,,Kenosha,91.0,All Grades
,,Riverview El- Silver Lake,,Kenosha,90.0,All Grades
,,Trevor-Wilmot Grade,,Kenosha,93.0,All Grades
,,Lakewood El,,Kenosha,94.0,All Grades
,,Wilmot Hi,,Kenosha,95.0,All Grades
,,Algoma El,,Kewaunee,93.0,All Grades
,,Algoma Hi,,Kewaunee,93.0,All Grades
,,Algoma Venture Academy,,Kewaunee,95.0,All Grades
,,Saint Paul's Evang Luth Sch- Algoma,,Kewaunee,67.0,All Grades
,,Holy Rosary Catholic Sch- Kewaunee,,Kewaunee,90.0,All Grades
,,Kewaunee El,,Kewaunee,95.0,All Grades
,,Kewaunee Hi,,Kewaunee,95.0,All Grades
,,Kewaunee Mid,,Kewaunee,95.0,All Grades
,,Luxemburg-Casco Hi,,Kewaunee,95.0,All Grades
,,Luxemburg-Casco Intermed,,Kewaunee,95.0,All Grades
,,Luxemburg-Casco Mid,,Kewaunee,95.0,All Grades
,,Luxemburg-Casco Primary,,Kewaunee,95.0,All Grades
,,Saint Mary School- Luxemburg,,Kewaunee,95.0,All Grades
,,Saint Paul Lutheran School- Luxemburg,,Kewaunee,85.0,All Grades
,,Bangor El,,La Crosse,95.0,All Grades
,,Bangor Mid/Hi,,La Crosse,95.0,All Grades
,,Saint Paul's Evang Lutheran- Bangor,,La Crosse,95.0,All Grades
,,Evergreen El- Holmen,,La Crosse,95.0,All Grades
,,Holmen Hi,,La Crosse,95.0,All Grades
,,Holmen Mid,,La Crosse,95.0,All Grades
,,Holmen Public Preschool,,La Crosse,92.0,All Grades
,,Prairie View El- Holmen,,La Crosse,94.0,All Grades
,,Sand Lake El,,La Crosse,94.0,All Grades
,,Viking El,,La Crosse,95.0,All Grades
,,Aquinas Hi,,La Crosse,92.0,All Grades
,,Aquinas Mid,,La Crosse,87.0,All Grades
,,Blessed Sacrament El- La Crosse,,La Crosse,95.0,All Grades
,,Cathedral Elementary,,La Crosse,93.0,All Grades
,,Central Hi,,La Crosse,95.0,All Grades
,,Chileda,,La Crosse,90.0,All Grades
,,Coulee Montessori Charter Sch,,La Crosse,79.0,All Grades
,,Emerson El- La Crosse,,La Crosse,93.0,All Grades
,,First Evang Lutheran Sch- La Crosse,,La Crosse,91.0,All Grades
,,Hamilton El,,La Crosse,88.0,All Grades
,,Hintgen El,,La Crosse,95.0,All Grades
,,La Crosse Offsite Preschool,,La Crosse,95.0,All Grades
,,La Crosse Polytechnic Sch,,La Crosse,95.0,All Grades
,,Logan Hi,,La Crosse,95.0,All Grades
,,Logan Mid,,La Crosse,95.0,All Grades
,,Longfellow Mid- La Crosse,,La Crosse,95.0,All Grades
,,North Woods International Sch,,La Crosse,90.0,All Grades
,,Northside El- La Crosse,,La Crosse,91.0,All Grades
,,Providence Acad- La Crosse,,La Crosse,67.0,All Grades
,,Sch of Technology and Arts I,,La Crosse,86.0,All Grades
,,Sch of Technology and Arts II,,La Crosse,95.0,All Grades
,,Southern Bluffs El,,La Crosse,95.0,All Grades
,,Spence El,,La Crosse,95.0,All Grades
,,State Road El,,La Crosse,95.0,All Grades
,,Summit Environmental Sch,,La Crosse,89.0,All Grades
,,Eagle Bluff El,,La Crosse,93.0,All Grades
,,Great River Montessori,,La Crosse,87.0,All Grades
,,Luther High School,,La Crosse,93.0,All Grades
,,Northern Hills El,,La Crosse,95.0,All Grades
,,Onalaska Hi,,La Crosse,95.0,All Grades
,,Onalaska Mid,,La Crosse,95.0,All Grades
,,Pertzsch El,,La Crosse,94.0,All Grades
,,Saint Patricks El- Onalaska,,La Crosse,90.0,All Grades
,,Saint Paul's Evang Luth Sch- Onalaska,,La Crosse,85.0,All Grades
,,Christ St John's Lutheran Sch,,La Crosse,83.0,All Grades
,,Coulee Christian Sch,,La Crosse,65.0,All Grades
,,West Salem El,,La Crosse,89.0,All Grades
,,West Salem Hi,,La Crosse,95.0,All Grades
,,West Salem Mid,,La Crosse,94.0,All Grades
,,Argyle El,,Lafayette,90.0,All Grades
,,Argyle Hi,,Lafayette,95.0,All Grades
,,Argyle Mid,,Lafayette,95.0,All Grades
,,Belmont El,,Lafayette,95.0,All Grades
,,Belmont Hi,,Lafayette,94.0,All Grades
,,Benton El,,Lafayette,89.0,All Grades
,,Benton Hi,,Lafayette,95.0,All Grades
,,Benton Mid,,Lafayette,95.0,All Grades
,,Pecatonica Hi,,Lafayette,95.0,All Grades
,,Darlington El/Mid,,Lafayette,91.0,All Grades
,,Darlington Hi,,Lafayette,95.0,All Grades
,,Pecatonica El,,Lafayette,95.0,All Grades
,,Shullsburg El,,Lafayette,89.0,All Grades
,,Shullsburg Hi,,Lafayette,95.0,All Grades
,,Shullsburg Jr,,Lafayette,93.0,All Grades
,,Black Hawk El,,Lafayette,95.0,All Grades
,,Black Hawk Hi,,Lafayette,94.0,All Grades
,,Black Hawk Mid,,Lafayette,95.0,All Grades
,,All Saints Catholic Sch- Antigo,,Langlade,95.0,All Grades
,,Antigo Hi,,Langlade,95.0,All Grades
,,Antigo Mid,,Langlade,94.0,All Grades
,,North El- Antigo,,Langlade,92.0,All Grades
,,Peace Lutheran School- Antigo,,Langlade,87.0,All Grades
,,West El- Antigo,,Langlade,92.0,All Grades
,,Elcho El,,Langlade,84.0,All Grades
,,Elcho Hi,,Langlade,94.0,All Grades
,,Elcho Mid,,Langlade,88.0,All Grades
,,Gleason Mennonite School,,Lincoln,44.0,All Grades
,,Lincoln Hills Sch,,Lincoln,95.0,All Grades
,,Kate Goodrich El,,Lincoln,89.0,All Grades
,,Merrill Hi,,Lincoln,94.0,All Grades
,,Pine River Sch Young Learners,,Lincoln,92.0,All Grades
,,Prairie River Mid,,Lincoln,94.0,All Grades
,,Saint Francis Xavier Cath Sch,,Lincoln,87.0,All Grades
,,Saint John Lutheran Sch- Merrill,,Lincoln,56.0,All Grades
,,Trinity Lutheran School- Merrill,,Lincoln,89.0,All Grades
,,Washington El- Merrill,,Lincoln,91.0,All Grades
,,Saint Marys Grade Sch- Tomahawk,,Lincoln,91.0,All Grades
,,Tomahawk El,,Lincoln,94.0,All Grades
,,Tomahawk Hi,,Lincoln,94.0,All Grades
,,Tomahawk Mid,,Lincoln,94.0,All Grades
,,Saint Mary Saint Michael Sch,,Manitowoc,89.0,All Grades
,,Between the Lakes Virtual Acad,,Manitowoc,70.0,All Grades
,,Divine Savior Catholic Sch- Kiel,,Manitowoc,95.0,All Grades
,,Kiel Hi,,Manitowoc,95.0,All Grades
,,Kiel Mid,,Manitowoc,95.0,All Grades
,,Trinity Lutheran Sch- Kiel,,Manitowoc,95.0,All Grades
,,Zielanis El,,Manitowoc,94.0,All Grades
,,Bethany Evang Lutheran Sch- Manitowoc,,Manitowoc,91.0,All Grades
,,First German Evang Luth Gr Sch,,Manitowoc,85.0,All Grades
,,Franklin El- Manitowoc,,Manitowoc,93.0,All Grades
,,Immanuel Evang Lutheran Grade,,Manitowoc,89.0,All Grades
,,Jackson El- Manitowoc,,Manitowoc,95.0,All Grades
,,Jefferson El- Manitowoc,,Manitowoc,94.0,All Grades
,,Legacy Christian Sch Manitowoc,,Manitowoc,95.0,All Grades
,,Lincoln Hi- Manitowoc,,Manitowoc,95.0,All Grades
,,Madison El- Manitowoc,,Manitowoc,95.0,All Grades
,,Manitowoc Lutheran Hi School,,Manitowoc,93.0,All Grades
,,McKinley Acad,,Manitowoc,95.0,All Grades
,,Monroe El- Manitowoc,,Manitowoc,92.0,All Grades
,,Riverview Early Learning Ctr,,Manitowoc,95.0,All Grades
,,Riverview El- Manitowoc,,Manitowoc,94.0,All Grades
,,Roncalli Catholic Schools,,Manitowoc,94.0,All Grades
